data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,223755684,228590412,21,
2024,223755685,228590411,21,
2024,223755685,228590412,25,
2024,223755785,228590504,24,
2024,223755785,228590505,24,
2024,223755674,228590400,24,
2024,223755818,228590538,1,
2024,223755722,228590444,3,
2024,223755748,228590469,24,
2024,223756128,228590839,1,
2024,223755979,228590696,17,
2024,223756025,228590741,1,
2024,223756105,228590820,1,
2024,227364485,232199838,24,
2024,229494807,234348962,24,
2024,223756194,228590903,21,
2024,223756266,228590970,24,
2024,223756132,228590843,1,
2024,223756163,228590872,21,
2024,227364557,232199909,1,
2024,223756256,228590959,3,
2024,223756198,228590908,1,
2024,223756362,228591065,3,
2024,223756291,228590992,3,
2024,223756429,228591126,1,
2024,225400352,230236064,9,
2024,227364512,232199864,24,
2024,223756350,228591055,1,
2024,227364566,232199918,1,
2024,227364613,232199966,24,
2024,225400430,230236144,19,
2024,225400786,230236531,1,
2024,227364891,232200269,24,
2024,225400639,230236377,24,
2024,225400535,230236259,24,
2024,225400590,230236320,1,
2024,225400641,230236379,1,
2024,227364662,232200018,24,
2024,225400761,230236506,24,
2024,227364594,232199946,19,
2024,229494755,234348912,24,
2024,225400802,230236547,1,
2024,232081952,236930091,24,
2024,225400970,230236716,3,
2024,227364809,232200172,24,
2024,227364798,232200159,24,
2024,227364798,232200160,24,
2024,227364798,232200161,24,
2024,232082058,236930201,24,
2024,229494813,234348967,21,
2024,229494838,234348990,1,
2024,227364880,232200259,24,
2024,227364919,232200309,3,
2024,227364890,232200268,1,
2024,229494854,234349006,24,
2024,229494771,234348928,1,
2024,227364915,232200306,1,
2024,227365030,232200425,24,
2024,227365030,232200426,24,
2024,227365032,232200425,1,
2024,227365032,232200426,1,
2024,227364970,232200362,21,
2024,227364975,232200362,24,
2024,227364976,232200362,24,
2024,227365017,232200409,24,
2024,229494810,234348964,24,
2024,229494840,234348993,24,
2024,227365125,232200517,24,
2024,227365125,232200518,24,
2024,208785235,213699425,1,
2024,208785253,213699445,3,
2024,208785286,213699479,4,
2024,208785333,213699527,19,
2024,232073997,236921987,24,
2024,208785246,213699436,1,
2024,208785261,213699453,17,
2024,208785295,213699489,3,
2024,208785355,213699553,27,
2024,208785421,213699621,16,
2024,208785303,213699497,24,
2024,208785290,213699483,3,
2024,208785320,213699515,21,
2024,208785490,213699691,1,
2024,208785299,213699493,27,
2024,208785307,213699501,16,
2024,208785455,213699656,25,
2024,208785455,213699657,3,
2024,208785456,213699656,3,
2024,208785456,213699657,25,
2024,208785305,213699499,16,
2024,208785459,213699660,19,
2024,208785366,213699563,3,
2024,208785404,213699605,27,
2024,210428740,215332302,27,
2024,208785506,213699706,16,
2024,208785514,213699716,1,
2024,208785514,213699717,15,
2024,229489502,234343686,3,
2024,232074024,236922014,19,
2024,232074025,236922014,17,
2024,210428746,215332307,3,
2024,208785480,213699681,11,
2024,210428760,215332323,16,
2024,210428769,215332332,1,
2024,210428793,215332351,24,
2024,210428806,215332366,1,
2024,210428801,215332361,3,
2024,210428797,215332356,1,
2024,229489518,234343699,27,
2024,210428841,215332402,24,
2024,210428841,215332403,24,
2024,210428841,215332404,24,
2024,210428854,215332418,1,
2024,210428911,215332475,3,
2024,210428918,215332482,24,
2024,211757083,216641728,24,
2024,211757084,216641728,24,
2024,211757085,216641728,24,
2024,210428905,215332470,24,
2024,210428906,215332470,24,
2024,210428914,215332478,24,
2024,211757043,216641695,24,
2024,223747549,228582158,24,
2024,211757060,216641711,24,
2024,211757061,216641711,24,
2024,214205949,219081269,24,
2024,214205950,219081269,24,
2024,210429006,215332564,19,
2024,210429007,215332564,21,
2024,210429008,215332564,24,
2024,217923769,222783872,17,
2024,210429017,215332573,3,
2024,210429031,215332587,1,
2024,211757090,216641732,24,
2024,229489541,234343719,3,
2024,210429029,215332585,3,
2024,220855730,225706727,1,
2024,210429026,215332582,22,
2024,211757010,216641664,24,
2024,211757011,216641664,24,
2024,211757013,216641664,24,
2024,211757014,216641664,24,
2024,210429024,215332580,1,
2024,210429130,215332678,15,
2024,211757041,216641692,1,
2024,210429113,215332666,24,
2024,210429114,215332666,24,
2024,210429115,215332666,24,
2024,210429111,215332664,24,
2024,210429129,215332677,24,
2024,210429083,215332638,24,
2024,214205907,219081225,24,
2024,210429256,215332804,24,
2024,210429163,215332713,1,
2024,210429176,215332726,3,
2024,220855657,225706653,1,
2024,210429229,215332780,1,
2024,211757074,216641720,24,
2024,211757074,216641721,24,
2024,211757075,216641720,24,
2024,211757075,216641721,24,
2024,211757076,216641720,25,
2024,211757076,216641721,24,
2024,211757077,216641720,24,
2024,211757077,216641721,24,
2024,211757078,216641720,24,
2024,211757078,216641721,24,
2024,211757031,216641681,1,
2024,211757031,216641683,1,
2024,211757065,216641715,19,
2024,211757066,216641715,19,
2024,211757067,216641715,19,
2024,211757092,216641734,1,
2024,211757034,216641686,5,
2024,214205998,219081318,27,
2024,211757135,216641778,21,
2024,211757158,216641806,1,
2024,211757114,216641755,25,
2024,211757114,216641756,19,
2024,211757115,216641755,19,
2024,211757115,216641756,25,
2024,211757173,216641823,21,
2024,211757120,216641763,24,
2024,217923786,222783888,24,
2024,211757143,216641786,3,
2024,211757176,216641827,24,
2024,220855703,225706700,16,
2024,211757194,216641848,24,
2024,211757194,216641849,24,
2024,211757195,216641848,24,
2024,211757195,216641849,24,
2024,211757127,216641770,1,
2024,211757172,216641822,1,
2024,211757197,216641852,25,
2024,211757197,216641853,19,
2024,211757198,216641852,24,
2024,211757198,216641853,24,
2024,211757215,216641871,21,
2024,211757281,216641938,21,
2024,214206017,219081333,24,
2024,214206017,219081334,24,
2024,211757250,216641909,21,
2024,211757240,216641896,17,
2024,211757241,216641896,19,
2024,211757270,216641928,3,
2024,214205916,219081234,24,
2024,211757336,216641989,3,
2024,211757372,216642021,3,
2024,211757307,216641964,3,
2024,211757323,216641977,7,
2024,211757345,216641997,17,
2024,211757347,216641997,24,
2024,211757369,216642016,17,
2024,211757370,216642016,17,
2024,211757378,216642027,16,
2024,211757339,216641991,3,
2024,211757394,216642041,24,
2024,211757395,216642041,24,
2024,211757397,216642041,24,
2024,220855738,225706734,24,
2024,220855739,225706734,24,
2024,211757390,216642038,3,
2024,214206023,219081341,24,
2024,214206042,219081360,21,
2024,214205924,219081239,4,
2024,214205925,219081239,17,
2024,214205987,219081307,11,
2024,214205940,219081258,24,
2024,214205958,219081278,3,
2024,214205988,219081308,24,
2024,214205948,219081268,24,
2024,214205985,219081303,9,
2024,214206051,219081373,1,
2024,214206065,219081394,1,
2024,214206082,219081406,1,
2024,214206070,219081397,16,
2024,214206030,219081347,1,
2024,217923804,222783909,25,
2024,205345244,210285444,1,
2024,205345264,210285466,3,
2024,205345191,210285392,18,
2024,205345206,210285403,27,
2024,205345231,210285431,16,
2024,205345236,210285435,1,
2024,205345236,210285436,1,
2024,205345236,210285437,1,
2024,205345238,210285436,1,
2024,205345238,210285437,1,
2024,205345228,210285426,18,
2024,205345266,210285468,18,
2024,205345267,210285468,18,
2024,205345291,210285490,21,
2024,205345294,210285494,1,
2024,208782282,213696359,18,
2024,205345331,210285532,3,
2024,206957144,211884764,18,
2024,217923804,222783910,1,
2024,217923804,222783911,1,
2024,217923804,222783912,1,
2024,217923805,222783909,1,
2024,217923805,222783910,1,
2024,217923805,222783911,1,
2024,217923805,222783912,1,
2024,217923806,222783909,24,
2024,217923806,222783910,24,
2024,217923806,222783911,24,
2024,217923806,222783912,24,
2024,214206071,219081391,24,
2024,214206071,219081392,24,
2024,214206071,219081393,24,
2024,214206072,219081391,24,
2024,214206072,219081392,24,
2024,214206072,219081393,24,
2024,214206073,219081391,24,
2024,214206073,219081392,24,
2024,214206073,219081393,24,
2024,214206134,219081460,3,
2024,214206135,219081461,3,
2024,214206136,219081461,24,
2024,214206137,219081461,24,
2024,217923819,222783924,1,
2024,214206074,219081398,16,
2024,214206116,219081444,24,
2024,214206118,219081444,24,
2024,214206119,219081444,24,
2024,214206152,219081480,17,
2024,214206153,219081480,17,
2024,214206167,219081497,1,
2024,214206168,219081497,16,
2024,214206108,219081435,1,
2024,214206249,219081577,24,
2024,214206227,219081552,16,
2024,214206258,219081588,16,
2024,214206198,219081526,18,
2024,214206235,219081562,1,
2024,214206286,219081619,24,
2024,229489532,234343710,27,
2024,214206373,219081707,17,
2024,214206316,219081651,24,
2024,214206442,219081774,24,
2024,214206444,219081774,24,
2024,214206435,219081768,3,
2024,214207237,219082581,1,
2024,214207275,219082622,1,
2024,214206403,219081736,1,
2024,217923850,222783953,4,
2024,217924460,222784574,24,
2024,217924462,222784574,24,
2024,217924492,222784600,1,
2024,217923812,222783918,24,
2024,217923826,222783929,3,
2024,214206460,219081795,5,
2024,217923858,222783961,1,
2024,217923883,222783981,1,
2024,217923894,222783992,17,
2024,217923848,222783952,24,
2024,217923934,222784032,1,
2024,217923935,222784032,1,
2024,217924007,222784112,24,
2024,217923961,222784061,3,
2024,217924014,222784117,17,
2024,217923984,222784087,3,
2024,217925009,222785103,15,
2024,217924062,222784163,1,
2024,217924087,222784186,16,
2024,217924125,222784221,1,
2024,217924050,222784152,24,
2024,217924061,222784162,1,
2024,217924073,222784174,16,
2024,217924095,222784194,1,
2024,217924096,222784194,24,
2024,217924129,222784225,24,
2024,217924130,222784225,24,
2024,217924132,222784227,27,
2024,217924133,222784227,27,
2024,217924142,222784236,16,
2024,217924143,222784236,16,
2024,217924159,222784248,19,
2024,217924153,222784246,1,
2024,217924154,222784246,1,
2024,217924155,222784246,1,
2024,217924156,222784246,1,
2024,217924157,222784246,24,
2024,217924146,222784238,1,
2024,217924151,222784243,25,
2024,217924151,222784244,1,
2024,217924151,222784245,1,
2024,217924152,222784243,1,
2024,217924152,222784244,25,
2024,217924152,222784245,1,
2024,217924192,222784285,9,
2024,217924193,222784285,9,
2024,229489546,234343724,1,
2024,217924191,222784284,15,
2024,217924197,222784289,3,
2024,217924236,222784334,16,
2024,217924257,222784359,3,
2024,217924273,222784375,27,
2024,217924318,222784422,1,
2024,217924528,222784636,16,
2024,217924336,222784444,24,
2024,217924337,222784444,24,
2024,217924320,222784424,11,
2024,217924345,222784451,19,
2024,217924315,222784419,1,
2024,217924450,222784562,24,
2024,217924450,222784563,24,
2024,217924450,222784564,24,
2024,217924451,222784562,24,
2024,217924451,222784563,24,
2024,217924451,222784564,24,
2024,217924513,222784621,24,
2024,217924541,222784648,3,
2024,220855777,225706774,24,
2024,217924514,222784622,1,
2024,217924293,222784394,1,
2024,217924668,222784772,3,
2024,217924557,222784664,16,
2024,217924603,222784710,24,
2024,217924564,222784671,3,
2024,217924608,222784715,18,
2024,217924612,222784719,24,
2024,217924613,222784719,24,
2024,217924633,222784737,16,
2024,217924661,222784764,24,
2024,217924674,222784779,5,
2024,217924708,222784814,24,
2024,217924709,222784815,3,
2024,217924729,222784835,27,
2024,217924719,222784826,3,
2024,217924740,222784849,24,
2024,217924758,222784867,3,
2024,217924767,222784877,19,
2024,217924792,222784901,13,
2024,217924800,222784908,24,
2024,217924797,222784906,1,
2024,217924798,222784906,3,
2024,220855727,225706724,24,
2024,217924835,222784945,1,
2024,217924881,222784992,21,
2024,217924879,222784990,21,
2024,217924932,222785030,1,
2024,217924931,222785029,3,
2024,217924977,222785073,24,
2024,217925121,222785216,3,
2024,217924961,222785058,1,
2024,217924964,222785058,1,
2024,217924975,222785070,26,
2024,225395785,230231348,16,
2024,220855972,225706972,24,
2024,220855973,225706972,16,
2024,220855990,225706988,1,
2024,220855990,225706989,24,
2024,220857074,225708064,21,
2024,220855853,225706850,3,
2024,220855834,225706833,25,
2024,220855834,225706834,21,
2024,220855835,225706833,21,
2024,220855835,225706834,25,
2024,220855859,225706857,3,
2024,220855882,225706880,1,
2024,220855882,225706881,1,
2024,220855957,225706957,5,
2024,220855919,225706919,15,
2024,220856013,225707015,24,
2024,223747573,228582180,3,
2024,220855915,225706917,5,
2024,220855916,225706917,5,
2024,220855917,225706917,13,
2024,220855951,225706950,25,
2024,220855951,225706951,19,
2024,220855952,225706950,19,
2024,220855952,225706951,25,
2024,220855971,225706971,24,
2024,220856017,225707018,16,
2024,220855927,225706925,18,
2024,220855927,225706926,18,
2024,220855927,225706927,18,
2024,220855955,225706955,21,
2024,220855930,225706932,1,
2024,220855958,225706958,24,
2024,220855980,225706978,18,
2024,220856033,225707034,24,
2024,220856034,225707034,24,
2024,220856152,225707156,24,
2024,220856105,225707109,3,
2024,220856107,225707109,4,
2024,220856141,225707143,26,
2024,220856072,225707073,3,
2024,220856114,225707116,24,
2024,220856168,225707173,27,
2024,220856169,225707174,3,
2024,220856229,225707236,3,
2024,220856241,225707245,24,
2024,220856221,225707228,21,
2024,220856367,225707366,21,
2024,220856311,225707315,1,
2024,220856392,225707393,24,
2024,220856392,225707394,24,
2024,220856374,225707373,16,
2024,227356615,232191950,24,
2024,227356615,232191951,24,
2024,220856364,225707363,25,
2024,220856364,225707364,17,
2024,220856365,225707363,5,
2024,220856365,225707364,25,
2024,220856404,225707407,1,
2024,220856404,225707408,1,
2024,220856437,225707439,3,
2024,220856347,225707347,1,
2024,220856376,225707375,1,
2024,220856377,225707375,1,
2024,220856395,225707397,1,
2024,223747567,228582177,3,
2024,223747552,228582164,1,
2024,223747568,228582178,5,
2024,223747569,228582178,16,
2024,223747570,228582178,16,
2024,223747571,228582178,16,
2024,223747638,228582245,17,
2024,223747557,228582169,26,
2024,223747581,228582188,1,
2024,223747592,228582200,17,
2024,223747620,228582227,5,
2024,223747621,228582227,21,
2024,223747650,228582257,24,
2024,223747651,228582257,24,
2024,223747652,228582258,24,
2024,223747734,228582349,5,
2024,223747705,228582318,21,
2024,223747730,228582345,24,
2024,223747764,228582378,24,
2024,223747701,228582314,24,
2024,223747706,228582319,24,
2024,223747748,228582363,24,
2024,223747768,228582382,21,
2024,223748189,228582806,24,
2024,223747812,228582432,26,
2024,223747825,228582444,3,
2024,223747808,228582428,1,
2024,223747854,228582470,24,
2024,223747854,228582471,24,
2024,223747828,228582446,3,
2024,229489531,234343709,19,
2024,223747813,228582433,24,
2024,223747827,228582445,16,
2024,225395843,230231409,24,
2024,223747868,228582485,21,
2024,223747911,228582526,3,
2024,223748208,228582825,24,
2024,223747906,228582522,24,
2024,223747907,228582522,24,
2024,223747921,228582536,16,
2024,223748224,228582840,24,
2024,223747940,228582557,24,
2024,225395732,230231287,1,
2024,223747961,228582577,5,
2024,223747969,228582585,16,
2024,223747975,228582590,3,
2024,223747943,228582560,4,
2024,223747960,228582576,4,
2024,223748035,228582655,1,
2024,223748036,228582655,15,
2024,223748059,228582679,1,
2024,223748016,228582633,24,
2024,223748016,228582634,24,
2024,223748016,228582635,24,
2024,223748016,228582636,24,
2024,223748066,228582685,9,
2024,223748203,228582820,1,
2024,223748188,228582803,24,
2024,223748188,228582804,24,
2024,223748218,228582835,1,
2024,223748246,228582865,3,
2024,223748255,228582876,3,
2024,223748092,228582711,27,
2024,223748257,228582878,17,
2024,223748343,228582963,3,
2024,223748290,228582913,24,
2024,223748291,228582914,27,
2024,223748301,228582924,25,
2024,223748301,228582925,3,
2024,223748302,228582924,3,
2024,223748302,228582925,25,
2024,223748364,228582978,16,
2024,223748312,228582935,21,
2024,223748339,228582959,3,
2024,223748365,228582979,1,
2024,223748375,228582988,24,
2024,206957145,211884764,18,
2024,206957146,211884764,18,
2024,206957103,211884721,1,
2024,206957107,211884727,17,
2024,206957116,211884733,1,
2024,206957121,211884738,1,
2024,206957113,211884732,16,
2024,206957114,211884732,16,
2024,206957120,211884737,26,
2024,206957150,211884769,16,
2024,208782378,213696456,1,
2024,206957125,211884742,1,
2024,206957151,211884770,16,
2024,206957167,211884788,3,
2024,208782397,213696474,4,
2024,206957166,211884787,1,
2024,208782476,213696548,24,
2024,211755185,216639802,17,
2024,206957174,211884795,21,
2024,208782351,213696431,3,
2024,208782279,213696356,24,
2024,208782375,213696453,3,
2024,208782285,213696362,5,
2024,208782305,213696383,17,
2024,208782321,213696400,3,
2024,208782383,213696461,1,
2024,208782329,213696408,24,
2024,208782329,213696409,24,
2024,208782358,213696437,18,
2024,210427400,215330899,18,
2024,208782365,213696444,3,
2024,208782346,213696426,27,
2024,208782507,213696580,18,
2024,208782403,213696480,18,
2024,208782404,213696480,18,
2024,208782430,213696502,21,
2024,209600292,214504996,24,
2024,209600293,214504996,19,
2024,209600118,214504827,3,
2024,214203462,219078717,1,
2024,209600110,214504819,1,
2024,209600110,214504820,1,
2024,209600110,214504821,1,
2024,209600110,214504822,1,
2024,209600111,214504819,1,
2024,209600111,214504820,1,
2024,209600111,214504821,1,
2024,209600111,214504822,1,
2024,209600112,214504819,1,
2024,209600112,214504820,1,
2024,209600112,214504821,1,
2024,209600112,214504822,1,
2024,209600113,214504819,1,
2024,209600113,214504820,1,
2024,209600113,214504821,1,
2024,209600113,214504822,1,
2024,209600147,214504855,18,
2024,209600167,214504877,1,
2024,214203456,219078706,3,
2024,210427416,215330916,18,
2024,210427428,215330928,18,
2024,210427428,215330929,3,
2024,210427429,215330930,3,
2024,210427417,215330917,21,
2024,210427430,215330931,18,
2024,210427454,215330953,18,
2024,210427455,215330953,18,
2024,210427456,215330953,18,
2024,210427457,215330953,18,
2024,210427458,215330953,18,
2024,210427466,215330961,21,
2024,210427479,215330977,18,
2024,210427487,215330987,18,
2024,210427487,215330988,18,
2024,210427488,215330987,18,
2024,210427488,215330988,18,
2024,211755196,216639809,18,
2024,211755224,216639837,18,
2024,211755225,216639837,3,
2024,211755218,216639831,3,
2024,211755637,216640314,1,
2024,211755251,216639869,17,
2024,211755275,216639892,3,
2024,211755376,216640014,17,
2024,211755378,216640014,22,
2024,211755379,216640014,19,
2024,211755242,216639858,15,
2024,211755260,216639877,18,
2024,211755766,216640441,18,
2024,211755232,216639847,1,
2024,211755232,216639848,1,
2024,211755232,216639849,1,
2024,211755233,216639847,1,
2024,211755233,216639848,1,
2024,211755233,216639849,1,
2024,211755234,216639847,1,
2024,211755234,216639848,1,
2024,211755234,216639849,1,
2024,211755250,216639868,1,
2024,211755274,216639891,3,
2024,211755278,216639896,3,
2024,211755288,216639908,3,
2024,212385945,217270176,1,
2024,212385940,217270171,3,
2024,212385966,217270198,18,
2024,214203489,219078747,21,
2024,214203491,219078749,17,
2024,214203499,219078756,18,
2024,214203502,219078759,18,
2024,214203507,219078766,3,
2024,214203508,219078767,1,
2024,220851166,225702105,16,
2024,215835783,220704063,18,
2024,214203537,219078799,16,
2024,214203538,219078799,16,
2024,214203544,219078799,16,
2024,214203561,219078827,18,
2024,214203533,219078796,5,
2024,214203548,219078810,1,
2024,214203571,219078837,3,
2024,214203562,219078829,21,
2024,223745134,228579709,27,
2024,214203573,219078839,17,
2024,215835800,220704080,1,
2024,214203581,219078847,14,
2024,214203576,219078842,17,
2024,214203577,219078842,5,
2024,214203585,219078851,27,
2024,214203585,219078852,18,
2024,214203586,219078851,18,
2024,214203586,219078852,18,
2024,214203589,219078855,3,
2024,215835801,220704081,18,
2024,215835832,220704116,19,
2024,215835809,220704091,21,
2024,215835828,220704110,18,
2024,215835847,220704133,5,
2024,215835863,220704151,1,
2024,229488073,234342190,27,
2024,215835868,220704157,18,
2024,215835869,220704157,18,
2024,215835888,220704176,21,
2024,217920570,222780666,27,
2024,217920571,222780666,18,
2024,217920572,222780666,18,
2024,217920581,222780674,18,
2024,217920594,222780685,20,
2024,215835879,220704169,5,
2024,217920580,222780673,14,
2024,217920607,222780696,5,
2024,217920750,222780852,24,
2024,217920751,222780852,24,
2024,217920618,222780705,5,
2024,217920603,222780693,18,
2024,217920604,222780693,18,
2024,217920652,222780741,24,
2024,215835927,220704213,3,
2024,215835925,220704211,20,
2024,217920675,222780764,17,
2024,217920683,222780770,18,
2024,232072399,236920245,5,
2024,217920732,222780829,19,
2024,219687220,224536470,3,
2024,220851193,225702134,19,
2024,219687312,224536590,18,
2024,219687319,224536602,20,
2024,219687386,224536660,21,
2024,219687403,224536677,1,
2024,220851206,225702149,1,
2024,219688190,224537451,18,
2024,219687535,224536810,18,
2024,219687544,224536820,18,
2024,219687545,224536820,18,
2024,219687555,224536835,3,
2024,219687549,224536825,18,
2024,219687554,224536834,1,
2024,219687613,224536892,21,
2024,220851261,225702208,3,
2024,220851279,225702229,21,
2024,220851290,225702236,18,
2024,220851265,225702212,1,
2024,220851280,225702230,1,
2024,220851317,225702259,21,
2024,220851341,225702283,19,
2024,220851360,225702301,18,
2024,220851360,225702302,18,
2024,220851361,225702301,18,
2024,220851361,225702302,18,
2024,220851325,225702265,18,
2024,220851307,225702251,3,
2024,223745247,228579832,18,
2024,223745247,228579833,18,
2024,223745248,228579832,18,
2024,223745248,228579833,18,
2024,220851381,225702322,3,
2024,223745862,228580444,1,
2024,223745938,228580524,21,
2024,223745187,228579766,1,
2024,223745960,228580550,3,
2024,223745960,228580551,9,
2024,223745198,228579777,27,
2024,223745307,228579897,18,
2024,223745202,228579781,18,
2024,223745210,228579790,27,
2024,227353680,232188993,21,
2024,223745277,228579863,17,
2024,223745265,228579850,5,
2024,223745266,228579850,21,
2024,227353685,232188998,1,
2024,223745293,228579882,18,
2024,223745299,228579887,18,
2024,223745310,228579900,3,
2024,223745244,228579830,18,
2024,223745245,228579830,18,
2024,223745289,228579878,3,
2024,223745306,228579895,18,
2024,223745306,228579896,18,
2024,223745309,228579899,3,
2024,225394109,230229541,21,
2024,225394117,230229551,3,
2024,225394142,230229569,18,
2024,229488082,234342200,16,
2024,225394185,230229621,17,
2024,225394127,230229560,1,
2024,225394108,230229540,1,
2024,225394119,230229553,19,
2024,225394148,230229575,21,
2024,225394209,230229646,3,
2024,225394134,230229566,18,
2024,225394210,230229647,17,
2024,225394190,230229627,5,
2024,225394554,230230005,21,
2024,227353675,232188987,19,
2024,225394201,230229638,3,
2024,227354048,232189347,16,
2024,227354059,232189357,1,
2024,227353985,232189299,16,
2024,227354052,232189351,1,
2024,227354064,232189362,17,
2024,227354000,232189313,18,
2024,227354047,232189346,27,
2024,227353992,232189306,3,
2024,227353696,232189014,3,
2024,227353701,232189021,27,
2024,227353712,232189032,3,
2024,227353715,232189036,3,
2024,227353713,232189033,3,
2024,227353720,232189041,18,
2024,227353720,232189042,18,
2024,227353734,232189055,3,
2024,211763121,216647721,18,
2024,215850091,220718379,21,
2024,215850092,220718379,5,
2024,215849894,220718188,21,
2024,215849934,220718224,3,
2024,219696319,224545663,24,
2024,219696350,224545697,3,
2024,223761059,228595745,3,
2024,225407182,230242949,21,
2024,227383416,232218627,3,
2024,227383416,232218628,3,
2024,208800298,213714764,26,
2024,223748393,228583007,1,
2024,223748416,228583032,27,
2024,223748450,228583068,27,
2024,223748485,228583106,24,
2024,223748474,228583094,24,
2024,223748492,228583111,21,
2024,223748496,228583114,1,
2024,223748543,228583158,16,
2024,223748558,228583174,19,
2024,223748690,228583310,17,
2024,223748608,228583225,3,
2024,225395762,230231324,1,
2024,223748653,228583271,24,
2024,223748653,228583272,24,
2024,223748645,228583263,3,
2024,223748681,228583301,21,
2024,225395780,230231343,24,
2024,225395781,230231343,24,
2024,223748677,228583298,1,
2024,223748678,228583298,1,
2024,223748707,228583326,17,
2024,223748732,228583349,3,
2024,223748892,228583509,1,
2024,223748893,228583509,1,
2024,223748749,228583366,27,
2024,223748759,228583376,5,
2024,223748760,228583376,5,
2024,223748829,228583444,16,
2024,225395806,230231368,1,
2024,223748762,228583378,9,
2024,223748824,228583438,24,
2024,223748894,228583510,24,
2024,223748894,228583511,24,
2024,223748895,228583510,24,
2024,223748895,228583511,24,
2024,223748939,228583552,3,
2024,223748876,228583493,3,
2024,223748904,228583521,15,
2024,223748917,228583533,16,
2024,223748934,228583548,5,
2024,223748935,228583548,5,
2024,229489560,234343740,3,
2024,223749004,228583622,16,
2024,223749060,228583673,1,
2024,225395884,230231458,27,
2024,223749109,228583721,21,
2024,223749166,228583781,19,
2024,223749213,228583830,21,
2024,223749224,228583840,24,
2024,223749174,228583789,21,
2024,223749233,228583850,1,
2024,225395835,230231400,21,
2024,225395836,230231401,19,
2024,225395855,230231421,21,
2024,225395927,230231500,24,
2024,225395862,230231432,1,
2024,225395885,230231459,3,
2024,225395886,230231459,24,
2024,225395887,230231459,24,
2024,225395856,230231422,27,
2024,225395865,230231435,5,
2024,225395892,230231464,3,
2024,225395876,230231450,26,
2024,232073993,236921984,23,
2024,225395924,230231497,16,
2024,225396547,230232156,1,
2024,225396592,230232201,27,
2024,225396051,230231628,24,
2024,225396052,230231628,24,
2024,225396053,230231628,24,
2024,225396011,230231588,24,
2024,225396033,230231611,24,
2024,225396064,230231637,3,
2024,225395984,230231558,24,
2024,225396014,230231591,1,
2024,225396014,230231592,1,
2024,225396014,230231593,1,
2024,225396015,230231591,18,
2024,225396015,230231592,18,
2024,225396015,230231593,18,
2024,225396078,230231650,3,
2024,225396151,230231731,1,
2024,225396036,230231613,3,
2024,225396098,230231671,1,
2024,225396122,230231695,1,
2024,225396142,230231723,27,
2024,225396162,230231744,24,
2024,225396162,230231746,24,
2024,225396194,230231776,24,
2024,225396204,230231785,24,
2024,225396187,230231768,24,
2024,225396207,230231787,24,
2024,225396203,230231784,24,
2024,225396208,230231788,3,
2024,225396235,230231823,3,
2024,225396231,230231817,24,
2024,227356050,232191370,15,
2024,225396226,230231812,25,
2024,225396226,230231813,1,
2024,225396227,230231812,1,
2024,225396227,230231813,25,
2024,225396234,230231822,18,
2024,227356066,232191388,19,
2024,227356072,232191395,16,
2024,229489606,234343783,25,
2024,229489606,234343785,24,
2024,229489607,234343783,24,
2024,229489607,234343785,24,
2024,225396257,230231839,21,
2024,227356065,232191387,15,
2024,227356075,232191400,1,
2024,227356077,232191400,1,
2024,227356139,232191466,16,
2024,227356112,232191437,24,
2024,227356116,232191437,24,
2024,227356135,232191462,16,
2024,227356156,232191484,24,
2024,232073964,236921950,24,
2024,227356192,232191521,11,
2024,227356128,232191454,14,
2024,227356209,232191540,1,
2024,227356198,232191529,21,
2024,227356206,232191537,3,
2024,227356214,232191545,1,
2024,227356224,232191556,11,
2024,227356212,232191543,17,
2024,227356291,232191625,11,
2024,227356314,232191651,1,
2024,227356340,232191677,21,
2024,232074000,236921990,3,
2024,227356401,232191738,1,
2024,227356397,232191735,24,
2024,227356397,232191736,24,
2024,227356398,232191735,24,
2024,227356398,232191736,24,
2024,227356399,232191735,24,
2024,227356399,232191736,24,
2024,227356430,232191764,3,
2024,229489599,234343779,24,
2024,229489600,234343779,24,
2024,227356434,232191767,1,
2024,227356403,232191740,3,
2024,227356431,232191765,3,
2024,227356476,232191804,3,
2024,227356535,232191865,24,
2024,229489638,234343818,24,
2024,227356590,232191921,3,
2024,227356659,232191992,24,
2024,227356660,232191992,3,
2024,227356661,232191992,24,
2024,227356589,232191920,24,
2024,227356619,232191954,21,
2024,227356652,232191985,1,
2024,227356647,232191980,19,
2024,227356672,232192003,16,
2024,227356673,232192003,9,
2024,227356757,232192081,24,
2024,232074042,236922031,24,
2024,227356769,232192094,19,
2024,227356792,232192118,1,
2024,227356797,232192123,21,
2024,232073985,236921976,1,
2024,227356778,232192104,3,
2024,229489682,234343864,3,
2024,229489682,234343865,1,
2024,229489684,234343864,24,
2024,229489684,234343865,24,
2024,229489709,234343886,24,
2024,229489710,234343886,24,
2024,229489711,234343886,24,
2024,227356867,232192191,1,
2024,227356867,232192192,1,
2024,227356892,232192221,9,
2024,227356918,232192244,16,
2024,227356841,232192164,1,
2024,227356845,232192168,26,
2024,227356910,232192237,1,
2024,227356868,232192193,24,
2024,229489658,234343840,16,
2024,229489659,234343840,16,
2024,229489669,234343851,16,
2024,227356934,232192265,3,
2024,227356907,232192235,3,
2024,227356928,232192258,3,
2024,227356973,232192306,24,
2024,227356988,232192321,19,
