data_year,victim_id,injury_id
2024,227358175,5
2024,227358227,5
2024,227358210,5
2024,227358228,5
2024,227358229,5
2024,227358270,5
2024,227358300,4
2024,227358301,4
2024,227358302,4
2024,227358365,5
2024,227358311,5
2024,227358370,4
2024,227358385,5
2024,220860430,5
2024,209606042,4
2024,209606195,4
2024,209607377,4
2024,209606916,5
2024,209606919,4
2024,209606501,4
2024,209606526,4
2024,209607031,5
2024,209607032,5
2024,209606559,5
2024,209606976,2
2024,209606819,5
2024,209606818,5
2024,209606982,4
2024,209606983,5
2024,215843608,5
2024,209607091,4
2024,209607129,5
2024,215844130,5
2024,215843620,4
2024,215843725,4
2024,215843778,5
2024,215843779,5
2024,215843780,5
2024,215843833,4
2024,215847411,5
2024,215843926,4
2024,215843939,4
2024,215844140,5
2024,215844027,4
2024,227368867,5
2024,227368872,5
2024,215844474,5
2024,215844475,4
2024,227369095,6
2024,215844148,4
2024,215846755,4
2024,215844247,5
2024,215844248,5
2024,215844268,4
2024,215844269,4
2024,215844575,4
2024,215844378,5
2024,215844379,5
2024,215844421,4
2024,215844426,4
2024,220861048,5
2024,215844646,5
2024,215844425,4
2024,215845383,4
2024,215844466,4
2024,220861151,5
2024,215846418,5
2024,215845017,5
2024,215845003,4
2024,215845004,5
2024,215845005,5
2024,215845006,5
2024,215845007,5
2024,215847212,5
2024,215847213,5
2024,215847214,5
2024,215845137,4
2024,227368453,4
2024,215846322,4
2024,215845185,4
2024,215845484,5
2024,215846076,4
2024,227370915,5
2024,215845554,4
2024,215845279,4
2024,215845280,4
2024,215845443,4
2024,215845444,5
2024,215846805,4
2024,215846806,5
2024,215845400,5
2024,215845401,4
2024,215846622,5
2024,215845566,4
2024,215846838,4
2024,215845734,4
2024,215846009,5
2024,227369327,5
2024,215845949,4
2024,215846129,4
2024,215846314,4
2024,215846155,5
2024,215846215,4
2024,227369187,5
2024,220863408,4
2024,215846410,5
2024,215846375,4
2024,215846377,4
2024,220863815,5
2024,215846456,4
2024,215846667,4
2024,215846941,4
2024,215846638,4
2024,215847134,4
2024,220859285,4
2024,220859286,4
2024,220859538,4
2024,220859226,4
2024,220864012,4
2024,220863890,5
2024,220859774,4
2024,220863828,4
2024,220864039,4
2024,227368638,5
2024,227368639,5
2024,220859569,4
2024,220860433,4
2024,220859515,4
2024,220859517,4
2024,220859518,5
2024,220863927,4
2024,227366590,5
2024,220859539,5
2024,220859488,5
2024,220859265,4
2024,220859848,5
2024,220860688,4
2024,220859982,4
2024,220859466,5
2024,220859275,5
2024,220859462,4
2024,220859578,4
2024,220859389,5
2024,220859390,5
2024,220860535,4
2024,220860536,4
2024,220860968,5
2024,220859510,5
2024,220859523,4
2024,220859425,5
2024,220860119,4
2024,220862755,4
2024,220859433,5
2024,220859634,4
2024,220859713,4
2024,220859836,5
2024,220859837,5
2024,220863324,5
2024,220863523,5
2024,220859942,5
2024,220860202,5
2024,220860203,5
2024,220860204,5
2024,220860205,5
2024,220859721,4
2024,220861937,5
2024,220861941,5
2024,220859866,4
2024,220862127,4
2024,220860034,5
2024,220860064,4
2024,220860291,4
2024,220860489,5
2024,220860492,5
2024,220860905,4
2024,220860591,4
2024,220860815,4
2024,220860750,4
2024,220861589,5
2024,220861590,5
2024,220860853,5
2024,220860282,4
2024,220860231,5
2024,220860232,5
2024,220862451,5
2024,220862452,4
2024,220862453,5
2024,220862454,5
2024,220861265,4
2024,220861266,4
2024,220861267,4
2024,220860501,4
2024,220861357,5
2024,220861458,6
2024,220860334,5
2024,220860844,5
2024,220860701,5
2024,220860862,4
2024,220860628,4
2024,220860629,5
2024,220861315,5
2024,220861272,4
2024,220861078,4
2024,220860918,4
2024,220863204,4
2024,220861244,5
2024,220861721,5
2024,227373236,1
2024,227373236,2
2024,227373236,3
2024,220861338,5
2024,220861339,5
2024,220861340,5
2024,227367507,5
2024,227367508,5
2024,220861629,4
2024,220861609,4
2024,220863311,4
2024,220863313,5
2024,220862994,4
2024,220861634,4
2024,227369767,5
2024,227369768,5
2024,227369769,5
2024,227369770,5
2024,227369771,5
2024,227369772,5
2024,227369773,5
2024,220861765,4
2024,220861766,4
2024,220861840,4
2024,220862193,5
2024,220861889,5
2024,220862522,5
2024,220862039,5
2024,220862770,4
2024,220861999,4
2024,220862249,5
2024,220862099,5
2024,220862257,5
2024,220862722,4
2024,220862724,4
2024,220862771,5
2024,220862538,5
2024,220862416,4
2024,220862463,5
2024,220862466,5
2024,227368881,2
2024,227368881,6
2024,220862233,4
2024,227373174,5
2024,220862382,4
2024,227366760,4
2024,227366761,4
2024,220862766,4
2024,220862767,4
2024,220862863,4
2024,220862865,4
2024,227368541,4
2024,227368473,6
2024,220862988,4
2024,220863281,4
2024,227367454,4
2024,227369022,5
2024,220863297,4
2024,227368865,4
2024,220863417,4
2024,220863531,5
2024,220863376,4
2024,227368939,5
2024,220863660,3
2024,227368817,2
2024,227368817,6
2024,227366783,4
2024,227367309,5
2024,227366784,5
2024,227366785,5
2024,227369009,4
2024,227368224,5
2024,227366831,4
2024,227366834,5
2024,227368781,4
2024,227367161,4
2024,227367162,4
2024,227368899,5
2024,227368900,4
2024,227368901,4
2024,227367079,5
2024,227367110,5
2024,227372732,5
2024,227367238,5
2024,227367170,5
2024,227368604,6
2024,227369315,4
2024,227368264,5
2024,227368239,5
2024,227367382,4
2024,227368344,5
2024,227367559,4
2024,227371047,5
2024,227367705,4
2024,227367541,4
2024,227367542,5
2024,227367462,4
2024,227367503,4
2024,227367565,4
2024,227369122,1
2024,227369122,6
2024,227369122,8
2024,227368482,4
2024,227367673,5
2024,227370155,5
2024,227370156,5
2024,227367766,4
2024,227369446,4
2024,227367938,8
2024,227367972,4
2024,227368083,5
2024,227368055,4
2024,227368269,4
2024,227369995,4
2024,227369996,4
2024,227368082,4
2024,227369046,5
2024,227370213,4
2024,227369641,4
2024,227369569,5
2024,227369541,4
2024,227369063,4
2024,227370341,4
2024,227370123,4
2024,227369474,4
2024,227369476,4
2024,227370732,4
2024,227369513,4
2024,227369416,4
2024,227370528,4
2024,227369668,5
2024,227369670,4
2024,227369593,4
2024,227369792,4
2024,227372643,5
2024,227370198,4
2024,227370195,4
2024,227369914,4
2024,227369915,4
2024,227370316,3
2024,227370316,8
2024,227369904,4
2024,227369858,4
2024,227369961,4
2024,227371647,4
2024,227370454,4
2024,227370150,5
2024,227370151,5
2024,227370066,5
2024,227370067,5
2024,227372564,5
2024,227370379,4
2024,227370380,4
2024,227370439,4
2024,227372825,4
2024,227372827,5
2024,227370451,5
2024,227371481,4
2024,227371005,5
2024,227371006,5
2024,227370769,5
2024,227370770,5
2024,227370895,4
2024,227370800,4
2024,227371226,4
2024,227371296,4
2024,227371623,4
2024,227371087,4
2024,227371093,4
2024,227371901,4
2024,227371127,4
2024,227371711,4
2024,227371299,4
2024,227371342,5
2024,227372282,1
2024,227372282,2
2024,227371648,4
2024,227372646,5
2024,227372433,5
2024,227372185,4
2024,227372186,4
2024,227371729,4
2024,227371877,4
2024,227371705,5
2024,227372243,4
2024,227372244,5
2024,227371730,4
2024,227371889,5
2024,227371890,4
2024,227372267,4
2024,227371931,5
2024,227371894,4
2024,227372321,4
2024,227372047,5
2024,227372264,4
2024,227372886,6
2024,227372568,4
2024,227372664,4
2024,227372665,5
2024,227372666,5
2024,227372035,4
2024,227372171,4
2024,227372181,4
2024,227372170,5
2024,227372551,5
2024,227372209,5
2024,227372188,4
2024,227372239,4
2024,227372311,4
2024,227372513,1
2024,227372513,3
2024,227372392,4
2024,227372460,4
2024,227372553,5
2024,227372474,4
2024,227372558,4
2024,227372559,4
2024,227372806,4
2024,227372871,4
2024,227373057,4
2024,227372957,4
2024,227372966,4
2024,227372967,4
2024,227373029,4
2024,227373158,5
2024,227373093,4
2024,227373078,4
2024,227373041,4
2024,227373044,4
2024,227373120,4
2024,209602574,5
2024,209602582,4
2024,209602535,5
2024,209602691,4
2024,209602554,4
2024,209602572,4
2024,209602573,4
2024,209602589,4
2024,210429342,4
2024,210429415,4
2024,210429416,4
2024,210429366,5
2024,210429373,4
2024,210429386,4
2024,212389677,5
2024,212389697,4
2024,212389633,4
2024,212389533,8
2024,212389534,5
2024,212389535,5
2024,212389536,5
2024,212389528,8
2024,212389589,4
2024,212389590,5
2024,212389653,4
2024,212389609,4
2024,214206342,4
2024,214206394,4
2024,214206416,4
2024,214206417,4
2024,214206447,4
2024,214206466,4
2024,214207297,5
2024,214207336,4
2024,214206452,5
2024,214206477,6
2024,214206526,4
2024,214206550,5
2024,214206523,5
2024,214206567,4
2024,215840708,4
2024,215840709,4
2024,215840790,5
2024,215840792,5
2024,215840793,5
2024,215840794,5
2024,215840795,5
2024,215841028,4
2024,215840883,4
2024,215840903,4
2024,215840835,4
2024,215840933,5
2024,215840934,5
2024,215840935,5
2024,215840936,5
2024,215840937,5
2024,215840938,5
2024,215840939,5
2024,215840940,4
2024,215840843,4
2024,215840997,4
2024,217926732,5
2024,217926840,4
2024,217926877,4
2024,217926783,4
2024,217926803,5
2024,217926831,6
2024,217926850,4
2024,217926851,5
2024,217926852,5
2024,217926853,4
2024,219690573,4
2024,219690602,4
2024,223749000,5
2024,223749054,4
2024,223749064,5
2024,223749037,6
2024,223749089,4
2024,223749124,6
2024,223749195,4
2024,223749196,4
2024,223749284,4
2024,223749158,4
2024,223749159,4
2024,223749183,4
2024,227357525,6
2024,227357553,6
2024,227357547,4
2024,227357529,4
2024,227357643,4
2024,227357591,4
2024,227357603,5
2024,227357608,5
2024,227357640,6
2024,227357624,4
2024,210427372,4
2024,210427378,4
2024,210427369,5
2024,210427379,4
2024,210427368,4
2024,210427380,3
2024,215835756,5
2024,215835758,4
2024,215835761,4
2024,215835798,3
2024,215835799,5
2024,225393832,4
2024,215835817,5
2024,215835826,4
2024,215835852,4
2024,215835857,5
2024,217920567,4
2024,217920579,5
2024,217920595,4
2024,217920611,5
2024,217920613,5
2024,217920615,4
2024,217920616,5
2024,217920617,5
2024,217920638,4
2024,217920631,5
2024,217920632,5
2024,217920633,5
2024,217920635,5
2024,217920639,4
2024,217920642,5
2024,217920643,4
2024,225393862,5
2024,225393830,5
2024,225393870,4
2024,225393844,4
2024,225393865,5
2024,225393867,5
2024,225393877,4
2024,225393907,5
2024,225393908,5
2024,225393927,5
2024,225393941,5
2024,225393942,5
2024,225393934,5
2024,225393936,5
2024,225393937,5
2024,225393935,4
2024,232072262,5
2024,225393989,4
2024,225393990,4
2024,225393994,4
2024,225393992,4
2024,227353669,4
2024,227353670,4
2024,227353671,4
2024,227353673,8
2024,227353674,4
2024,229488116,4
2024,206971395,4
2024,225407772,4
2024,206971473,5
2024,208801051,4
2024,206971271,5
2024,206971272,5
2024,206971412,4
2024,206971460,4
2024,206971461,4
2024,206971397,5
2024,215851217,1
2024,206971529,5
2024,215851250,4
2024,206971534,5
2024,215851291,5
2024,208800955,4
2024,208800958,5
2024,215851326,5
2024,215851327,5
2024,208801080,5
2024,215851233,1
2024,215851233,8
2024,208801121,5
2024,215851242,5
2024,219696786,4
2024,208801082,4
2024,208801083,4
2024,215851303,6
2024,215851304,3
2024,211763715,5
2024,211763784,4
2024,211763792,2
2024,211763792,6
2024,211763883,4
2024,211763884,4
2024,211763950,4
2024,211763911,4
2024,211763956,5
2024,211763989,5
2024,215851346,5
2024,215851347,5
2024,211764088,4
2024,211764089,5
2024,211764120,5
2024,212389788,4
2024,212389627,5
2024,212389628,4
2024,215850650,4
2024,215850691,4
2024,212389758,8
2024,212389770,4
2024,212389808,4
2024,215851349,4
2024,215850717,4
2024,215850719,4
2024,215850764,5
2024,215850708,4
2024,215850736,2
2024,215850736,8
2024,215850848,5
2024,215850849,5
2024,225407720,5
2024,215850770,5
2024,215850771,5
2024,215850894,4
2024,215850921,4
2024,215850922,5
2024,215850943,4
2024,215850963,5
2024,225407643,5
2024,225407644,5
2024,225407714,5
2024,225407715,5
2024,215850947,4
2024,215850948,4
2024,215851352,4
2024,215851361,5
2024,215851384,5
2024,215851570,5
2024,215851605,5
2024,215851490,5
2024,225407692,4
2024,225407693,4
2024,215851504,5
2024,225407724,4
2024,215851633,1
2024,215851758,4
2024,215851759,5
2024,215851760,5
2024,225407712,4
2024,225407713,5
2024,225407783,5
2024,215851747,5
2024,219696855,4
2024,219696856,5
2024,225407837,4
2024,219696805,4
2024,220864739,4
2024,220864740,4
2024,219696748,5
2024,219696835,5
2024,219696945,4
2024,225407918,5
2024,225407936,4
2024,225407938,4
2024,219696906,5
2024,223762113,5
2024,219697027,5
2024,219697028,5
2024,219696996,4
2024,220864926,5
2024,220864741,4
2024,220864742,4
2024,220864832,4
2024,220864870,5
2024,220864940,5
2024,220864851,4
2024,220864896,4
2024,220865021,5
2024,220864984,4
2024,225407819,4
2024,220864941,4
2024,220865130,4
2024,220865131,4
2024,220865279,4
2024,220865312,4
2024,220865359,4
2024,225407905,5
2024,220865423,4
2024,220865299,5
2024,220865398,4
2024,220865433,4
2024,223762039,5
2024,223762089,4
2024,225407928,4
2024,225407929,4
2024,220865499,5
2024,225407757,5
2024,225407793,4
2024,223762066,5
2024,232088429,5
2024,223762132,4
2024,223762134,4
2024,223762234,5
2024,223762269,4
2024,232088421,5
2024,223762176,4
2024,223762177,4
2024,225407831,4
2024,223762223,5
2024,232088385,5
2024,223762307,4
2024,223762308,4
2024,223762380,5
2024,223762336,4
2024,223762301,4
2024,232088446,4
2024,225407947,5
2024,225407823,4
2024,225407868,4
2024,225407920,4
2024,225407801,4
2024,225407840,5
2024,225407874,5
2024,225407995,5
2024,225408053,4
2024,225407999,5
2024,225408000,5
2024,225408043,5
2024,225408092,4
2024,225407959,4
2024,225407976,4
2024,225408127,5
2024,225408128,5
2024,227388012,5
2024,227388062,4
2024,227388086,5
2024,227388087,4
2024,232088493,4
2024,227388058,4
2024,227388105,5
2024,227388117,5
2024,225401481,6
2024,225401225,4
2024,225401226,4
2024,225401272,4
2024,225401404,4
2024,225401453,5
2024,225401454,5
2024,225401455,5
2024,225401545,4
2024,225401502,5
2024,225401602,4
2024,225401621,4
2024,225401640,5
2024,225401642,5
2024,225401643,5
2024,229495853,5
2024,227367156,4
2024,217925900,5
2024,227358398,4
2024,227358367,4
2024,227358383,4
2024,227358396,4
2024,227358414,5
2024,227358403,4
2024,227358486,5
2024,227358487,5
2024,227358503,5
2024,227358448,5
2024,227358449,5
2024,227358527,4
2024,227358557,5
2024,227358636,5
2024,227358638,5
2024,227358655,4
2024,227358709,4
2024,227358710,5
2024,227358734,5
2024,227358819,4
2024,227358874,4
2024,227358930,4
2024,227358963,4
2024,227358999,5
2024,227359000,5
2024,227359001,5
2024,227359002,5
2024,227359011,5
2024,227359023,4
2024,227359024,5
2024,227359108,5
2024,227359110,5
2024,227359111,5
2024,227359112,5
2024,227359050,5
2024,227359051,5
2024,227359052,5
2024,227359661,4
2024,227359156,5
2024,227359264,4
2024,227359380,5
2024,227359414,4
2024,227359415,5
2024,227359517,4
2024,227359476,4
2024,227359535,4
2024,227359536,4
2024,227359613,4
2024,227359614,4
2024,227359748,5
2024,227359763,5
2024,227359766,5
2024,227359802,5
2024,227359776,5
2024,227359881,4
2024,227359882,4
2024,227359883,4
2024,227359894,4
2024,227359980,5
2024,227360010,4
2024,227359935,4
2024,227359956,5
2024,227359957,5
2024,227360039,4
2024,227360018,5
2024,227360105,5
2024,227360107,5
2024,227360136,4
2024,227360248,5
2024,227360321,5
2024,227360179,5
2024,227360180,5
2024,227360200,4
2024,227360281,4
2024,227360329,4
2024,227360347,4
2024,227360348,4
2024,227360308,4
2024,227360449,4
2024,227360473,4
2024,227360392,4
2024,227360611,5
2024,227360463,5
2024,227360483,4
2024,227360571,5
2024,227360573,5
2024,227360630,4
2024,227360732,4
2024,227360694,5
2024,227360720,4
2024,227360830,5
2024,227360862,4
2024,227360877,5
2024,227360885,4
2024,227360994,4
2024,227360931,5
2024,227361015,4
2024,227361016,4
2024,227360927,5
2024,227360948,5
2024,227360999,4
2024,227361048,5
2024,227361014,5
2024,227361082,4
2024,227361090,5
2024,227361099,5
2024,227361269,5
2024,229489922,5
2024,227361344,5
2024,227361368,5
2024,227361379,4
2024,227361408,4
2024,227361585,5
2024,227361645,4
2024,227361646,5
2024,227361551,5
2024,227361552,5
2024,227361553,5
2024,227361667,5
2024,227361668,5
2024,227362084,4
2024,227361842,4
2024,227361890,5
2024,227361964,4
2024,227362169,4
2024,227362170,4
2024,227362171,5
2024,227362380,4
2024,227362278,4
2024,227362301,4
2024,227362302,5
2024,227362417,4
2024,229489933,5
2024,227362591,5
2024,227362582,4
2024,227362565,4
2024,227362628,4
2024,227362596,5
2024,227362598,5
2024,227362788,4
2024,227362789,4
2024,229490007,5
2024,215853597,5
2024,206974039,4
2024,206974111,5
2024,215853629,5
2024,208803959,4
2024,211766109,4
2024,211766154,4
2024,211766157,4
2024,211766103,4
2024,211766104,4
2024,211766105,4
2024,211766134,4
2024,211766209,4
2024,211766210,4
2024,211766258,4
2024,211766132,4
2024,215853666,5
2024,215853585,5
2024,215853331,5
2024,215853337,4
2024,215853372,4
2024,215853373,4
2024,215853692,4
2024,217939419,4
2024,215853741,5
2024,215853691,4
2024,217939406,4
2024,217939462,2
2024,217939501,4
2024,217939602,4
2024,217939588,2
2024,219698300,4
2024,223763366,4
2024,223763893,4
2024,223763894,4
2024,223763534,4
2024,223763421,4
2024,223763560,4
2024,223763561,4
2024,223763544,4
2024,223763603,4
2024,225409804,4
2024,223763614,5
2024,223763646,4
2024,223763731,4
2024,223763732,4
2024,225409713,4
2024,225409641,4
2024,225409685,4
2024,227390628,4
2024,227390561,4
2024,227390562,4
2024,227390563,4
2024,227390591,4
2024,227390632,5
2024,227390672,4
2024,227390631,4
2024,227390710,4
2024,227390923,4
2024,227390757,4
2024,227390861,4
2024,227390714,4
2024,227390760,5
2024,227390762,4
2024,225400434,4
2024,225400481,4
2024,225400321,5
2024,225400346,4
2024,225400442,5
2024,225400531,5
2024,225400572,5
2024,225400529,5
2024,225400838,4
2024,225400832,4
2024,225400950,4
2024,225401120,4
2024,225400996,4
2024,225400842,4
2024,225400883,4
2024,225400910,4
2024,225400911,4
2024,225401022,4
2024,225401066,6
2024,225400997,5
2024,225401079,4
2024,225401115,5
2024,225401105,5
2024,225401190,4
2024,225401212,4
2024,225401255,4
2024,225401126,5
2024,225401208,5
2024,225401200,5
2024,225401294,4
2024,225401273,4
2024,225401247,5
2024,225401377,4
2024,227365145,4
2024,225401400,4
2024,225401595,5
2024,225401575,4
2024,225401814,5
2024,225401800,4
2024,225401887,4
2024,232082154,4
2024,232082222,3
2024,227365546,5
2024,227365418,4
2024,227365419,5
2024,232072135,4
2024,232071878,5
2024,232071879,4
2024,229487867,5
2024,229487868,4
2024,232072114,5
2024,232072115,4
2024,232072126,3
2024,232072111,4
2024,232072112,4
2024,232072113,4
2024,232071931,5
2024,232072308,5
2024,232072309,5
2024,232072558,5
2024,232071958,4
2024,232072168,5
2024,232072288,5
2024,232072185,5
2024,232072332,2
2024,232072332,6
2024,232072392,5
2024,232072302,5
2024,232072327,5
2024,232072328,5
2024,232072378,4
2024,232072343,4
2024,232072480,4
2024,232072468,5
2024,232072501,5
2024,232072494,4
2024,232072511,4
2024,232072498,5
2024,232072499,5
2024,232072512,5
2024,232072551,4
2024,232072517,5
2024,232072536,4
2024,232072537,1
2024,232072518,4
2024,232072580,5
2024,232072581,5
2024,232072655,5
2024,232072592,5
2024,232072598,5
2024,232072637,5
2024,232072703,5
2024,232072730,4
2024,232072767,4
2024,232072930,5
2024,232072911,4
2024,232072830,5
2024,232072880,5
2024,232072909,5
2024,232072938,4
2024,232073128,4
2024,232072969,5
2024,232072970,4
2024,232072963,5
2024,232072997,5
2024,232073011,5
2024,232074396,1
2024,232074397,5
2024,232074411,4
2024,232073297,5
2024,232073491,5
2024,232073513,6
2024,232073584,4
2024,232073585,5
2024,232073744,5
2024,232073745,5
2024,232073660,4
2024,232073720,4
2024,232074268,4
2024,232074291,5
2024,232073798,5
2024,232073875,4
2024,232073896,4
2024,232074295,5
2024,232073984,6
2024,232074020,4
2024,232074021,4
2024,232074135,4
2024,232074163,4
2024,232074144,4
2024,232075776,4
2024,232075777,4
2024,232074489,5
2024,232074620,4
2024,232075873,4
2024,232075206,4
2024,217925901,5
2024,217925902,5
2024,206959777,5
2024,206959793,4
2024,206959998,4
2024,206959980,5
2024,217925971,5
2024,206960966,5
2024,206959999,5
2024,206960141,4
2024,206960123,4
2024,206960106,4
2024,206960135,4
2024,206960405,4
2024,206960221,4
2024,206960260,5
2024,217926021,4
2024,206960216,4
2024,206960254,4
2024,206960209,3
2024,206960210,4
2024,206960276,4
2024,206960206,5
2024,206960313,4
2024,206960314,4
2024,206960261,5
2024,206960262,4
2024,206960401,4
2024,206960331,4
2024,206960378,4
2024,206960257,3
2024,206960325,4
2024,217925989,2
2024,217925989,4
2024,206960285,4
2024,217926032,4
2024,206960318,4
2024,217926008,4
2024,217926009,5
2024,206960364,4
2024,206960478,5
2024,206960543,4
2024,206960435,5
2024,208785402,5
2024,208785494,4
2024,217926037,5
2024,217926038,5
2024,208785479,4
2024,208785550,6
2024,208785464,5
2024,217926100,4
2024,208785666,5
2024,208785545,4
2024,208785661,4
2024,208785663,4
2024,208785703,5
2024,208785704,5
2024,208785857,5
2024,217926138,4
2024,208785640,5
2024,208785567,4
2024,208785621,5
2024,208785622,5
2024,208785606,5
2024,217926223,5
2024,217926114,5
2024,208785568,5
2024,208785698,5
2024,208785731,5
2024,208785732,5
2024,208785654,4
2024,208785895,4
2024,208785609,5
2024,208785610,4
2024,208785669,5
2024,208785709,4
2024,208785710,4
2024,208785778,5
2024,208785770,5
2024,208785849,5
2024,208785816,4
2024,208785879,5
2024,217926181,4
2024,227356630,2
2024,227356630,6
2024,227356631,5
2024,217926162,4
2024,217926163,4
2024,208785845,5
2024,208785904,4
2024,208785838,4
2024,208785872,4
2024,208785903,4
2024,208785811,4
2024,208785812,5
2024,208785877,4
2024,208785905,5
2024,210429064,4
2024,210429095,4
2024,210429088,4
2024,217926171,5
2024,210429214,4
2024,210429215,5
2024,210429146,4
2024,217926214,4
2024,210429175,5
2024,210429192,4
2024,210429218,4
2024,217926221,5
2024,210429179,4
2024,210429212,4
2024,217926254,5
2024,217926256,5
2024,217928605,4
2024,210429251,4
2024,210429252,4
2024,217926348,4
2024,210429291,5
2024,210429303,4
2024,217926263,4
2024,217926351,5
2024,210429363,4
2024,210429379,4
2024,210429398,5
2024,210429364,4
2024,217926386,4
2024,210429462,4
2024,210429441,5
2024,210429442,4
2024,210429417,5
2024,210430095,4
2024,210430147,4
2024,210429465,1
2024,210429465,4
2024,210429465,7
2024,210429473,5
2024,210429501,4
2024,217926317,4
2024,210429516,5
2024,210429517,5
2024,217926377,4
2024,217926308,4
2024,217926350,4
2024,217926388,5
2024,210429551,5
2024,210429552,5
2024,210429570,4
2024,210429581,5
2024,210429598,4
2024,210429550,3
2024,210429550,4
2024,210429565,4
2024,210429607,4
2024,210429612,5
2024,210429623,4
2024,210429627,4
2024,210429653,5
2024,210429740,5
2024,210429697,5
2024,210429698,5
2024,210429707,4
2024,210429708,4
2024,212389301,5
2024,212389273,4
2024,219689384,4
2024,212389266,5
2024,212389282,4
2024,212389283,5
2024,212389336,4
2024,212389337,4
2024,212389339,4
2024,212389291,4
2024,212389366,4
2024,212389440,5
2024,212389437,5
2024,212389353,4
2024,212389475,5
2024,212389622,6
2024,212389445,4
2024,212389492,5
2024,215838944,4
2024,212389476,4
2024,212389668,5
2024,212389688,4
2024,212389695,4
2024,212389570,5
2024,212389654,5
2024,212389638,5
2024,212389579,5
2024,212389597,4
2024,212389598,4
2024,212389593,4
2024,212389509,4
2024,212389530,5
2024,212389614,4
2024,212389601,4
2024,212389710,3
2024,212389732,4
2024,212389753,4
2024,212389803,6
2024,212389804,6
2024,212389600,4
2024,212389651,5
2024,212389652,5
2024,212389644,6
2024,212389629,6
2024,212389656,5
2024,212389657,4
2024,212389795,5
2024,217926644,4
2024,212389717,4
2024,212389718,5
2024,212389642,4
2024,212389720,4
2024,212389761,5
2024,217926621,4
2024,212389760,5
2024,217926673,4
2024,212389805,6
2024,212389757,4
2024,212389958,5
2024,212389806,5
2024,212389813,5
2024,212389828,5
2024,212389832,5
2024,212389861,6
2024,212389900,5
2024,212389853,4
2024,212389869,5
2024,217926654,4
2024,212389873,4
2024,212389863,4
2024,212389887,4
2024,212389888,4
2024,217926690,5
2024,212389897,5
2024,212389926,5
2024,212389954,4
2024,212389937,4
2024,212389955,4
2024,215838833,4
2024,215839051,4
2024,225396804,4
2024,225396756,4
2024,225396782,4
2024,225396824,4
2024,215839825,4
2024,215840082,5
2024,225396877,5
2024,215838971,4
2024,215838989,4
2024,215838941,4
2024,215838942,4
2024,215838943,5
2024,215838953,4
2024,225396788,4
2024,215839084,4
2024,215839113,5
2024,215838962,5
2024,217926759,2
2024,215838974,5
2024,215839015,5
2024,215839034,4
2024,215839032,4
2024,215839033,5
2024,225396880,4
2024,215839136,4
2024,225396887,2
2024,225396887,3
2024,225396887,6
2024,215839057,4
2024,215839071,4
2024,215839156,4
2024,215839157,4
2024,225396898,4
2024,215839111,4
2024,225396930,4
2024,215839101,6
2024,215839120,4
2024,215839163,6
2024,215839194,5
2024,225396911,5
2024,215839105,4
2024,215839106,4
2024,215839139,4
2024,215839173,4
2024,215839222,5
2024,215839223,5
2024,215839265,5
2024,232075822,4
2024,215839207,4
2024,215839256,5
2024,215839257,5
2024,225396936,4
2024,225396937,4
2024,215839260,4
2024,217928675,4
2024,217928676,4
2024,225396962,4
2024,215839300,5
2024,215839314,4
2024,215839407,5
2024,215839368,4
2024,215839429,5
2024,215839441,4
2024,215839442,4
2024,215839452,5
2024,215839437,5
2024,217926792,4
2024,215839471,4
2024,215839472,4
2024,225396961,4
2024,215839443,4
2024,215839496,5
2024,215839583,5
2024,225397008,5
2024,225397042,5
2024,225397043,4
2024,215839494,5
2024,215839593,4
2024,232075862,5
2024,232075863,5
2024,225397069,4
2024,215839537,4
2024,215839631,5
2024,215839501,4
2024,217926710,5
2024,225397006,4
2024,215839513,5
2024,215839624,4
2024,225397119,4
2024,225397051,4
2024,225397051,6
2024,215839541,5
2024,215839542,5
2024,215839598,2
2024,215839658,5
2024,215839659,4
2024,215839652,4
2024,225397425,5
2024,215839707,4
2024,215839655,5
2024,215839686,4
2024,215839689,5
2024,215839690,5
2024,215839712,4
2024,215839715,5
2024,215839732,4
2024,225397054,4
2024,217926861,4
2024,217926880,4
2024,225397087,4
2024,225397087,7
2024,217926777,4
2024,217926778,4
2024,217927194,4
2024,217927020,4
2024,217927049,4
2024,217927050,4
2024,217926947,4
2024,217926999,4
2024,217927006,4
2024,217927061,4
2024,217927092,4
2024,217927093,5
2024,217927063,4
2024,217927172,4
2024,217927070,4
2024,217927183,5
2024,217927185,5
2024,225397187,5
2024,217927225,4
2024,217927252,4
2024,217927269,4
2024,217927285,1
2024,217927285,2
2024,217927285,3
2024,217928508,4
2024,217927282,4
2024,217927283,4
2024,225397151,5
2024,217927321,4
2024,217927438,4
2024,219689365,5
2024,219689367,5
2024,219689368,5
2024,219689371,5
2024,219689372,5
2024,219689373,5
2024,217927463,4
2024,217927443,4
2024,217927531,5
2024,217927510,4
2024,217927623,5
2024,217927592,4
2024,217927527,4
2024,217927550,5
2024,217927658,2
2024,217927658,3
2024,217927658,4
2024,217927658,6
2024,217927658,8
2024,219689249,4
2024,217927606,4
2024,217927630,5
2024,217927672,5
2024,217927673,5
2024,217927699,4
2024,217927718,5
2024,217927721,5
2024,217927750,4
2024,217927641,4
2024,217927763,5
2024,217927664,4
2024,217927788,5
2024,217927717,5
2024,217927748,4
2024,225397247,4
2024,217927871,4
2024,217927828,4
2024,225397325,5
