data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2024,53387759,1,2024-05-24,3,90Z,28,25,M,20,20,,,,
2024,53387772,1,2024-05-25,2,90Z,51,48,F,10,50,,,,
2024,53387762,1,2024-05-29,2,90Z,43,40,F,10,50,,,,
2024,53387764,1,2024-05-30,2,90Z,21,18,M,40,50,,,,
2024,53387791,1,2024-05-31,2,90B,20,17,M,10,20,,R,,
2024,53699160,1,2024-05-02,3,90D,37,34,M,10,10,R,,,
2024,54086952,1,2024-05-10,3,90D,43,40,M,10,20,N,,40,
2024,53699353,1,2024-06-24,3,90Z,60,57,M,10,20,,,,
2024,53699382,1,2024-06-25,2,90Z,48,45,M,20,50,R,,,
2024,53699174,1,2024-06-01,3,90D,53,50,M,10,20,,,,
2024,53699228,1,2024-06-09,3,90D,35,32,M,10,50,R,,,
2024,53699249,1,2024-06-10,2,90Z,42,39,M,20,50,,,,
2024,53699180,1,2024-06-05,2,90Z,38,35,M,10,10,,,,
2024,53699246,1,2024-06-11,2,90Z,21,18,M,40,20,R,,,
2024,53699254,1,2024-06-12,2,90Z,50,47,M,10,10,R,,,
2024,53699272,1,2024-06-13,2,90Z,45,42,M,20,50,N,,,
2024,53699323,1,2024-06-28,3,90Z,20,17,F,10,10,,R,,
2024,53699190,1,2024-06-01,3,90D,37,34,M,10,10,,,,
2024,53699275,1,2024-06-11,2,90Z,28,25,F,20,50,,,,
2024,53699166,1,2024-06-02,3,90Z,19,16,M,10,50,,R,,
2024,53699350,1,2024-06-26,3,90D,38,35,F,40,20,N,,,
2024,53699370,1,2024-06-26,2,90Z,52,49,F,10,50,,,,
2024,53699145,1,2024-06-02,3,90D,29,26,M,10,40,R,,,
2024,53699156,1,2024-06-02,3,90Z,18,15,F,10,40,,R,,
2024,53699284,1,2024-06-19,2,90Z,30,27,M,20,50,N,,,
2024,53699295,1,2024-06-19,2,90Z,20,17,M,10,50,N,R,,
2024,53699308,1,2024-06-19,2,90Z,42,39,F,10,50,N,,,
2024,53699330,1,2024-06-19,2,90Z,37,34,M,10,10,,,,
2024,53699328,1,2024-06-26,2,90Z,42,39,M,10,10,N,,,
2024,53699318,1,2024-06-25,2,90Z,31,28,M,10,10,N,,,
2024,53699264,1,2024-06-10,2,90Z,21,18,F,20,50,N,,,
2024,53699288,1,2024-06-11,3,90Z,19,16,M,10,50,R,R,,
2024,53699191,1,2024-06-08,2,90Z,37,34,F,20,50,N,,,
2024,53699215,1,2024-06-09,2,90Z,34,31,F,20,50,,,,
2024,53699261,1,2024-06-15,2,90Z,25,22,M,98,50,,,,
2024,53699237,1,2024-06-10,2,90Z,24,21,M,10,50,,,,
2024,53699316,1,2024-06-19,2,90Z,26,23,F,40,50,,,,
2024,53699387,1,2024-06-29,2,90Z,32,29,F,20,50,,,,
2024,53699348,1,2024-06-17,3,90D,32,29,M,20,20,N,,,
2024,53699245,1,2024-06-11,3,90J,31,28,F,10,20,N,,,
2024,53699176,1,2024-06-06,3,90D,53,50,F,10,20,,,,
2024,53699205,1,2024-06-09,2,90Z,22,19,M,10,50,,,,
2024,53699188,1,2024-06-08,3,90B,18,15,F,10,50,,R,,
2024,53699140,1,2024-06-02,2,90Z,43,40,F,20,50,N,,,
2024,53699125,1,2024-06-02,2,90Z,35,32,M,10,10,,,,
2024,53699134,1,2024-06-02,2,90Z,42,39,F,20,50,,,,
2024,53699149,1,2024-06-02,2,90Z,28,25,M,10,50,,,,
2024,53699367,1,2024-06-11,3,90J,36,33,M,10,50,R,,,
2024,53699294,1,2024-06-13,2,90Z,52,49,M,10,20,,,,
2024,53699306,1,2024-06-14,3,90C,47,44,M,10,20,R,,,
2024,53699313,1,2024-06-13,2,90Z,25,22,M,10,10,,,,
2024,53699167,1,2024-06-05,2,90Z,26,23,F,10,10,N,,,
2024,53699262,1,2024-06-13,2,90Z,16,13,F,10,50,R,R,,
2024,53699203,1,2024-06-01,3,90D,55,52,F,10,20,R,,,
2024,53699218,1,2024-06-02,2,90Z,35,32,M,10,50,N,,,
2024,53699270,1,2024-06-11,2,90Z,49,46,F,10,10,N,,,
2024,53699260,1,2024-06-11,3,90D,61,58,M,10,20,N,,,
2024,53699340,1,2024-06-26,2,90Z,37,34,M,20,20,R,,,
2024,53699361,1,2024-06-26,2,90Z,25,22,M,20,50,N,,,
2024,53699359,1,2024-06-29,3,90D,49,46,M,10,20,,,,
2024,53699381,1,2024-06-30,2,90Z,24,21,F,10,50,,,,
2024,53699391,1,2024-06-30,2,90Z,37,34,M,40,50,,,,
2024,53699372,1,2024-06-30,2,90Z,32,29,M,10,50,,,,
2024,53699250,1,2024-06-08,3,90B,20,17,F,10,50,,R,,
2024,53699278,1,2024-06-16,2,90Z,21,18,M,10,50,,,,
2024,53699302,1,2024-06-16,2,90Z,40,37,M,10,20,N,,,
2024,53699312,1,2024-06-17,2,90Z,26,23,M,20,50,,,,
2024,53699351,1,2024-06-26,2,90Z,22,19,M,10,50,,,,
2024,53699369,1,2024-06-27,2,90J,36,33,M,10,20,,,,
2024,53699337,1,2024-06-26,3,90Z,24,21,M,10,20,R,,,
2024,53699363,1,2024-06-27,3,90G,22,19,M,20,20,N,,,
2024,53699291,1,2024-06-16,2,90Z,25,22,M,10,50,,,,
2024,53699268,1,2024-06-06,2,90Z,35,32,M,10,50,,,,
2024,53699289,1,2024-06-06,2,90Z,43,40,F,40,50,N,,,
2024,53699279,1,2024-06-06,2,90Z,34,31,M,10,50,,,,
2024,53699234,1,2024-06-03,2,90Z,52,49,M,10,50,,,,
2024,53699136,1,2024-06-02,2,90Z,36,33,M,10,50,N,,,
2024,53699206,1,2024-06-07,2,90Z,32,29,M,20,50,,,,
2024,53699131,1,2024-06-02,2,90Z,31,28,M,20,50,,,,
2024,53699216,1,2024-06-07,2,90Z,42,39,M,10,10,N,,,
2024,53699230,1,2024-06-07,2,90Z,37,34,M,10,50,,,,
2024,53699241,1,2024-06-08,2,90Z,35,32,M,20,20,N,,,
2024,53699219,1,2024-06-03,2,90Z,26,23,M,10,50,N,,,
2024,53699207,1,2024-06-11,2,90Z,23,20,M,10,50,,,,
2024,53699287,1,2024-06-18,2,90Z,57,54,M,10,20,N,,,
2024,53699299,1,2024-06-18,3,90D,42,39,M,40,20,N,,,
2024,53699335,1,2024-06-28,2,90Z,55,52,M,20,50,,,,
2024,53699356,1,2024-06-29,2,90Z,22,19,M,10,10,,,,
2024,53699202,1,2024-06-04,2,90Z,25,22,M,10,50,R,,,
2024,53699341,1,2024-06-24,3,90D,61,58,M,10,20,R,,,
2024,53699193,1,2024-06-03,3,90D,53,50,M,20,20,N,,,
2024,53699213,1,2024-06-04,2,90Z,36,33,F,20,50,R,,,
2024,53699331,1,2024-06-23,2,90Z,26,23,F,10,50,,,,
2024,53699346,1,2024-06-24,3,90D,42,39,M,10,20,R,,,
2024,53699365,1,2024-06-24,2,90Z,30,27,F,10,50,,,,
2024,53699300,1,2024-06-20,2,90Z,38,35,M,10,50,,,,
2024,53699317,1,2024-06-22,3,90D,30,27,M,40,20,N,,,
2024,53699338,1,2024-06-23,3,90D,47,44,M,40,20,R,,,
2024,53699311,1,2024-06-21,3,90F,32,29,F,10,20,,,,
2024,53699326,1,2024-06-22,3,90D,36,33,M,10,10,,,,
2024,53699172,1,2024-06-03,2,90Z,51,48,M,98,50,N,,,
2024,53699305,1,2024-06-20,2,90Z,43,40,F,10,50,,,,
2024,53699321,1,2024-06-20,2,90Z,33,30,F,20,50,,,,
2024,53699273,1,2024-06-18,3,90Z,16,13,F,10,50,R,R,,
2024,53699327,1,2024-06-28,2,90G,23,20,M,10,20,R,,,
2024,53699343,1,2024-06-29,2,90C,31,28,M,10,50,,,,
2024,53699182,1,2024-06-03,3,90Z,26,23,M,20,20,,,,
2024,53699293,1,2024-06-19,3,90D,36,33,M,40,20,R,,,
2024,53699315,1,2024-06-19,2,90Z,19,16,M,20,50,,R,,
2024,53699362,1,2024-06-24,2,90Z,34,31,M,10,50,R,,,
2024,54086981,1,2024-07-11,2,90B,16,13,M,10,50,,R,13,
2024,54086975,1,2024-07-11,2,90Z,39,36,M,20,50,,,36,
2024,54086984,1,2024-07-12,3,90D,27,24,M,40,20,,,24,
2024,54087186,1,2024-07-29,2,90Z,40,37,M,10,10,,,37,
2024,54087202,1,2024-07-29,2,90Z,75,72,F,10,50,,,72,
2024,54086983,1,2024-07-10,2,90Z,38,35,M,20,50,N,,35,
2024,54086986,1,2024-07-10,2,90Z,31,28,F,10,20,,,28,
2024,54086988,1,2024-07-10,3,90D,27,24,M,10,20,,,24,
2024,54087057,1,2024-07-19,2,90Z,28,25,F,20,50,,,25,
2024,54087072,1,2024-07-19,3,90D,32,29,M,10,20,,,29,
2024,54086939,1,2024-07-03,2,90Z,42,39,F,10,50,,,39,
2024,54086944,1,2024-07-04,2,90Z,51,48,F,10,10,N,,48,
2024,54086953,1,2024-07-04,2,90Z,22,19,M,40,50,,,19,
2024,54087122,1,2024-07-24,3,90D,53,50,M,20,20,N,,50,
2024,54087064,1,2024-07-19,2,90Z,36,33,F,20,20,N,,33,
2024,54087070,1,2024-07-17,2,90Z,23,20,M,10,10,,,20,
2024,54087092,1,2024-07-23,2,90Z,30,27,M,20,50,N,,27,
2024,54087023,1,2024-07-14,2,90Z,26,23,F,10,10,R,,23,
2024,54087022,1,2024-07-13,3,90D,43,40,M,10,20,,,40,
2024,54087032,1,2024-07-14,2,90Z,26,23,F,10,20,,,23,
2024,54087082,1,2024-07-22,3,90F,60,57,M,20,40,,,57,
2024,54086969,1,2024-07-11,2,90Z,37,34,F,10,50,,,34,
2024,54087000,1,2024-07-13,2,90Z,34,31,M,20,50,,,31,
2024,54087015,1,2024-07-13,3,90J,36,33,M,40,20,R,,33,
2024,54086989,1,2024-07-12,2,90Z,25,22,M,40,50,,,22,
2024,54086994,1,2024-07-12,2,90Z,34,31,M,20,50,,,31,
2024,54087005,1,2024-07-13,2,90Z,33,30,F,10,20,,,30,
2024,54086965,1,2024-07-07,3,90D,31,28,M,10,20,,,28,
2024,54086972,1,2024-07-07,2,90Z,31,28,M,10,10,,,28,
2024,54086958,1,2024-07-07,3,90D,35,32,M,40,20,N,,32,
2024,54086943,1,2024-07-05,3,90Z,17,14,M,20,50,R,R,14,
2024,54087149,1,2024-07-28,2,90Z,41,38,M,20,50,,,38,
2024,54087167,1,2024-07-28,2,90Z,43,40,M,10,20,N,,40,
2024,54087188,1,2024-07-28,2,90Z,47,44,M,10,10,N,,44,
2024,54087059,1,2024-07-18,2,90Z,43,40,M,10,10,,,40,
2024,54087078,1,2024-07-18,2,90Z,54,51,M,10,50,,,51,
2024,54086938,1,2024-07-05,2,90Z,41,38,F,10,50,,,38,
2024,54087055,1,2024-07-18,2,90Z,36,33,F,20,50,,,33,
2024,54087066,1,2024-07-18,2,90Z,26,23,M,40,50,,,23,
2024,54086947,1,2024-07-04,3,90Z,35,32,M,20,20,R,,32,
2024,54086954,1,2024-07-05,2,90Z,34,31,F,20,50,N,,31,
2024,54087135,1,2024-07-22,3,90Z,18,15,M,10,10,,R,15,
2024,54087088,1,2024-07-20,3,90B,18,15,M,10,10,,R,15,
2024,54087166,1,2024-07-25,2,90Z,31,28,M,40,50,,,28,
2024,54087205,1,2024-07-31,2,90Z,23,20,M,20,50,N,,20,
2024,54087245,1,2024-07-31,2,90Z,44,41,F,10,50,N,,41,
2024,54086949,1,2024-07-05,2,90Z,23,20,M,98,50,N,,20,
2024,54087012,1,2024-07-15,3,90D,23,20,M,40,20,R,,20,
2024,54087096,1,2024-07-20,2,90Z,30,27,F,10,50,,,27,
2024,54087182,1,2024-07-27,2,90Z,33,30,F,10,20,,,30,
2024,54087218,1,2024-07-31,2,90Z,29,26,M,20,50,N,,26,
2024,54087232,1,2024-07-31,2,90Z,26,23,M,10,10,N,,23,
2024,54087004,1,2024-07-15,2,90Z,36,33,F,20,50,,,33,
2024,54087021,1,2024-07-12,2,90Z,34,31,M,10,10,,,31,
2024,54087024,1,2024-07-16,2,90Z,52,49,M,10,20,,,49,
2024,54087037,1,2024-07-16,2,90Z,42,39,M,20,20,,,39,
2024,54087030,1,2024-07-18,2,90Z,29,26,M,10,10,,,26,
2024,54087051,1,2024-07-18,2,90Z,43,40,M,20,50,,,40,
2024,54087127,1,2024-07-22,2,90Z,27,24,F,98,50,,,24,
2024,54087041,1,2024-07-18,2,90Z,40,37,M,20,50,,,37,
2024,54087061,1,2024-07-18,2,90Z,30,27,M,20,20,,,27,
2024,54086964,1,2024-07-09,3,90J,42,39,F,10,20,R,,39,
2024,54086970,1,2024-07-10,3,90D,27,24,M,10,40,R,,24,
2024,54086979,1,2024-07-10,2,90Z,50,47,M,10,20,N,,47,
2024,54086985,1,2024-07-12,3,90D,40,37,M,10,20,,,37,
2024,54087112,1,2024-07-21,2,90Z,36,33,F,10,50,,,33,
2024,54087270,1,2024-07-31,2,90Z,60,57,M,20,50,N,,57,
2024,54087103,1,2024-07-21,2,90Z,28,25,M,10,50,,,25,
2024,56648117,1,2024-02-05,3,90D,36,33,M,98,50,U,,33,
2024,56648116,1,2024-02-26,3,90Z,42,39,M,10,40,U,,39,
2024,56648112,1,2024-02-27,2,90Z,34,31,M,10,10,U,,31,
2024,54087124,1,2024-07-21,3,90D,47,44,F,40,50,,,44,
2024,54087210,1,2024-07-27,3,90D,30,27,M,10,20,N,,27,
2024,54087259,1,2024-07-31,2,90Z,38,35,M,20,50,,,35,
2024,54087282,1,2024-07-31,3,90Z,28,25,M,10,50,R,,25,
2024,54086999,1,2024-07-12,2,90Z,45,42,F,10,50,N,,42,
2024,54086959,1,2024-07-02,3,90Z,18,15,M,10,50,,R,15,
2024,54086963,1,2024-07-02,2,90Z,35,32,M,10,20,,,32,
2024,54086971,1,2024-07-03,2,90Z,30,27,M,98,50,,,27,
2024,54086978,1,2024-07-03,2,90Z,44,41,F,10,50,,,41,
2024,54086993,1,2024-07-12,3,90D,32,29,M,20,20,,,29,
2024,54087007,1,2024-07-12,2,90Z,53,50,M,10,50,,,50,
2024,54087081,1,2024-07-21,2,90Z,39,36,M,10,10,,,36,
2024,54087074,1,2024-07-21,3,90D,27,24,M,20,20,,,24,
2024,54086948,1,2024-07-04,2,90Z,30,27,F,10,50,,,27,
2024,54087137,1,2024-07-25,2,90Z,16,13,M,10,50,R,R,13,
2024,54087098,1,2024-07-23,2,90G,21,18,M,10,50,R,,18,
2024,54087120,1,2024-07-24,2,90Z,32,29,M,10,10,N,,29,
2024,54087013,1,2024-07-08,2,90Z,26,23,M,10,10,R,,23,
2024,54087107,1,2024-07-24,2,90Z,47,44,M,20,50,N,,44,
2024,54086990,1,2024-07-11,2,90Z,24,21,F,10,10,,,21,
2024,54086998,1,2024-07-11,3,90D,32,29,M,40,10,,,29,
2024,54086997,1,2024-07-14,3,90D,43,40,M,40,20,U,,40,
2024,54087160,1,2024-07-23,3,90Z,18,15,M,20,50,,R,15,
2024,54087209,1,2024-07-30,2,90Z,50,47,M,40,50,N,,47,
2024,54087239,1,2024-07-30,2,90Z,33,30,M,98,50,R,,30,
2024,54087018,1,2024-07-09,2,90Z,52,49,M,10,20,N,,49,
2024,54087040,1,2024-07-06,2,90Z,48,45,M,10,10,N,,45,
2024,54087180,1,2024-07-23,2,90Z,30,27,M,10,10,,,27,
2024,54087196,1,2024-07-30,2,90Z,40,37,M,98,40,,,37,
2024,54087219,1,2024-07-30,3,90Z,29,26,M,20,40,R,,26,
2024,54087090,1,2024-07-19,2,90Z,38,35,F,10,50,N,,35,
2024,54087097,1,2024-07-19,2,90Z,27,24,M,10,50,,,24,
2024,54087165,1,2024-07-24,2,90Z,32,29,M,10,10,N,,29,
2024,54087184,1,2024-07-24,2,90Z,26,23,M,20,40,N,,23,
2024,54087026,1,2024-07-16,2,90Z,27,24,M,10,10,N,,24,
2024,54087036,1,2024-07-16,3,90D,57,54,M,40,50,N,,54,
2024,54087047,1,2024-07-16,3,90Z,33,30,M,20,20,N,,30,
2024,54087054,1,2024-07-17,3,90Z,41,38,F,10,10,N,,38,
2024,54087073,1,2024-07-20,3,90J,32,29,M,98,20,,,29,
2024,54087322,1,2024-07-30,2,90Z,22,19,M,10,10,N,,19,
2024,54087063,1,2024-07-20,2,90Z,21,18,M,10,50,,,18,
2024,54087168,1,2024-07-28,3,90D,28,25,M,40,20,N,,25,
2024,54087217,1,2024-07-29,3,90D,33,30,F,10,20,N,,30,
2024,54087229,1,2024-07-30,3,90Z,19,16,M,10,50,,R,16,
2024,54087142,1,2024-07-27,2,90Z,33,30,F,10,20,,,30,
2024,54087169,1,2024-07-27,2,90Z,44,41,M,10,50,N,,41,
2024,54087190,1,2024-07-27,2,90Z,38,35,M,20,50,N,,35,
2024,54449209,1,2024-08-27,2,90Z,41,38,M,20,50,,,38,
2024,54449317,1,2024-08-21,3,90Z,42,39,M,10,20,R,,39,
2024,54449236,1,2024-08-25,2,90Z,20,17,M,10,50,,R,17,
2024,54449226,1,2024-08-25,2,90Z,36,33,M,10,50,,,33,
2024,54449328,1,2024-08-30,2,90Z,43,40,M,10,10,N,,40,
2024,54449337,1,2024-08-31,3,90D,39,36,M,10,50,,,36,
2024,54449145,1,2024-08-18,2,90Z,44,41,F,20,20,,,41,
2024,54449047,1,2024-08-09,2,90Z,44,41,F,10,50,N,,41,
2024,54449168,1,2024-08-15,2,90Z,21,18,M,20,50,,,18,
2024,54449084,1,2024-08-11,2,90Z,26,23,M,10,50,,,23,
2024,54449153,1,2024-08-21,2,90Z,52,49,M,10,50,N,,49,
2024,54449088,1,2024-08-13,3,90D,36,33,F,10,20,R,,33,
2024,54449097,1,2024-08-13,2,90Z,33,30,F,20,50,N,,30,
2024,54449142,1,2024-08-21,2,90Z,23,20,M,10,10,N,,20,
2024,54449169,1,2024-08-21,2,90Z,42,39,F,10,50,N,,39,
2024,54449055,1,2024-08-10,2,90Z,37,34,M,20,50,,,34,
2024,54449065,1,2024-08-10,2,90Z,25,22,M,98,50,N,,22,
2024,54449177,1,2024-08-15,2,90Z,29,26,F,10,10,N,,26,
2024,54449070,1,2024-08-11,3,90D,23,20,M,40,20,,,20,
2024,54449094,1,2024-08-11,2,90Z,36,33,M,10,50,,,33,
2024,54449133,1,2024-08-17,3,90D,34,31,M,10,20,R,,31,
2024,54449158,1,2024-08-19,3,90B,19,16,M,20,50,R,R,16,
2024,54449038,1,2024-08-09,2,90Z,34,31,M,10,10,N,,31,
2024,54449087,1,2024-08-08,2,90Z,39,36,M,10,10,N,,36,
2024,54449162,1,2024-08-22,2,90Z,27,24,M,10,10,R,,24,
2024,54449182,1,2024-08-22,2,90Z,34,31,F,10,20,R,,31,
2024,54449203,1,2024-08-23,2,90Z,29,26,F,20,50,N,,26,
2024,54449245,1,2024-08-25,3,90Z,20,17,M,10,50,,R,17,
2024,54449272,1,2024-08-31,3,90C,25,22,M,20,50,,,22,
2024,54449283,1,2024-08-31,2,90Z,50,47,F,10,50,,,47,
2024,54449046,1,2024-08-08,2,90Z,28,25,F,20,50,N,,25,
2024,54448994,1,2024-08-01,2,90Z,40,37,M,10,50,,,37,
2024,54449123,1,2024-08-15,2,90Z,30,27,M,10,50,R,,27,
2024,54449141,1,2024-08-16,2,90Z,34,31,F,10,10,R,,31,
2024,54449200,1,2024-08-26,2,90Z,36,33,M,20,20,,,33,
2024,54449210,1,2024-08-27,3,90D,42,39,M,10,50,,,39,
2024,54449232,1,2024-08-27,2,90Z,21,18,M,10,10,R,,18,
2024,54449221,1,2024-08-25,3,90Z,26,23,M,10,10,,,23,
2024,54449233,1,2024-08-25,3,90D,44,41,M,40,20,N,,41,
2024,54449262,1,2024-08-31,3,90Z,25,22,M,20,20,,,22,
2024,54448999,1,2024-08-01,2,90Z,25,22,M,10,50,,,22,
2024,54449115,1,2024-08-11,2,90Z,39,36,M,10,50,,,36,
2024,54449128,1,2024-08-12,2,90Z,37,34,F,20,50,,,34,
2024,54449031,1,2024-08-08,2,90Z,57,54,M,40,50,,,54,
2024,54449056,1,2024-08-08,2,90Z,26,23,F,10,10,R,,23,
2024,54449150,1,2024-08-19,2,90Z,38,35,M,10,50,R,,35,
2024,54449167,1,2024-08-19,2,90Z,28,25,M,10,50,,,25,
2024,54449175,1,2024-08-20,2,90Z,22,19,M,10,20,,,19,
2024,54449188,1,2024-08-20,2,90Z,34,31,M,20,50,,,31,
2024,54449201,1,2024-08-25,2,90Z,31,28,M,10,10,,,28,
2024,54449033,1,2024-08-03,2,90Z,48,45,M,10,10,N,,45,
2024,54448995,1,2024-08-04,2,90Z,20,17,F,10,20,N,R,17,
2024,54449223,1,2024-08-27,2,90Z,30,27,M,20,50,R,,27,
2024,54449152,1,2024-08-08,3,90Z,32,29,M,20,20,N,,29,
2024,54449184,1,2024-08-20,3,90D,32,29,F,10,20,R,,29,
2024,54449191,1,2024-08-20,3,90D,25,22,M,10,10,N,,22,
2024,54449216,1,2024-08-27,2,90Z,21,18,M,10,10,N,,18,
2024,54449257,1,2024-08-29,3,90Z,29,26,M,20,20,,,26,
2024,54449218,1,2024-08-27,2,90Z,22,19,M,98,50,,,19,
2024,54449194,1,2024-08-25,2,90Z,24,21,M,20,20,,,21,
2024,54449204,1,2024-08-25,2,90Z,32,29,M,10,50,,,29,
2024,54449214,1,2024-08-25,2,90Z,30,27,F,20,50,,,27,
2024,54449002,1,2024-08-06,2,90Z,52,49,F,20,50,N,,49,
2024,54449008,1,2024-08-07,2,90Z,26,23,M,20,50,N,,23,
2024,54449224,1,2024-08-28,3,90Z,19,16,M,10,50,R,R,16,
2024,54449231,1,2024-08-28,3,90D,26,23,M,10,10,N,,23,
2024,54449241,1,2024-08-28,3,90D,23,20,M,10,50,,,20,
2024,54449154,1,2024-08-13,2,90Z,34,31,F,10,20,,,31,
2024,54449243,1,2024-08-29,2,90Z,34,31,M,10,50,N,,31,
2024,54449256,1,2024-08-29,3,90Z,16,13,F,10,50,R,R,13,
2024,54449030,1,2024-08-06,3,90J,36,33,M,10,20,,,33,
2024,54449127,1,2024-08-09,2,90Z,26,23,M,10,10,N,,23,
2024,54449146,1,2024-08-21,2,90Z,49,46,F,10,10,N,,46,
2024,54449164,1,2024-08-20,2,90Z,51,48,M,10,10,N,,48,
2024,54449022,1,2024-08-03,3,90D,27,24,M,20,50,N,,24,
2024,54449045,1,2024-08-03,3,90C,32,29,M,10,10,U,,29,
2024,54449179,1,2024-08-13,2,90Z,38,35,M,20,50,N,,35,
2024,54449268,1,2024-08-29,2,90Z,38,35,M,10,10,,,35,
2024,54449026,1,2024-08-07,3,90D,38,35,M,40,20,R,,35,
2024,54449015,1,2024-08-05,2,90Z,44,41,F,10,20,R,,41,
2024,54449020,1,2024-08-06,2,90Z,34,31,F,10,20,N,,31,
2024,54449178,1,2024-08-20,2,90Z,43,40,M,10,50,N,,40,
2024,54449189,1,2024-08-21,2,90Z,56,53,M,20,50,N,,53,
2024,54449187,1,2024-08-17,2,90Z,37,34,M,10,50,,,34,
2024,54449246,1,2024-08-27,2,90Z,35,32,F,10,10,N,,32,
2024,54449260,1,2024-08-27,2,90Z,25,22,M,10,50,,,22,
2024,54448991,1,2024-08-03,2,90C,31,28,M,10,50,,,28,
2024,54449058,1,2024-08-08,2,90Z,25,22,F,98,50,,,22,
2024,54449069,1,2024-08-08,2,90Z,30,27,M,20,50,,,27,
2024,54449092,1,2024-08-08,2,90Z,22,19,M,10,50,,,19,
2024,54449117,1,2024-08-14,3,90D,23,20,M,40,20,N,,20,
2024,54449131,1,2024-08-14,2,90Z,21,18,M,20,50,N,,18,
2024,54449219,1,2024-08-24,3,90D,38,35,F,10,20,,,35,
2024,54448978,1,2024-08-01,2,90Z,20,17,M,10,50,,R,17,
2024,54448985,1,2024-08-01,2,90Z,24,21,M,10,50,,,21,
2024,54449081,1,2024-08-08,2,90Z,49,46,F,10,50,N,,46,
2024,54449147,1,2024-08-14,2,90Z,44,41,F,10,10,N,,41,
2024,54449192,1,2024-08-23,3,90Z,33,30,F,20,20,N,,30,
2024,54449197,1,2024-08-17,2,90Z,28,25,M,20,20,,,25,
2024,54449041,1,2024-08-08,2,90Z,34,31,F,10,50,,,31,
2024,54449074,1,2024-08-08,2,90Z,55,52,M,10,50,,,52,
2024,54449042,1,2024-08-07,2,90Z,32,29,M,20,50,N,,29,
2024,54449059,1,2024-08-06,2,90Z,34,31,M,20,50,N,,31,
2024,54449287,1,2024-08-29,2,90Z,35,32,M,20,50,,,32,
2024,54449034,1,2024-08-08,2,90Z,32,29,F,98,50,,,29,
2024,54449060,1,2024-08-08,2,90Z,41,38,F,10,50,,,38,
2024,54449105,1,2024-08-10,3,90D,52,49,M,10,10,N,,49,
2024,54449118,1,2024-08-10,2,90Z,41,38,M,10,10,R,,38,
2024,54449071,1,2024-08-07,2,90Z,20,17,F,10,50,N,R,17,
2024,54449252,1,2024-08-24,2,90Z,15,12,F,10,50,,R,12,
2024,54449205,1,2024-08-24,3,90D,50,47,M,10,20,R,,47,
2024,54449234,1,2024-08-24,2,90Z,35,32,M,10,20,,,32,
2024,54449258,1,2024-08-26,3,90Z,35,32,M,20,20,,,32,
2024,54449253,1,2024-08-31,3,90Z,46,43,M,10,10,,,43,
2024,54449271,1,2024-08-31,3,90D,27,24,M,40,50,,,24,
2024,54449281,1,2024-08-31,3,90C,23,20,M,20,20,,,20,
2024,55486150,1,2024-09-08,3,90D,36,33,M,20,20,,,33,
2024,55172563,1,2024-10-24,2,90Z,45,42,M,20,50,N,,42,
2024,55172574,1,2024-10-26,2,90Z,22,19,M,10,50,,,19,
2024,55172580,1,2024-10-27,3,90D,28,25,M,10,50,R,,25,
2024,55172577,1,2024-10-26,3,90D,30,27,M,10,20,N,,27,
2024,55172439,1,2024-10-04,2,90Z,32,29,M,20,20,,,29,
2024,55172578,1,2024-10-29,3,90D,65,62,F,10,20,R,,62,
2024,55172585,1,2024-10-31,3,90Z,18,15,F,10,20,R,R,15,
2024,55172579,1,2024-10-25,2,90Z,29,26,M,10,10,,,26,
2024,55172573,1,2024-10-25,2,90Z,41,38,M,20,50,,,38,
2024,55172582,1,2024-10-29,2,90Z,29,26,M,40,50,R,,26,
2024,55172518,1,2024-10-12,3,90D,26,23,F,10,20,N,,23,
2024,55172444,1,2024-10-05,2,90Z,43,40,M,10,50,,,40,
2024,55172449,1,2024-10-05,3,90Z,43,40,M,10,10,N,,40,
2024,55172535,1,2024-10-20,3,90D,55,52,F,10,10,,,52,
2024,55172541,1,2024-10-21,2,90Z,22,19,M,10,10,N,,19,
2024,55172565,1,2024-10-23,2,90Z,36,33,F,10,10,N,,33,
2024,55172447,1,2024-10-05,2,90Z,27,24,M,98,10,,,24,
2024,55172476,1,2024-10-08,2,90Z,53,50,M,10,50,,,50,
2024,55172479,1,2024-10-08,3,90C,19,16,F,10,50,,R,16,
2024,55172482,1,2024-10-08,2,90Z,43,40,F,10,20,,,40,
2024,55172527,1,2024-10-20,3,90D,28,25,M,10,10,,,25,
2024,55172538,1,2024-10-20,2,90Z,68,65,M,20,50,,,65,
2024,55172555,1,2024-10-22,2,90Z,28,25,M,20,50,,,25,
2024,56648127,1,2024-02-27,3,90D,31,28,M,98,50,U,,28,
2024,56648155,1,2024-02-26,3,90Z,53,50,M,10,20,R,,50,
2024,56648125,1,2024-03-01,3,90Z,57,54,F,10,20,U,,54,
2024,55172460,1,2024-10-05,2,90Z,43,40,F,10,50,,,40,
2024,55172571,1,2024-10-28,2,90Z,47,44,M,10,50,,,44,
2024,55172576,1,2024-10-29,2,90Z,42,39,M,10,50,,,39,
2024,55172455,1,2024-10-04,2,90Z,34,31,M,10,50,,,31,
