data_year,criminal_act_id,offense_id
2024,6,241819713
2024,8,241819730
2024,8,241819767
2024,6,241819646
2024,6,241819647
2024,6,241819680
2024,6,241819826
2024,6,241819801
2024,6,241819803
2024,6,241819968
2024,6,241820026
2024,8,241819955
2024,6,241820086
2024,6,241820655
2024,6,241820293
2024,6,241820192
2024,6,241820225
2024,8,241820317
2024,8,241820318
2024,6,241820345
2024,6,241820389
2024,6,241820369
2024,6,241820370
2024,6,241820413
2024,6,241820486
2024,6,241820487
2024,6,241820387
2024,6,241820501
2024,8,241820646
2024,6,241820556
2024,6,241820557
2024,6,241820558
2024,6,241820593
2024,6,241820594
2024,6,241820699
2024,6,241820700
2024,6,241820685
2024,6,241820765
2024,6,241820766
2024,8,241820735
2024,6,241820794
2024,8,241820795
2024,8,241820796
2024,9,241820935
2024,9,241820936
2024,6,241820824
2024,6,243951478
2024,6,243951479
2024,6,241821035
2024,6,241821023
2024,6,241820992
2024,6,241821226
2024,6,241821129
2024,6,241821311
2024,6,241821292
2024,6,241821355
2024,6,241821356
2024,6,241821299
2024,6,241821300
2024,6,241821329
2024,6,241821330
2024,6,241821452
2024,6,241821453
2024,6,241821418
2024,6,241821575
2024,6,241821576
2024,6,241821796
2024,6,241821835
2024,6,241821600
2024,6,241821701
2024,6,241821702
2024,8,241821773
2024,6,241821774
2024,6,241821775
2024,6,241821945
2024,6,241821946
2024,6,241821950
2024,6,241821951
2024,6,241822049
2024,9,241822133
2024,3,241822178
2024,6,241822335
2024,6,241822245
2024,6,241822246
2024,6,241822298
2024,6,241822299
2024,9,241822320
2024,6,241822371
2024,6,241822372
2024,6,241822462
2024,6,241822500
2024,6,241822501
2024,3,241822496
2024,6,241822543
2024,6,241822517
2024,6,241822518
2024,6,241822620
2024,7,241822621
2024,6,241822622
2024,6,241822649
2024,8,241822650
2024,6,241822646
2024,6,241822709
2024,8,241822710
2024,6,241822745
2024,6,241822847
2024,6,241822737
2024,6,241822832
2024,6,241822833
2024,9,241822909
2024,6,241823002
2024,6,241823003
2024,6,241822913
2024,6,241822917
2024,6,241823077
2024,6,243951585
2024,6,243951586
2024,6,243951605
2024,8,241823099
2024,6,241823100
2024,6,241823190
2024,6,241823191
2024,6,241823260
2024,6,241823261
2024,3,241823176
2024,6,241823179
2024,6,241823243
2024,6,241823244
2024,8,241823358
2024,6,241823350
2024,6,241823398
2024,6,243951666
2024,6,243951667
2024,6,243951668
2024,6,241823405
2024,8,241823497
2024,6,241823498
2024,6,241823560
2024,6,241823561
2024,6,241823624
2024,6,241823591
2024,6,241823592
2024,6,241823622
2024,6,241823623
2024,6,241823643
2024,9,241823683
2024,6,241823594
2024,6,241824242
2024,6,241823709
2024,6,241823729
2024,6,241823689
2024,6,241823690
2024,6,241823764
2024,6,241823859
2024,8,241823828
2024,8,241823958
2024,6,241823865
2024,6,241823866
2024,6,241823934
2024,6,241823931
2024,6,241823953
2024,6,241823979
2024,6,241824033
2024,6,241824034
2024,6,241824086
2024,6,241824115
2024,6,241824116
2024,6,241824102
2024,6,241824128
2024,6,241824129
2024,6,241824248
2024,6,241824134
2024,8,241824172
2024,6,241824255
2024,6,241824256
2024,6,241824243
2024,6,241824314
2024,6,241824315
2024,6,241824391
2024,6,241824392
2024,9,241824385
2024,6,241824429
2024,6,241824453
2024,6,241824454
2024,6,241824507
2024,6,241824388
2024,6,241824545
2024,6,241824584
2024,6,241824585
2024,6,241824474
2024,6,241824475
2024,1,241824561
2024,6,241824676
2024,6,241824677
2024,9,241824657
2024,6,241824816
2024,6,241824762
2024,6,241824763
2024,7,241824914
2024,6,241824921
2024,6,241824979
2024,6,241824885
2024,6,241824886
2024,6,241825075
2024,6,241825008
2024,6,241825009
2024,6,241825156
2024,6,241825157
2024,6,241825012
2024,6,241825064
2024,6,241825134
2024,6,241825136
2024,6,241825284
2024,6,241825285
2024,6,241825223
2024,6,241825264
2024,6,241825347
2024,3,241825348
2024,6,243951659
2024,6,243951660
2024,6,241825614
2024,6,241825512
2024,6,241825547
2024,6,241825692
2024,6,241825727
2024,6,241825986
2024,6,241825987
2024,6,243951587
2024,6,243951588
2024,6,241826249
2024,8,241826224
2024,1,241826225
2024,6,241826243
2024,6,241826404
2024,3,241826454
2024,6,241826602
2024,6,243951617
2024,3,241826606
2024,6,241826721
2024,6,241826844
2024,6,241827261
2024,6,241827262
2024,6,241826927
2024,6,241826967
2024,6,241826968
2024,6,241827002
2024,6,241827100
2024,6,241827119
2024,8,241827147
2024,6,241827250
2024,8,241827265
2024,6,241827269
2024,6,241827238
2024,6,241827345
2024,6,241827302
2024,6,241827303
2024,6,241827480
2024,6,241827459
2024,6,241827553
2024,6,241827554
2024,6,241827517
2024,6,241827518
2024,6,241827549
2024,6,241827761
2024,6,241827762
2024,6,241827621
2024,6,241827651
2024,6,241827804
2024,6,241827720
2024,6,241827894
2024,6,241827895
2024,6,241827881
2024,6,241827873
2024,6,241827874
2024,6,241827930
2024,6,243951648
2024,6,241828094
2024,6,241828095
2024,6,241828072
2024,6,241828278
2024,6,241828279
2024,6,241828187
2024,6,241828188
2024,14,241828332
2024,6,241828403
2024,6,241828412
2024,6,241828413
2024,6,241828620
2024,6,241828561
2024,6,241828613
2024,6,241828614
2024,6,241828673
2024,8,241828647
2024,6,241828790
2024,6,241828791
2024,6,241828829
2024,6,241828830
2024,6,241828934
2024,6,241828965
2024,6,241829142
2024,8,241829037
2024,3,243951736
2024,6,243951737
2024,6,243951646
2024,6,241829383
2024,6,243951707
2024,1,243951725
2024,8,241829660
2024,8,219804557
2024,6,219804593
2024,6,219804574
2024,6,219804575
2024,6,219804605
2024,6,219804691
2024,6,219804747
2024,6,219804748
2024,6,219804749
2024,8,219804719
2024,6,219804914
2024,6,219804741
2024,6,219804765
2024,6,219804840
2024,6,241810047
2024,6,241810052
2024,6,241810071
2024,8,241810184
2024,6,241810215
2024,6,241810216
2024,7,241810187
2024,6,241810220
2024,6,241810172
2024,6,241810173
2024,6,241810181
2024,6,241810209
2024,6,241810244
2024,6,241810201
2024,6,241810224
2024,6,241810236
2024,6,241810237
2024,6,241810288
2024,6,241810289
2024,6,241810256
2024,6,241810283
2024,6,241810294
2024,1,241810287
2024,6,241810401
2024,6,241810380
2024,6,241810425
2024,6,241810419
2024,6,241810420
2024,6,241810435
2024,6,241810436
2024,6,241810405
2024,6,241810452
2024,6,241810453
2024,6,241810490
2024,6,241810491
2024,8,241810444
2024,8,241810445
2024,6,241810488
2024,6,241810501
2024,6,241810472
2024,8,241810484
2024,6,241810500
2024,6,241810520
2024,6,241810492
2024,6,241810513
2024,6,241845763
2024,5,241845598
2024,6,241845565
2024,9,241845735
2024,9,241845736
2024,6,241845705
2024,6,241845744
2024,6,241845741
2024,9,246567842
2024,9,241845545
2024,9,241845707
2024,6,241845627
2024,9,241845848
2024,9,241845660
2024,6,241845796
2024,9,241845756
2024,9,241845757
2024,6,241845849
2024,9,246567551
2024,9,246567436
2024,9,241845793
2024,9,241845992
2024,6,241845817
2024,6,241846033
2024,9,246567658
2024,6,241845892
2024,9,241845893
2024,9,241846046
2024,9,241846088
2024,9,241845990
2024,9,241845872
2024,8,241845969
2024,6,241846047
2024,9,241846135
2024,6,246567495
2024,6,246567496
2024,6,246567353
2024,6,246567417
2024,9,246567458
2024,9,246567591
2024,9,246567479
2024,9,246567369
2024,9,246567516
2024,9,246567925
2024,9,246567469
2024,6,246567573
2024,6,246567574
2024,9,246568043
2024,9,246567524
2024,9,246567581
2024,6,246567758
2024,6,246567546
2024,6,246567853
2024,6,246567632
2024,6,246567684
2024,6,246567720
2024,9,246567669
2024,9,246567698
2024,9,246567522
2024,6,246567697
2024,6,246567815
2024,3,246567666
2024,9,246567572
2024,9,246567621
2024,9,246567696
2024,9,246567738
2024,9,246567715
2024,9,246567735
2024,7,246567884
2024,9,246567819
2024,9,246567846
2024,9,246567950
2024,9,246567845
2024,9,246567878
2024,6,246568001
2024,9,243962026
2024,8,232414397
2024,9,221408666
2024,8,221408202
2024,6,221408203
2024,9,221408428
2024,9,221408260
2024,9,221408455
2024,9,221408450
2024,9,221408469
2024,9,221408606
2024,6,221408622
2024,1,221408623
2024,6,221408489
2024,6,223254113
2024,9,223254114
2024,9,221408741
2024,9,221408833
2024,9,221408720
2024,9,221408716
2024,6,221408960
2024,6,221408961
2024,9,221408814
2024,6,221408973
2024,6,221408974
2024,9,223253848
2024,9,221409016
2024,6,221408771
2024,6,221408772
2024,6,221408866
2024,9,223253973
2024,6,223253737
2024,9,223253827
2024,8,223253798
2024,6,223253701
2024,9,223253794
2024,9,224909063
2024,9,223254728
2024,8,223253982
2024,9,223254006
2024,8,223254573
2024,8,223254574
2024,8,223253864
2024,8,223253944
2024,8,223254002
2024,9,223253926
2024,6,223254660
2024,6,223254661
2024,6,223254539
2024,9,224908344
2024,8,223254635
2024,8,223254636
2024,6,223254602
2024,9,223254126
2024,6,223254224
2024,6,223254225
2024,6,223254674
2024,6,223254675
2024,9,223254381
2024,9,223254337
2024,9,223254374
2024,9,223254253
2024,9,228686719
2024,9,223254059
2024,2,223254172
2024,6,223254644
2024,6,223254708
2024,9,223254112
2024,6,239867904
2024,6,223254618
2024,9,223254260
2024,6,223254782
2024,6,223254783
2024,9,223254595
2024,9,223254132
2024,6,224908705
2024,6,223254583
2024,9,224908383
2024,9,223254480
2024,9,223254548
2024,6,224909401
2024,6,224909402
2024,6,224908278
2024,9,224909235
2024,9,224908342
2024,6,224908804
2024,6,224908805
2024,9,224908563
2024,3,224908470
2024,9,224908532
2024,9,224908519
2024,9,224908583
2024,9,224908500
2024,9,228686724
2024,6,224908656
2024,9,224908745
2024,9,228686646
2024,6,232414937
2024,9,224908938
2024,6,224908806
2024,6,224908952
2024,8,224908953
2024,9,224909050
2024,6,224909500
2024,9,224909501
2024,8,224909000
2024,9,224909046
2024,6,228686874
2024,6,228686875
2024,9,224908907
2024,9,224908945
2024,9,224909163
2024,9,226856334
2024,9,224909081
2024,9,224909147
2024,9,232414492
2024,6,224909442
2024,3,232414145
2024,6,224909206
2024,9,226856435
2024,9,226856436
2024,9,224909461
2024,9,226856303
2024,9,226856315
2024,9,224909389
2024,9,238221665
2024,9,224909475
2024,9,224909337
2024,9,224909338
2024,9,224909416
2024,9,226856383
2024,9,226856288
2024,1,226856309
2024,9,226856513
2024,6,226856319
2024,9,226856359
2024,6,243962904
2024,8,243962905
2024,9,226856392
2024,6,226856399
2024,9,226856393
2024,6,226856401
2024,6,226856402
2024,9,226857457
2024,9,226856321
2024,6,226856345
2024,3,226856437
2024,6,226856438
2024,6,228687045
2024,9,239867951
2024,9,226856984
2024,9,234172130
2024,9,226857044
2024,6,226856346
2024,6,226856382
2024,6,232414994
2024,6,232414995
2024,9,226856580
2024,8,226856394
2024,8,226856391
2024,9,226856389
2024,9,226857506
2024,6,226856585
2024,6,226856506
2024,6,226856507
2024,6,226856638
2024,6,226856639
2024,6,226856538
2024,6,226856576
2024,6,226856577
2024,9,228686787
2024,9,226856493
2024,9,226856542
2024,3,243962822
2024,3,243962823
2024,9,226856763
2024,6,226857471
2024,9,226856593
2024,9,228686815
2024,6,226856555
2024,6,226856556
2024,6,243961383
2024,6,243961384
2024,9,226856767
2024,9,226856662
2024,6,226856642
2024,6,228686521
2024,9,226856676
2024,9,226856692
2024,9,228686576
2024,8,228686655
2024,9,228686466
2024,9,228686597
2024,9,228686767
2024,6,228686588
2024,6,228686589
2024,9,228686485
2024,9,228685682
2024,6,228685836
2024,6,228685837
2024,6,228685753
2024,9,228685649
2024,6,228685825
2024,6,228685826
2024,9,228685772
2024,6,228685736
2024,9,228685991
2024,9,228685793
2024,9,228685680
2024,8,232414263
2024,6,228685721
2024,6,228685722
2024,3,232414968
2024,6,232414969
2024,9,228685765
2024,6,228685959
2024,6,228685960
2024,9,228686172
2024,6,228685863
2024,9,228685940
2024,9,228686284
2024,9,228686021
2024,9,232414460
2024,6,232414461
2024,9,228686058
2024,9,232414412
2024,9,228686078
2024,6,232414926
2024,6,232415004
2024,9,228686840
2024,9,243962307
2024,9,232413972
2024,9,228686108
2024,9,228686199
2024,6,228686025
2024,9,228686059
2024,6,243962181
2024,9,228686487
2024,9,228686101
2024,6,228686436
2024,6,228686437
2024,9,232414015
2024,9,228686090
2024,9,228686535
2024,9,228686235
2024,9,232414041
2024,6,232414317
2024,6,232414318
2024,9,228686242
2024,9,232413932
2024,9,228686311
2024,9,232415341
2024,6,228686205
2024,9,228686486
2024,6,228686379
2024,6,228686331
2024,9,232413965
2024,6,228686351
2024,6,228686440
2024,6,228686391
2024,9,232414005
2024,9,232414047
2024,6,232414035
2024,6,232414037
2024,6,232413975
2024,9,232413933
2024,9,232414007
2024,9,232414046
2024,6,232414086
2024,9,232414960
2024,9,235344617
2024,9,232414048
2024,9,232414294
2024,6,238221441
2024,9,232414103
2024,6,232414116
2024,6,232414117
2024,6,232414158
2024,8,232415041
2024,9,232415042
2024,9,232414044
2024,6,232414259
2024,6,232414260
2024,9,232414218
2024,9,232414257
2024,6,232414242
2024,9,232414496
2024,9,232414817
2024,6,232414278
2024,9,232414209
2024,6,232414295
2024,6,232414327
2024,9,232414194
2024,6,232414234
2024,6,232414235
2024,9,232414358
2024,9,232414205
2024,6,232414279
2024,6,232414280
2024,9,232414335
2024,6,232414371
2024,6,232414277
2024,9,232414426
2024,9,232414571
2024,6,232414390
2024,6,232414391
2024,9,232415663
2024,9,232415254
2024,9,232414536
2024,9,232415188
2024,9,232415211
2024,6,232414530
2024,6,232414531
2024,6,232414690
2024,9,232414693
2024,6,232414627
2024,9,234172204
2024,6,234172206
2024,6,232415091
2024,6,232415092
2024,6,232414624
2024,6,232414625
2024,9,232415431
2024,6,232415083
2024,9,232415569
2024,9,232414846
2024,9,234171844
2024,6,232414900
2024,9,234171508
2024,9,232414964
2024,6,232414946
2024,9,243962773
2024,9,232415015
2024,9,235344256
2024,9,239867372
2024,6,239867373
2024,8,232415066
2024,9,232415061
2024,9,232415200
2024,6,232415099
2024,6,232415055
2024,6,232415056
2024,9,232415106
2024,8,232415155
2024,9,232415173
2024,9,232415249
2024,9,232415105
2024,6,232415839
2024,6,232415840
2024,9,243962157
2024,8,232415369
2024,9,232415252
2024,6,232415330
2024,6,232415331
2024,6,232415477
2024,9,232415175
2024,9,232415584
2024,6,232415229
2024,6,232415230
2024,9,232415328
2024,9,232415347
2024,9,232415409
2024,9,232415447
2024,9,232415357
2024,9,232415504
2024,9,232415484
2024,8,234171596
2024,9,232415401
2024,9,232415734
2024,6,232415543
2024,6,232415544
2024,9,232415529
2024,6,234171736
2024,6,232415717
2024,9,232415719
2024,9,232415787
2024,9,238221730
2024,9,238221731
2024,6,232415669
2024,6,232415671
2024,9,234172277
2024,6,234171784
2024,6,234171785
2024,6,234172029
2024,9,239867985
2024,9,232415780
2024,6,232415743
2024,8,232415757
2024,9,234171722
2024,9,232415876
2024,9,232415771
2024,6,232415816
2024,6,232415817
2024,6,232415864
2024,9,234171643
2024,9,234172035
2024,9,234171606
2024,9,234171712
2024,6,234171713
2024,9,234172344
2024,6,238221109
2024,6,238221110
2024,9,234171992
2024,6,235343804
2024,9,234171902
2024,9,234171911
2024,9,234171997
2024,9,234172177
2024,9,234171980
2024,9,234172045
2024,9,234172001
2024,9,234172097
2024,9,234172063
2024,9,238221963
2024,6,234171831
2024,6,234171832
2024,6,234171891
2024,9,234172006
2024,9,243961354
2024,9,239867266
2024,9,234172094
2024,9,234172308
2024,9,234172218
2024,9,238221032
2024,9,234172259
2024,6,239867546
2024,9,234172159
2024,6,234172129
2024,6,234172144
2024,9,234172076
2024,9,234172136
2024,6,235344242
2024,9,234172161
2024,8,234172217
2024,9,234172329
2024,6,234172155
2024,6,234172156
2024,4,234172244
2024,9,234172150
2024,9,238221566
2024,9,234172192
2024,9,234172490
2024,9,234172360
2024,9,235344275
2024,9,234172376
2024,9,234172404
2024,6,235343757
2024,9,243961844
2024,6,235343787
2024,6,235343788
2024,8,235343848
2024,8,235343849
2024,6,235343974
2024,9,235343841
2024,9,235343916
2024,9,235344112
2024,6,235344904
2024,6,235344905
2024,9,235344298
2024,9,238221012
2024,9,235344234
2024,6,235344402
2024,6,235344360
2024,8,235344365
2024,6,235344366
2024,9,235344427
2024,6,235344533
2024,6,238221182
2024,9,235344969
2024,6,238221253
2024,6,235344548
2024,6,235344549
2024,9,235344874
2024,6,235344933
2024,6,235344934
2024,9,235344611
2024,6,235344869
2024,6,235344870
2024,9,243961644
2024,9,235344912
2024,9,239868056
2024,9,246564683
2024,9,235344818
2024,8,235344929
2024,9,235344945
2024,6,235344857
2024,9,243961769
2024,9,243961770
2024,6,235344910
2024,3,235344876
2024,9,235344984
2024,3,238221053
2024,9,235344981
2024,6,238221098
2024,9,239867548
2024,9,238221142
2024,9,239867880
2024,9,238221164
2024,8,238221217
2024,9,246564442
2024,9,238221228
2024,9,238221192
2024,9,238221076
2024,9,238221337
2024,9,238221221
2024,6,238221260
2024,6,238221261
2024,6,238221285
2024,6,238221287
2024,6,239868009
2024,9,238221264
2024,9,238221293
2024,8,238221946
2024,8,238221947
2024,9,238221400
2024,8,238222125
2024,9,238221488
2024,6,243961790
2024,6,243961791
2024,9,238221520
2024,9,238221420
2024,9,238221485
2024,9,238221907
2024,9,238221500
2024,9,238221470
2024,9,238221521
2024,9,238221606
2024,9,238221640
2024,9,238221642
2024,6,238221614
2024,6,238221615
2024,9,238221756
2024,9,238221799
2024,9,239867569
2024,9,239867605
2024,6,243961734
2024,6,239867440
2024,6,238221833
2024,6,238221936
2024,9,239867707
2024,6,238221934
2024,6,238221824
2024,6,238221825
2024,9,239868022
2024,6,238221953
2024,9,239867144
2024,9,239867166
2024,9,239867376
2024,6,239867281
2024,6,239867282
2024,9,239867155
2024,9,239867186
2024,6,239867213
2024,9,239867263
2024,9,239867198
2024,6,239867225
2024,9,239867375
2024,6,239867409
2024,6,239867410
2024,9,239867447
2024,9,239867528
2024,5,239867607
2024,9,239867608
2024,8,239867931
2024,9,239867574
2024,6,239867554
2024,6,239867555
2024,9,239867618
2024,9,239867705
2024,6,239867802
2024,6,239867803
2024,6,239867783
2024,9,239867737
2024,8,239867826
2024,9,239867913
2024,6,243962606
2024,6,243962607
2024,9,239868015
2024,6,239867922
2024,6,239867923
2024,9,239867875
2024,9,239868070
2024,9,239867967
2024,6,239868072
2024,9,239867900
2024,6,243962294
2024,6,243962295
2024,9,239867993
2024,6,243961371
2024,6,243961372
2024,6,243961291
2024,6,243961292
2024,3,243961448
2024,6,243961511
2024,6,243961512
2024,9,243961536
2024,9,243961537
2024,9,243961495
2024,6,243961600
2024,6,243961601
2024,9,243961407
2024,6,243961587
2024,6,243961588
2024,7,243962245
2024,6,243961517
2024,9,243961937
2024,6,243961502
2024,9,243961620
2024,6,243961596
2024,6,243961597
2024,6,243961827
2024,6,243961828
2024,9,243962461
2024,9,243962723
2024,9,243962179
2024,8,243961713
2024,9,243961886
2024,9,243961920
2024,6,246564643
2024,6,246564644
2024,9,243961928
2024,8,243961795
2024,8,243961796
2024,6,243961836
2024,9,243961855
2024,9,243961945
2024,6,243961921
2024,6,243961922
2024,9,243962117
2024,9,243962216
2024,6,243962056
2024,6,243962322
2024,6,243962267
2024,9,243962341
2024,6,230321033
2024,6,241810514
2024,6,241810523
2024,6,241810524
2024,6,241810525
2024,8,241810559
2024,6,241810560
2024,8,241810580
2024,6,241810581
2024,6,241810593
2024,6,241810567
2024,10,241810578
2024,6,241810652
2024,6,241810654
2024,6,241810637
2024,6,241810667
2024,6,241810668
2024,6,241810620
2024,1,241810707
2024,8,241810673
2024,6,241810695
2024,6,241810696
2024,8,241810697
2024,6,241810711
2024,9,241810723
2024,6,241810858
2024,6,241810859
2024,8,241810716
2024,6,241810731
2024,6,241810732
2024,6,241810779
2024,6,241810797
2024,6,241810798
2024,6,241810799
2024,6,241810840
2024,6,241810841
2024,10,241810811
2024,6,241810830
2024,6,241810831
2024,6,241810789
2024,6,241810790
2024,6,241810791
2024,6,241810813
2024,6,241810839
2024,6,241810819
2024,6,241810887
2024,6,241810889
2024,8,241810898
2024,6,241810899
2024,3,241810909
2024,6,241810917
2024,6,241810918
2024,6,241810924
2024,6,241810953
2024,6,241810954
2024,6,241810956
2024,6,241810957
2024,6,241810981
2024,6,241810982
2024,8,241810993
2024,6,241810940
2024,6,241810941
2024,6,241810944
2024,6,241810945
2024,6,241810964
2024,6,241810979
2024,6,241810980
2024,6,241811037
2024,6,241811051
2024,6,241811052
2024,6,241811077
2024,6,241811078
2024,6,241811067
2024,6,241811112
2024,6,241811064
2024,7,241811065
2024,6,241811122
2024,6,241811143
2024,8,241811132
2024,3,241811155
2024,6,241811178
2024,8,241811153
2024,12,241811173
2024,9,241811197
2024,6,241811149
2024,6,241811150
2024,6,241811214
2024,6,241811215
2024,6,241811169
2024,6,241811309
2024,6,241811270
2024,6,241811303
2024,6,241811304
2024,6,241811352
2024,6,241811392
2024,6,241811325
2024,6,241811362
2024,6,241811363
2024,6,241811372
2024,6,241811332
2024,6,241811374
2024,6,241811333
2024,6,241811426
2024,6,241811427
2024,6,241811518
2024,6,241811450
2024,6,241811451
2024,6,241811479
2024,6,241811480
2024,6,241811454
2024,8,241811437
2024,6,241811466
2024,6,241811467
2024,6,241811460
2024,8,241811556
2024,6,241811577
2024,6,241811636
2024,8,241811685
2024,6,241811579
2024,6,241811612
2024,6,241811660
2024,6,241811702
2024,6,241811719
2024,6,241811675
2024,6,241811695
2024,6,241811710
2024,6,241811711
2024,8,241811730
2024,6,241811661
2024,6,241811671
2024,8,241811773
2024,6,241811726
2024,6,241811784
2024,6,241811856
2024,6,241811857
2024,3,241811782
2024,6,241811814
2024,6,241811889
2024,6,241811837
2024,6,241811838
2024,6,241811862
2024,6,241811894
2024,6,241811895
2024,6,241811898
2024,6,241811919
2024,6,241811946
2024,3,241812029
2024,6,241811943
2024,6,241812006
2024,6,241812007
2024,6,241811972
2024,1,241811986
2024,6,241812082
2024,6,241812083
2024,6,241812090
2024,6,241812091
2024,6,241812052
2024,6,241812080
2024,6,241812131
2024,8,241812164
2024,6,241812137
2024,6,241812138
2024,6,241812230
2024,6,241812192
2024,6,241812193
2024,8,241812190
2024,6,241812214
2024,6,241812225
2024,6,241812276
2024,6,241812278
2024,6,241812279
2024,6,241812295
2024,6,241812318
2024,6,241812355
2024,6,241812356
2024,6,241812323
2024,6,241812337
2024,6,241812373
2024,6,241812360
2024,6,241812391
2024,6,241812389
2024,6,241812390
2024,6,241812420
2024,6,241812421
2024,6,241812385
2024,6,241812395
2024,6,241812426
2024,6,241812427
2024,6,241812484
2024,6,241812527
2024,6,241812528
2024,6,241812578
2024,6,241812547
2024,6,241812559
2024,6,241812613
2024,6,241812614
2024,6,241812612
2024,6,241812592
2024,6,241812593
2024,6,241812643
2024,6,241812644
2024,6,241812673
2024,8,241812635
2024,6,241812636
2024,8,241812637
2024,6,241812671
2024,6,241812672
2024,6,241812699
2024,6,241812726
2024,6,241812710
2024,8,241812728
2024,6,241812735
2024,6,241812811
2024,6,241812812
2024,6,241812845
2024,6,241812846
2024,6,241812782
2024,6,241812875
2024,6,241812814
2024,6,241812815
2024,8,241812796
2024,6,241812970
2024,6,241812886
2024,6,241813895
2024,6,241813897
2024,6,241813920
2024,6,241812987
2024,6,241812988
2024,6,241812944
2024,6,241812960
2024,6,241812979
2024,3,241812998
2024,1,241813030
2024,6,241813087
2024,6,241813023
2024,6,241813110
2024,6,241813111
2024,6,241813100
2024,6,241813101
2024,6,241813121
2024,3,241813108
2024,6,241813148
2024,6,241813155
2024,6,241813185
2024,6,241813186
2024,6,241813217
2024,6,241813350
2024,3,241813351
2024,6,241813352
2024,8,241813218
2024,6,241813219
2024,6,241813230
2024,6,241813231
2024,6,241813308
2024,6,241813349
2024,6,219800799
2024,6,241842328
2024,6,219800688
2024,6,219800691
2024,6,219800738
2024,6,219800739
2024,6,219800771
2024,6,219800772
2024,6,219800806
2024,6,241842396
2024,6,241842397
2024,6,241842468
2024,8,241842569
2024,6,241842487
2024,6,241842488
2024,6,241842627
2024,6,241842700
2024,6,241842701
2024,6,241842951
2024,6,241842952
2024,8,241842852
2024,6,241842895
2024,6,241842937
2024,6,241843021
2024,6,241843059
2024,6,241843060
2024,6,241843110
2024,8,241843010
2024,6,241843148
2024,6,241843311
2024,6,241843226
2024,6,241843204
2024,6,241843205
2024,8,241843516
2024,6,241843269
2024,6,241843270
2024,6,241843702
2024,6,241843546
2024,6,241843547
2024,6,241843548
2024,6,241843505
2024,6,241843506
2024,6,241843445
2024,6,241843446
2024,9,241843523
2024,6,241843564
2024,6,241843565
2024,6,241843637
2024,6,241843542
2024,6,241843660
2024,8,241843683
2024,6,241843590
2024,6,241843986
2024,6,241843987
2024,6,241843730
2024,6,241843731
2024,6,241843883
2024,6,241843773
2024,6,241843933
2024,7,241843944
2024,6,241843973
2024,8,241844096
2024,3,241844127
2024,6,241844146
2024,6,241844147
2024,6,241844176
2024,6,241844177
2024,6,243964420
2024,6,241844412
2024,6,241844423
2024,6,241844448
2024,6,241844449
2024,6,241844491
2024,6,241844603
2024,6,241844776
2024,6,241844777
2024,6,241827721
2024,6,219798427
2024,6,241827817
2024,6,241827781
2024,6,241827782
2024,6,241827783
2024,6,219798502
2024,6,241827795
2024,8,241827914
2024,6,219798671
2024,3,241827884
2024,14,241827830
2024,8,241827971
2024,8,241827973
2024,8,241827964
2024,8,241827965
2024,6,241827993
2024,12,241827979
2024,8,241827942
2024,6,241828118
2024,6,241828119
2024,6,241828039
2024,6,241828040
2024,8,241828105
2024,6,241828148
2024,6,241828149
2024,6,241828150
2024,6,241828151
2024,6,241828186
2024,6,241828067
2024,6,241828127
2024,6,241828128
2024,6,241828246
2024,6,241828217
2024,6,241828308
2024,6,241828309
2024,6,241828361
2024,6,241828362
2024,6,241828370
2024,8,241828358
2024,6,241828423
2024,6,241828424
2024,6,241828504
2024,8,241828394
2024,6,241828379
2024,6,241828456
2024,6,241828482
2024,8,241828594
2024,6,241828690
2024,6,241828755
2024,6,241828797
2024,6,241828798
2024,6,241828819
2024,6,241828923
2024,6,241828980
2024,6,241828981
2024,6,241829137
2024,6,241829147
2024,6,241829150
2024,6,241829239
2024,8,241829208
2024,8,241829211
2024,6,241829212
2024,6,241829213
2024,5,241829188
2024,6,241829341
2024,6,241829342
2024,8,241829477
2024,6,241829526
2024,6,241829350
2024,6,241829351
2024,6,241829381
2024,6,241829439
2024,6,241829524
2024,14,241829637
2024,3,241829614
2024,6,241829624
2024,6,241829625
2024,6,241829626
2024,8,241829790
2024,9,223248575
2024,9,223248323
2024,9,223248658
2024,9,223249065
2024,9,235345705
2024,6,235345706
2024,9,223248811
2024,9,223248506
2024,9,223248502
2024,9,224073738
2024,6,223248431
2024,6,223248432
2024,9,235342226
2024,9,223248465
2024,9,230321290
2024,9,223249257
2024,9,223248533
2024,9,223248498
2024,6,223248620
2024,6,223249289
2024,9,224074011
2024,9,224074020
2024,6,223248551
2024,6,223248524
2024,6,223248525
2024,6,223248665
2024,9,223249008
2024,6,223248645
2024,9,223249373
2024,9,223249194
2024,6,223248833
2024,9,223249015
2024,9,224073650
2024,9,223248748
2024,9,223248896
2024,9,223248914
2024,9,223248915
2024,3,235345510
2024,9,224073608
2024,3,223249012
2024,3,241823378
2024,1,241823380
2024,6,230321743
2024,6,230321744
2024,6,223249755
2024,9,224074199
2024,9,224073233
2024,6,230320468
2024,3,230323417
2024,6,223249284
2024,9,230323370
2024,9,223249402
2024,6,235345678
2024,3,223249150
2024,8,223249189
2024,6,223249236
2024,9,223249985
2024,9,223249326
2024,6,230320589
2024,8,223249671
2024,9,223249525
2024,3,223249535
2024,9,223249582
2024,9,223249612
2024,9,241823307
2024,9,224074687
