data_year,suspect_using_id,offense_id
2024,3,241832135
2024,4,241832193
2024,3,241832234
2024,4,241832039
2024,4,241832072
2024,4,241832257
2024,4,241832293
2024,1,221399839
2024,4,221399867
2024,2,221399884
2024,4,221400097
2024,3,230315607
2024,4,221400156
2024,4,221399912
2024,4,221399968
2024,4,221399939
2024,4,221399934
2024,4,221400188
2024,3,246553691
2024,3,221400039
2024,4,221400164
2024,4,221400142
2024,3,238212018
2024,3,238212020
2024,4,221400133
2024,4,221400110
2024,4,221400107
2024,3,238211814
2024,3,238211815
2024,4,228681770
2024,4,221400224
2024,2,221400147
2024,4,221400171
2024,4,234165747
2024,3,221400214
2024,4,234165724
2024,4,221400380
2024,2,238211384
2024,4,224902542
2024,4,221400218
2024,3,246553594
2024,3,223241436
2024,3,223241437
2024,4,221400386
2024,4,221400367
2024,4,223241281
2024,4,223241229
2024,4,238211420
2024,4,238212329
2024,4,238212330
2024,4,238212331
2024,4,223241251
2024,2,223241282
2024,4,223241323
2024,1,223241269
2024,3,223241269
2024,4,223241493
2024,3,223241235
2024,3,223241236
2024,3,223241237
2024,4,238211852
2024,1,223241308
2024,1,223241362
2024,3,223241362
2024,1,223241363
2024,3,223241363
2024,1,223241364
2024,3,223241364
2024,1,223241365
2024,3,223241365
2024,4,223241355
2024,4,234165700
2024,4,223241262
2024,2,223241366
2024,4,223241316
2024,4,223241356
2024,4,223241277
2024,4,223241332
2024,4,223241370
2024,4,243951970
2024,4,223241416
2024,1,223241328
2024,4,223241390
2024,1,223241357
2024,3,223241357
2024,4,223241419
2024,3,223241386
2024,4,224902555
2024,4,224902452
2024,4,224902489
2024,4,224902529
2024,4,224902426
2024,1,224902540
2024,3,224902518
2024,3,234165779
2024,4,230315702
2024,4,230315703
2024,4,224902631
2024,4,224902522
2024,1,224902613
2024,4,224902595
2024,4,224902604
2024,4,224902605
2024,2,232405241
2024,4,224902550
2024,3,224902599
2024,4,224902586
2024,4,224902664
2024,3,224902600
2024,4,224902556
2024,4,224902735
2024,4,224902571
2024,4,224902584
2024,3,224902718
2024,4,224902597
2024,4,224902641
2024,4,224902607
2024,4,224902678
2024,4,224902611
2024,4,224902615
2024,4,224902638
2024,4,224902658
2024,4,224902679
2024,2,228681390
2024,4,224902737
2024,4,238211641
2024,4,238211795
2024,4,234165349
2024,4,228681104
2024,4,228681128
2024,4,228681206
2024,2,228681173
2024,1,238211471
2024,1,228681220
2024,4,232405193
2024,4,228681194
2024,4,228681401
2024,4,228681375
2024,4,228681485
2024,4,228681420
2024,4,228681282
2024,2,228681339
2024,4,228681361
2024,4,228681457
2024,4,228681421
2024,2,228681437
2024,4,228681298
2024,4,234165524
2024,4,228681460
2024,4,232405723
2024,1,228681566
2024,4,230315550
2024,4,230315551
2024,1,241813107
2024,4,228681581
2024,4,241812871
2024,4,228681495
2024,4,228681552
2024,4,243952232
2024,4,228681696
2024,4,238211524
2024,4,238211525
2024,4,228681509
2024,4,228682664
2024,4,230315545
2024,4,228681546
2024,3,228681648
2024,4,228681715
2024,4,228681614
2024,4,228681615
2024,4,230315533
2024,4,228681782
2024,4,230315485
2024,4,228681692
2024,4,230315503
2024,4,238212249
2024,4,230315442
2024,4,230315496
2024,4,230316588
2024,4,241812990
2024,4,230315449
2024,4,238212046
2024,4,241813064
2024,4,230315471
2024,4,230316519
2024,4,230315540
2024,2,230315474
2024,4,232405025
2024,4,230315667
2024,4,230315621
2024,4,230315561
2024,4,230315560
2024,4,230315574
2024,1,230315630
2024,1,230315589
2024,4,241813014
2024,4,230315631
2024,4,243951930
2024,1,230315632
2024,4,230315666
2024,4,232405060
2024,4,230315576
2024,4,238211632
2024,4,238211633
2024,4,232405389
2024,3,232405172
2024,3,232405173
2024,1,232405003
2024,1,232405004
2024,4,232405023
2024,4,232405073
2024,4,232404965
2024,4,234165553
2024,1,232405006
2024,4,232405083
2024,4,232405084
2024,2,232405105
2024,2,232405629
2024,2,232405630
2024,4,232405545
2024,4,232405015
2024,2,232405103
2024,4,232404984
2024,4,232405033
2024,4,232405505
2024,4,232405506
2024,4,232405102
2024,4,232405147
2024,4,232405051
2024,4,232405052
2024,4,232405077
2024,4,232405123
2024,4,232405124
2024,3,232405205
2024,4,243952189
2024,1,234165386
2024,4,232405377
2024,4,238211688
2024,4,234165465
2024,4,232405279
2024,4,232405237
2024,4,232405318
2024,4,232405396
2024,4,232405575
2024,4,232405378
2024,4,232405376
2024,4,232405244
2024,4,232405333
2024,4,232405352
2024,2,232405340
2024,3,232405395
2024,4,234165407
2024,4,232405585
2024,4,232405382
2024,4,234165692
2024,4,234165693
2024,1,232405435
2024,4,232405426
2024,4,232405427
2024,4,234165416
2024,4,232405447
2024,4,232405591
2024,4,232405655
2024,3,234165426
2024,1,232405439
2024,3,232405439
2024,4,232405503
2024,2,232405678
2024,2,232405679
2024,4,232405495
2024,4,232405496
2024,4,238211718
2024,4,232405523
2024,4,232405567
2024,4,232405571
2024,4,232405595
2024,4,234165388
2024,4,243951729
2024,4,234165347
2024,1,234165351
2024,4,234165399
2024,4,234165429
2024,4,234165380
2024,4,238211676
2024,4,234165523
2024,4,234165500
2024,4,239857744
2024,4,234165450
2024,4,238211765
2024,4,238211766
2024,4,234165544
2024,1,234165437
2024,4,234165765
2024,4,234165766
2024,4,234165767
2024,4,234165565
2024,4,234165818
2024,1,234165598
2024,3,234165598
2024,1,234165568
2024,1,234165569
2024,4,234165611
2024,4,234165809
2024,2,238211468
2024,4,243951757
2024,1,234165543
2024,4,234165603
2024,4,234165617
2024,4,234165614
2024,4,234165679
2024,4,234165684
2024,1,234165555
2024,4,234165622
2024,4,234165602
2024,4,234165652
2024,4,234165672
2024,4,234165655
2024,4,234165753
2024,4,234165788
2024,4,234165714
2024,4,234165898
2024,3,234165732
2024,3,234165808
2024,4,234165810
2024,4,234165811
2024,1,238211571
2024,3,238211571
2024,4,234165831
2024,4,234165823
2024,4,234165798
2024,4,234165785
2024,4,238212190
2024,4,234165817
2024,4,238212143
2024,4,238211352
2024,4,238211562
2024,4,238211380
2024,4,238211381
2024,4,238211400
2024,4,238211378
2024,3,238211401
2024,3,238211402
2024,3,238211583
2024,3,238211584
2024,1,238212029
2024,4,238211439
2024,4,238211505
2024,4,238211553
2024,4,238211554
2024,4,238211605
2024,4,238211531
2024,3,238211845
2024,4,238211777
2024,4,238211627
2024,4,238211629
2024,4,238211574
2024,2,238211614
2024,4,238211577
2024,4,238211822
2024,4,238211970
2024,4,238211501
2024,4,238211636
2024,3,238211747
2024,3,238211748
2024,4,238211590
2024,4,238211745
2024,3,238211771
2024,4,238211645
2024,3,238211789
2024,4,238211811
2024,4,239858206
2024,4,239858207
2024,4,241812816
2024,4,239858265
2024,4,239858266
2024,4,238211715
2024,4,241812981
2024,3,239858083
2024,3,238211769
2024,4,238211728
2024,4,238211876
2024,3,238211828
2024,4,238211873
2024,4,238211824
2024,4,238211954
2024,4,238212140
2024,4,241812838
2024,4,238211980
2024,4,238212028
2024,4,238211848
2024,4,239857725
2024,4,239857726
2024,4,246553233
2024,4,238212056
2024,4,238212012
2024,4,241812924
2024,4,243952008
2024,4,238211994
2024,4,238212172
2024,4,238212064
2024,4,238212073
2024,2,238212093
2024,4,238212130
2024,4,238212131
2024,4,243951740
2024,4,239857635
2024,4,238212409
2024,4,238212098
2024,4,238212156
2024,4,238212117
2024,4,238212195
2024,4,238212216
2024,4,243951779
2024,1,238212256
2024,4,238212202
2024,4,239857880
2024,4,238212247
2024,4,238212221
2024,4,238212248
2024,4,246553574
2024,1,246553542
2024,1,238212341
2024,4,238212350
2024,3,238212362
2024,4,238212516
2024,4,238212401
2024,3,238212354
2024,4,239857706
2024,4,238212540
2024,4,239857549
2024,4,239857640
2024,4,239857600
2024,4,239857626
2024,3,246553958
2024,4,239857650
2024,4,239857649
2024,4,239857667
2024,4,241812941
2024,4,239857793
2024,4,239857616
2024,2,239857691
2024,4,239857773
2024,4,239857756
2024,4,239857932
2024,3,239857739
2024,4,239857960
2024,4,239858114
2024,4,239857790
2024,4,239857760
2024,4,239857775
2024,4,239857797
2024,2,239857859
2024,4,239857860
2024,4,239857888
2024,4,239857889
2024,4,241812976
2024,4,239857936
2024,4,241813061
2024,3,239857876
2024,4,239858035
2024,4,239857866
2024,4,241812984
2024,4,239857992
2024,1,239857951
2024,4,239857930
2024,1,239858354
2024,4,239857964
2024,3,239858006
2024,3,239858429
2024,4,239858430
2024,3,239858051
2024,3,239858052
2024,1,239858574
2024,4,246553458
2024,4,241812958
2024,4,241812809
2024,4,241812841
2024,4,241812789
2024,4,241812799
2024,4,241812801
2024,3,241812771
2024,3,241812772
2024,4,241812820
2024,4,243952184
2024,4,241812787
2024,4,241812866
2024,4,241812824
2024,4,241813842
2024,3,246553356
2024,4,241812927
2024,2,241812817
2024,4,241813147
2024,4,243951875
2024,4,241812943
2024,1,241812992
2024,3,241812992
2024,1,241812993
2024,3,241812993
2024,4,241812902
2024,2,241812937
2024,3,241812879
2024,4,241813063
2024,4,241812882
2024,4,246553484
2024,4,241812956
2024,4,241812898
2024,4,243952026
2024,4,243952092
2024,4,241813923
2024,4,241812962
2024,4,241812963
2024,4,241812957
2024,4,243952128
2024,4,243952129
2024,4,241812938
2024,4,246553443
2024,4,241813049
2024,3,241813053
2024,4,241813035
2024,4,241813045
2024,4,241813046
2024,1,241813122
2024,3,241813122
2024,4,246553321
2024,2,241813138
2024,3,241813027
2024,3,241813028
2024,4,246553719
2024,1,243951896
2024,3,243951896
2024,4,241813058
2024,4,241813096
2024,4,246553520
2024,4,221396332
2024,4,243968021
2024,4,243967485
2024,4,243967486
2024,4,241847260
2024,3,241847706
2024,3,241847707
2024,1,241847159
2024,4,241847144
2024,4,241847924
2024,4,241847072
2024,4,241847227
2024,4,241847228
2024,4,241847148
2024,4,241847185
2024,4,241847091
2024,1,241847186
2024,4,241847128
2024,4,241847311
2024,4,241847120
2024,4,241847142
2024,4,241847281
2024,4,241847282
2024,4,241847283
2024,4,241847200
2024,4,241847224
2024,4,241847554
2024,4,241847555
2024,4,241847284
2024,4,241847356
2024,4,241847269
2024,4,241847371
2024,3,241847168
2024,4,241847971
2024,4,241847352
2024,4,241847772
2024,4,241847793
2024,4,243968125
2024,4,243968126
2024,4,243968127
2024,4,241847351
2024,4,241847253
2024,4,241847291
2024,4,241847229
2024,4,241847452
2024,4,241847453
2024,4,241847316
2024,4,241847392
2024,4,246567754
2024,4,241847294
2024,4,241847730
2024,4,241847731
2024,4,241847261
2024,4,241847259
2024,4,241847330
2024,4,241847310
2024,4,241847463
2024,4,241847320
2024,4,241847652
2024,4,241847653
2024,4,241847394
2024,4,241847367
2024,4,241847297
2024,4,241847298
2024,4,241847528
2024,4,241847393
2024,4,241847272
2024,4,241847323
2024,4,241847329
2024,4,241847362
2024,4,241847386
2024,1,241847385
2024,4,241847569
2024,4,241847570
2024,4,241847359
2024,4,241847420
2024,4,243966105
2024,1,241847332
2024,1,241847333
2024,4,241847553
2024,4,241847418
2024,4,241847449
2024,4,241847348
2024,4,241847400
2024,4,241847401
2024,4,241847617
2024,4,241847545
2024,4,241847454
2024,4,241847585
2024,4,241847586
2024,4,241847600
2024,4,241847601
2024,4,243966568
2024,4,241847492
2024,4,241847678
2024,4,241847663
2024,4,241847719
2024,4,241847512
2024,4,241847579
2024,4,241847536
2024,4,243967563
2024,4,241847543
2024,4,243967414
2024,4,243967415
2024,4,246568177
2024,2,241847592
2024,4,241847727
2024,4,241847613
2024,4,241847648
2024,4,243968219
2024,4,241847666
2024,4,243966709
2024,4,243966710
2024,1,241847602
2024,4,241847631
2024,4,230328312
2024,4,243965662
2024,4,243965090
2024,4,243965110
2024,4,243965358
2024,4,243965537
2024,4,243965281
2024,4,243965422
2024,4,243966356
2024,2,246568070
2024,4,243966508
2024,3,243966671
2024,4,243966708
2024,4,243966882
2024,4,243967758
2024,4,243967732
2024,4,243968076
2024,4,243968077
2024,4,243968111
2024,4,243968342
2024,4,246568558
2024,4,246568511
2024,2,246568525
2024,3,246568525
2024,4,246568622
2024,4,246568601
2024,4,221400518
2024,1,221400549
2024,4,221400581
2024,4,221400658
2024,4,221400681
2024,4,221400598
2024,4,221400619
2024,4,221400756
2024,4,221400603
2024,3,223242089
2024,3,223242090
2024,4,223242140
2024,4,223242024
2024,4,223242070
2024,4,223242144
2024,4,223242174
2024,4,223242037
2024,4,223242122
2024,4,223242050
2024,4,223242051
2024,4,223242096
2024,4,223242097
2024,4,223242141
2024,4,223242208
2024,4,223242093
2024,4,223242107
2024,4,223242183
2024,4,223242184
2024,4,226226649
2024,4,226226723
2024,4,226226733
2024,4,226226748
2024,4,226226674
2024,4,226226706
2024,4,226226741
2024,1,226226627
2024,3,226226627
2024,3,228680028
2024,4,228680029
2024,3,228680030
2024,4,228680065
2024,4,228680096
2024,4,228680105
2024,4,228680055
2024,4,228680076
2024,4,228680043
2024,4,228680117
2024,4,228680144
2024,4,228680161
2024,4,228680112
2024,4,228680167
2024,4,228680177
2024,4,228680132
2024,4,228680133
2024,3,228680216
2024,3,228680220
2024,4,230317057
2024,4,230317058
2024,3,230317136
2024,4,232406689
2024,4,232406519
2024,3,232406542
2024,3,232406543
2024,4,232406527
2024,4,232406556
2024,4,235338059
2024,4,235338076
2024,4,235338097
2024,4,235338137
2024,1,235337948
2024,4,235337971
2024,4,235337972
2024,4,235337997
2024,4,235338015
2024,4,235338036
2024,4,235338087
2024,4,235338107
2024,4,235338108
2024,4,235338132
2024,4,235338017
2024,4,235338048
2024,4,235338080
2024,4,235338120
2024,4,235338121
2024,4,238213276
2024,4,238213303
2024,4,238213216
2024,4,238213237
2024,4,238213519
2024,4,238213248
2024,4,238213285
2024,4,238213314
2024,4,238213344
2024,4,238213381
2024,4,238213402
2024,4,238213286
2024,4,238213287
2024,4,238213319
2024,4,238213406
2024,4,238213435
2024,4,238213326
2024,3,238213353
2024,3,238213354
2024,4,238213420
2024,4,238213443
2024,4,238213466
2024,4,238213369
2024,4,238213397
2024,4,238213425
2024,4,238213426
2024,4,238213455
2024,4,238213484
2024,4,238213533
2024,4,239858598
2024,4,239858503
2024,4,239858523
2024,4,239858548
2024,4,239858699
2024,4,239858700
2024,4,239858701
2024,4,239858546
2024,4,239858578
2024,4,239858602
2024,4,239858638
2024,4,239858665
2024,4,239858560
2024,4,239858596
2024,4,239858610
2024,4,239858759
2024,4,239858642
2024,4,239858643
2024,4,239858680
2024,4,239858677
2024,4,239858713
2024,4,239858743
2024,4,239858798
2024,4,239858827
2024,4,239858865
2024,4,239858690
2024,4,239858727
2024,4,239858711
2024,4,239858712
2024,4,239858745
2024,4,239858773
2024,4,239858813
2024,4,239858869
2024,4,239858870
2024,4,239858829
2024,4,239858866
2024,4,239858747
2024,4,239858775
2024,4,239858757
2024,4,239858796
2024,4,239858826
2024,4,243952325
2024,4,243952340
2024,4,243952346
2024,3,243952359
2024,3,243952360
2024,4,243952373
2024,4,243952365
2024,4,243952377
2024,4,243952345
2024,4,243952364
2024,4,243952361
2024,3,239863779
2024,3,239863780
2024,2,239863857
2024,4,239864000
2024,4,239863759
2024,3,239864017
2024,4,239863907
2024,4,239863822
2024,4,239864066
2024,4,239864292
2024,4,239864205
2024,3,239864174
2024,3,239864175
2024,4,239864181
2024,4,241821242
2024,4,241821243
2024,4,239864333
2024,4,241821710
2024,4,241821711
2024,4,241821712
2024,4,241821133
2024,1,241821904
2024,3,241821289
2024,3,241821290
2024,4,226223194
2024,4,226223208
2024,4,230311697
2024,4,226223226
2024,4,226223803
2024,4,226223836
2024,4,226223245
2024,2,226223229
2024,4,226223236
2024,4,226223241
2024,4,239856119
2024,4,239856120
2024,4,226223268
2024,4,226223285
2024,4,226223253
2024,4,226223257
2024,4,226223262
2024,3,226223267
2024,4,226223272
2024,4,226223273
2024,4,226223281
2024,4,226223282
2024,4,226223284
2024,4,226223270
2024,4,226223275
2024,4,226223283
2024,4,226223289
2024,4,226223324
2024,1,226223337
2024,4,226223349
2024,3,226223294
2024,4,226223326
2024,3,226223327
2024,4,226223339
2024,4,241809021
2024,1,226223358
2024,4,226223309
2024,1,239856052
2024,3,226223307
2024,3,226223308
2024,4,226223318
2024,4,226223325
2024,4,226223375
2024,4,235333700
2024,4,226223390
2024,4,226223364
2024,2,226223372
2024,4,226223376
2024,4,226223381
2024,4,239856053
2024,4,226223401
2024,1,226223499
2024,4,235334141
2024,4,226223399
2024,4,226223410
2024,4,226223420
2024,4,230311704
2024,4,226223431
2024,4,226223439
2024,4,226223452
2024,4,226223408
2024,4,226223432
2024,4,226223438
2024,4,226223453
2024,4,226223459
2024,4,226223478
2024,4,226223487
2024,2,226223492
2024,4,226224219
2024,4,235334164
2024,4,235333706
2024,4,235333717
2024,4,226223511
2024,4,226223512
2024,4,226223522
2024,4,226223503
2024,4,226223515
2024,3,235333731
2024,4,226224207
2024,4,235333755
2024,4,239856075
2024,4,235333145
2024,3,221396329
2024,3,221396330
2024,3,221396327
2024,3,221396328
2024,4,221396312
2024,4,221396321
2024,3,221396333
2024,3,221396334
2024,1,221396320
2024,3,224900029
2024,3,224900030
2024,4,221396335
2024,4,221396331
2024,1,221396364
2024,3,221396364
2024,4,226222557
2024,4,221396318
2024,4,221396323
2024,4,221396370
2024,4,239854454
2024,1,221396379
2024,4,221396401
2024,4,221396402
2024,4,221396388
2024,4,221396543
2024,4,223237313
2024,4,221396439
2024,4,223237340
2024,3,221396431
2024,4,221396457
2024,4,221396342
2024,1,235332913
2024,4,221396345
2024,4,223237343
2024,1,221396343
2024,1,221396347
2024,4,221396346
2024,3,221396348
2024,4,226222590
2024,4,221396354
2024,4,221396357
2024,3,226222580
2024,3,221396372
2024,3,221396373
2024,3,221396374
2024,4,223237263
2024,3,223237264
2024,4,224900028
2024,2,223237327
2024,4,223237267
2024,4,223237269
2024,4,232399042
2024,3,223237282
2024,4,223237292
2024,4,223237265
2024,3,223237283
2024,4,223237306
2024,4,224900080
2024,4,223237266
2024,4,223237276
2024,4,223237277
2024,4,223237298
2024,4,223237299
2024,4,223237275
2024,4,223237274
2024,1,223237281
2024,4,223237293
2024,4,223237312
2024,3,223237305
2024,4,223237278
2024,4,241808456
2024,4,241808457
2024,4,224900070
2024,1,223237336
2024,3,223237308
2024,4,223237350
2024,4,223237325
2024,4,223237284
2024,4,223237294
2024,4,223237348
2024,4,223237331
2024,4,223237288
2024,4,223237341
2024,3,223237333
2024,3,223237335
2024,4,223237296
2024,4,223237317
2024,4,223237353
2024,4,223237307
2024,4,223237314
2024,3,224900059
2024,4,223237345
2024,4,223237324
2024,4,224900035
2024,4,224900008
2024,4,224900009
2024,4,224900012
2024,3,224900017
2024,3,243947142
2024,4,243947143
2024,4,224900016
2024,1,224900025
2024,3,224900022
2024,4,224900027
2024,4,226223529
2024,4,226223535
2024,4,226223506
2024,4,226223531
2024,3,226223540
2024,3,226223542
2024,3,226223549
2024,4,226223530
2024,4,226223534
2024,4,226223543
2024,4,226223545
2024,4,226223546
2024,4,226223550
2024,3,226223557
2024,3,226223558
2024,4,235334187
2024,4,226223565
2024,4,235333738
2024,4,226223564
2024,4,226223566
2024,4,226223568
2024,1,239856094
2024,4,239856095
2024,4,230311786
2024,1,239855496
2024,3,235333707
2024,4,235334097
2024,4,235333715
2024,4,235333716
2024,4,226223580
2024,4,226223584
2024,4,226223596
2024,4,226223597
2024,4,230311742
2024,4,230311743
2024,4,226223571
2024,4,226223577
2024,3,230311752
2024,4,230311753
2024,4,226223583
2024,4,226223592
2024,4,226223574
2024,1,226223582
2024,4,226223593
2024,4,226223588
2024,4,235333725
2024,4,246549085
2024,4,226223581
2024,4,230311763
2024,4,235334110
2024,4,239856097
2024,4,235334125
2024,4,226223599
2024,4,226223600
2024,4,226223609
2024,3,226223617
2024,4,226223622
2024,4,230311717
2024,4,226223605
2024,4,226223608
2024,4,226223612
2024,4,226223616
2024,4,226223615
2024,4,235333736
2024,1,226223606
2024,4,226223611
2024,4,226223613
2024,4,226223618
2024,4,226223620
2024,4,226223626
2024,4,226223614
2024,4,226223623
2024,3,226223653
2024,4,226223629
2024,4,226223636
2024,4,235333744
2024,4,226223658
2024,4,226223619
2024,4,226223625
2024,4,226223632
2024,2,226223638
2024,4,226223645
2024,4,239856093
2024,4,230311692
2024,4,230311693
2024,4,230312328
2024,4,235333714
2024,4,226223634
2024,4,226223644
2024,3,226223656
2024,4,226223671
2024,4,235333728
2024,4,235333729
2024,4,226223639
2024,4,226223640
2024,4,226223559
2024,4,226223642
2024,4,241809033
2024,4,226223641
2024,4,226223646
2024,4,226223657
2024,4,226223670
2024,4,226223637
2024,4,226223643
2024,4,226223650
2024,4,226223651
2024,4,226223648
2024,4,239855513
2024,4,226223663
2024,4,226223654
2024,4,226223666
2024,4,226223667
2024,4,226223672
2024,4,226223673
2024,4,241809040
2024,4,226223652
2024,4,235334139
2024,4,230311701
2024,4,226223674
2024,4,226223685
2024,4,226223691
2024,1,226223695
2024,4,226223702
2024,4,226223703
2024,4,226223647
2024,4,226223677
2024,3,226223681
2024,3,226223682
2024,4,226223686
2024,4,226223692
2024,4,226223700
2024,4,226223711
2024,4,226223688
2024,4,226223693
2024,4,226223707
2024,4,226223720
2024,4,226223729
2024,3,226223716
2024,3,226223717
2024,4,226223725
2024,4,226223697
2024,4,226223705
2024,4,226223719
2024,4,226223732
2024,4,226223742
2024,4,226223712
2024,4,226223722
2024,4,226223718
2024,3,226223727
2024,1,230311706
2024,4,226223738
2024,4,226223739
2024,4,230311711
2024,4,226223734
2024,4,230312343
2024,4,226223740
2024,4,226223749
2024,4,226223755
2024,4,226223751
2024,4,226223758
2024,4,239856111
2024,4,226223757
2024,4,226223764
2024,4,239855535
2024,4,226223775
2024,4,226223793
2024,4,226223745
2024,4,226223750
2024,4,235333733
2024,4,226223769
2024,4,235333741
2024,4,226223785
2024,4,226223778
2024,4,230311705
2024,4,235333750
2024,4,226223768
2024,4,226223772
2024,4,226223781
2024,4,226223790
2024,4,226223771
2024,4,226223776
2024,4,235334148
2024,4,226223789
2024,4,235334178
2024,4,226223806
2024,4,230311710
2024,4,226223784
2024,4,226223791
2024,4,226223796
2024,4,226223633
2024,3,226223804
2024,3,226223805
2024,4,226223833
2024,4,226223851
2024,4,226223792
2024,4,226223802
2024,4,226223810
2024,4,230311732
2024,4,226223816
2024,4,230311747
2024,4,230311767
2024,3,230311779
2024,3,239855570
2024,4,235333797
2024,4,230311728
2024,4,230311727
2024,4,226223826
2024,4,230311733
2024,4,230311738
2024,3,230311741
2024,4,235334100
2024,4,226223840
2024,4,230311757
2024,2,230311744
2024,4,230311760
2024,4,230311770
2024,3,230311788
2024,3,230311789
2024,4,230311803
2024,4,230311811
2024,4,230311762
2024,4,230311769
2024,3,235333743
2024,4,230311790
2024,4,230311802
2024,4,230311764
2024,4,230311775
2024,4,235334138
2024,4,235333723
2024,4,230311804
2024,1,239856125
2024,4,230311800
2024,4,230311810
2024,4,230311819
2024,3,230311826
2024,1,230311805
2024,4,230311808
2024,4,230311814
2024,3,230311818
2024,4,230311821
2024,4,230311828
2024,4,230312166
2024,4,235334147
2024,4,230312200
2024,4,235333735
2024,4,230311841
2024,4,230311812
2024,4,230311816
2024,4,235334161
2024,4,230311836
2024,2,230311842
2024,4,230311838
2024,4,235334177
2024,4,230311852
2024,4,230311854
2024,4,230311857
2024,4,230311859
2024,4,230311865
2024,3,230311867
2024,3,230311868
2024,4,230311858
2024,3,239856146
2024,4,239856147
2024,4,230311866
2024,4,230311888
2024,4,230311892
2024,4,230311871
2024,4,230311874
2024,4,230311876
2024,4,230311880
2024,4,241809053
2024,4,230311889
2024,4,246549126
2024,4,230311897
2024,4,230311905
2024,4,230311912
2024,4,230311916
2024,4,230311936
2024,4,230311939
2024,4,230311927
2024,4,230311930
2024,3,230311941
2024,3,230311942
2024,4,241809012
2024,4,230311962
2024,4,230311996
2024,4,230311989
2024,4,239856086
2024,4,230311999
2024,4,235333749
2024,4,230312011
2024,4,230312012
2024,4,230312017
2024,4,230312004
2024,4,230312009
2024,4,230311964
2024,4,230312016
2024,4,230312034
2024,4,241809023
2024,4,230312021
2024,4,230312026
2024,4,230312048
2024,4,230312052
2024,4,230312032
2024,4,230312042
2024,4,241809027
2024,4,235333754
2024,4,230312057
2024,4,230312058
2024,3,230312063
2024,3,230312064
2024,4,230312069
2024,4,230312097
2024,4,230312078
2024,4,230312079
2024,4,230312084
2024,4,230311971
2024,4,230312090
2024,4,230312099
2024,4,230312107
2024,4,230312118
2024,4,230312105
2024,1,230312113
2024,1,230312114
2024,1,230312115
2024,4,235333746
2024,4,230312159
2024,4,230312136
2024,4,230312145
2024,4,230312149
2024,3,239855585
2024,4,230312160
2024,4,230312161
2024,4,230312169
2024,4,230312170
2024,4,230312183
2024,4,230312194
2024,4,230312185
2024,4,241809014
2024,4,230312664
2024,4,230312737
2024,4,230312738
2024,4,239855606
2024,4,230312290
2024,4,239855567
2024,4,230312182
2024,4,230312187
2024,4,230312755
2024,4,230312782
2024,4,230312812
2024,4,230312184
2024,2,230312190
2024,4,230312790
2024,4,230312814
2024,1,230312208
2024,4,230312210
2024,4,235334136
2024,4,230312256
2024,4,230312262
2024,4,230312227
2024,4,230312236
2024,4,230312276
2024,4,230312235
2024,4,230312240
2024,4,230312249
2024,4,230312273
2024,4,230312283
2024,4,230312291
2024,4,230312261
2024,4,241809031
2024,4,230312313
2024,4,230312323
2024,4,230312334
2024,4,230312351
2024,4,230312354
2024,4,230312364
2024,3,230312324
2024,3,230312325
2024,4,241809039
2024,4,230312344
2024,4,230312398
2024,4,230312366
2024,4,230312375
2024,3,230312379
2024,1,230312497
2024,3,230312505
2024,3,230312506
2024,4,230312389
2024,4,230312399
2024,4,230312408
2024,4,230312416
2024,1,230312424
2024,3,235334144
2024,4,230312438
2024,4,230312466
2024,4,230312439
2024,4,230312452
2024,4,230312460
2024,4,230312470
2024,4,230312454
2024,4,230312467
2024,4,230312468
2024,4,230312476
2024,4,239855586
2024,4,230312495
2024,4,230312463
2024,1,230312471
2024,4,235333752
2024,4,230312484
2024,4,230312511
2024,4,224900062
2024,4,224900020
2024,4,224900021
2024,4,226222552
2024,4,224900056
2024,3,224900023
2024,4,224900043
2024,4,224900026
2024,4,224900032
2024,4,224900106
2024,4,224900034
2024,4,224900082
2024,4,226222604
2024,4,226222605
2024,1,224900042
2024,4,228676642
2024,4,224900092
2024,4,226222553
2024,4,224900036
2024,3,224900031
2024,4,224900081
2024,4,224900033
2024,4,224900044
2024,4,224900066
2024,4,230311608
2024,4,224900072
2024,4,224900045
2024,4,224900046
2024,4,224900109
2024,3,224900048
2024,4,226222606
2024,1,224900050
2024,4,224900055
2024,4,224900057
2024,4,224900058
2024,4,224900073
2024,4,224900063
2024,4,224900069
2024,4,224900076
2024,3,224900079
2024,4,224900085
2024,4,224900083
2024,4,224900084
2024,4,224900086
2024,4,224900090
2024,4,224900093
2024,4,224900102
2024,4,224900110
2024,4,224900098
2024,4,224900101
2024,4,228676548
2024,3,224900107
2024,3,224900108
2024,4,224900111
2024,4,226222556
2024,3,226222559
2024,3,226222560
2024,4,226222581
2024,4,226222561
2024,4,226222562
2024,4,226222566
2024,4,226222555
2024,4,226222579
2024,4,226222564
2024,4,226222563
2024,4,226222565
2024,4,226222577
2024,4,226222572
2024,3,226222582
2024,3,226222583
2024,4,226222589
2024,4,226222576
2024,4,226222568
2024,4,226222569
2024,4,228676545
2024,3,226222578
2024,4,226222586
2024,4,226222623
2024,1,226222591
2024,1,226222592
2024,4,230311178
2024,4,235332833
2024,4,226222593
2024,4,226222620
2024,4,226222587
2024,4,226222625
2024,3,226222615
2024,4,226222603
2024,4,226222612
2024,4,226222643
2024,3,226222610
2024,4,226222611
2024,4,230312516
2024,4,230312523
