data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2024,12,197037405,0.001,3,19595640
2024,5,197037361,0.109,3,19595620
2024,12,197037361,0.070,3,19595621
2024,5,197037347,1.199,3,19595614
2024,5,197037379,0.070,3,19595628
2024,5,197037418,4.119,3,19595647
2024,5,197037397,0.070,3,19595636
2024,5,197037415,0.469,3,19595646
2024,12,197037629,0.003,3,19595737
2024,5,197037475,0.141,3,19595669
2024,12,197037465,0.003,3,19595668
2024,5,197037477,0.211,3,19595670
2024,5,197037444,0.105,3,19595659
2024,12,197037444,0.007,3,19595660
2024,5,197037512,0.035,3,19595676
2024,4,197037497,0.003,3,19595673
2024,12,180492599,0.001,3,17171423
2024,5,181869700,0.003,3,17374187
2024,3,181869746,0.035,3,17374207
2024,5,181869746,4.650,3,17374208
2024,17,181869793,40.000,9,17374224
2024,5,181869739,0.035,3,17374205
2024,2,185875394,0.035,3,17987134
2024,5,185875394,0.035,3,17987135
2024,5,185875418,0.493,3,17987147
2024,5,185875478,0.035,3,17987162
2024,12,185875475,0.001,3,17987159
2024,2,189869599,0.149,3,18589778
2024,5,189869599,0.108,3,18589779
2024,5,189869612,1.000,3,18589786
2024,5,189870083,0.176,3,18589860
2024,12,189869642,0.115,3,18589787
2024,5,189869647,0.211,3,18589788
2024,5,195463978,0.035,3,19386493
2024,12,195463978,0.035,3,19386494
2024,5,195464030,0.317,3,19386507
2024,2,198946666,0.176,3,19881226
2024,8,198946668,0.317,3,19881227
2024,5,198946703,0.035,3,19881236
2024,5,184076660,2.000,3,17714671
2024,5,184076694,1.000,1,17714682
2024,5,184076671,3.000,3,17714674
2024,5,184076683,1.000,1,17714680
2024,5,184076642,17.000,1,17714666
2024,5,184076640,1.000,3,17714665
2024,5,184076658,1.000,1,17714670
2024,12,184076719,1.000,9,17714690
2024,5,184076674,1.000,1,17714676
2024,5,184076687,1.000,1,17714681
2024,12,184076717,1.000,1,17714687
2024,16,184076717,2.000,9,17714688
2024,5,184076717,4.000,1,17714689
2024,5,184076829,36.000,1,17714713
2024,5,184076859,2.000,1,17714718
2024,5,187078415,1.000,11,18167048
2024,5,187078478,29.000,1,18167067
2024,5,187078509,3.000,1,18167080
2024,5,187078581,3.000,1,18167111
2024,12,187078601,3.000,1,18167118
2024,5,187078528,5.000,1,18167088
2024,5,187078667,1.000,1,18167128
2024,12,187078512,2.000,1,18167083
2024,5,187078512,4.000,1,18167084
2024,5,190720448,1.000,1,18712932
2024,1,190720530,1.000,1,18712953
2024,12,190720530,2.000,1,18712954
2024,5,190720560,1.000,1,18712967
2024,7,190720673,15.000,1,18713000
2024,16,190720673,1.000,1,18713001
2024,5,190720691,3.000,1,18713007
2024,12,190720619,1.000,1,18712981
2024,16,190720619,4.000,9,18712982
2024,5,190720619,1.000,1,18712983
2024,12,190720683,2.000,1,18713003
2024,8,190720501,3.500,9,18712941
2024,5,190720528,1.000,1,18712952
2024,16,190720551,14.000,9,18712965
2024,5,190720649,1.000,1,18712994
2024,7,190720649,4.000,1,18712995
2024,5,190720707,1.000,1,18713010
2024,11,198957877,39.300,1,19885345
2024,16,190720661,2.000,1,18712999
2024,5,190720518,2.000,1,18712948
2024,5,190720646,3.000,1,18712993
2024,5,190720717,3.000,1,18713012
2024,5,195484310,1.000,1,19391732
2024,5,195484323,1.000,1,19391738
2024,5,195484341,1.000,1,19391747
2024,8,195484341,4.000,9,19391748
2024,5,195484325,2.000,1,19391739
2024,12,195484327,1.000,1,19391740
2024,5,195484332,1.000,1,19391742
2024,12,195484340,1.000,1,19391745
2024,5,195484340,1.000,1,19391746
2024,5,195484370,5.000,1,19391760
2024,4,198946549,1.000,1,19881181
2024,5,198946549,1.000,1,19881182
2024,12,198946682,1.000,1,19881232
2024,5,198946568,13.400,1,19881189
2024,5,198946577,3.500,1,19881191
2024,11,198946577,6.000,1,19881192
2024,12,197036843,1.000,1,19595467
2024,5,198951213,1.000,3,19882911
2024,5,195468235,1.000,1,19387604
2024,12,180499655,2.000,9,17172957
2024,5,187073236,17.500,1,18165248
2024,4,187073325,0.002,1,18165272
2024,5,188574187,0.350,1,18396738
2024,5,187073288,8.800,1,18165263
2024,5,189873622,6.400,1,18590753
2024,5,188574373,16.300,1,18396783
2024,14,188574725,7.000,9,18396906
2024,16,188574725,12.000,9,18396907
2024,4,192803481,2.700,1,19016718
2024,8,189873629,0.011,1,18590755
2024,1,197039416,1.000,1,19596243
2024,8,197039416,18.000,9,19596244
2024,11,197039416,0.001,1,19596245
2024,5,189873879,3.000,1,18590816
2024,5,192803007,1.800,1,19016617
2024,2,192803007,0.010,1,19016618
2024,4,192803325,0.500,1,19016679
2024,5,192803309,5.000,1,19016677
2024,5,192803343,16.800,1,19016683
2024,8,192803366,0.180,1,19016689
2024,16,192803394,2.000,1,19016695
2024,5,192803394,1.200,1,19016696
2024,2,195471459,0.060,1,19388564
2024,5,195471459,4.500,1,19388565
2024,8,195471459,12.500,9,19388566
2024,5,192803775,0.060,1,19016817
2024,5,192803789,0.700,1,19016820
2024,5,194020315,22.000,1,19198578
2024,5,194020236,7.100,1,19198555
2024,8,194020291,9.000,9,19198569
2024,2,195471586,2.770,1,19388603
2024,2,194020458,0.500,1,19198621
2024,5,194020458,3.500,1,19198622
2024,5,194020442,1.400,1,19198617
2024,2,198953593,11.300,1,19883889
2024,5,195471617,2.000,1,19388612
2024,5,195471634,6.000,1,19388617
2024,16,195471589,2.000,1,19388604
2024,5,195471589,32.000,1,19388605
2024,2,197039445,0.200,1,19596258
2024,2,195471736,3.900,1,19388652
2024,5,195471802,14.400,1,19388666
2024,2,195471802,2.000,1,19388667
2024,4,195471821,0.100,1,19388675
2024,11,197044954,5.600,1,19597550
2024,2,184076636,1.700,1,17714662
2024,4,184076636,0.600,1,17714663
2024,2,190719344,16.300,1,18712684
2024,4,190719344,12.200,1,18712685
2024,5,188578638,21.800,1,18398219
2024,5,189876213,10.600,1,18591562
2024,5,190719666,4.000,1,18712763
2024,8,190719666,2.000,9,18712764
2024,5,192806421,29.000,1,19017427
2024,5,192806650,4.100,1,19017478
2024,5,195483805,29.000,1,19391633
2024,5,195483764,10.200,1,19391620
2024,5,180497002,63.000,1,17172440
2024,5,180497107,5.100,1,17172460
2024,8,180497001,2.000,9,17172439
2024,5,184075995,1.000,1,17714455
2024,5,185879064,0.900,1,17988135
2024,5,187073744,8.600,1,18165410
2024,5,187073809,3.500,1,18165431
2024,4,187073718,1.000,1,18165400
2024,4,187073731,1.200,1,18165403
2024,5,187073927,475.350,1,18165470
2024,4,187073778,1.300,1,18165420
2024,2,188574460,0.600,1,18396819
2024,5,188574637,1.100,1,18396869
2024,4,190716939,1.000,1,18712072
2024,5,190716989,3.900,1,18712086
2024,5,192803055,10.000,1,19016634
2024,5,192803138,0.250,1,19016650
2024,5,192803129,10.000,1,19016648
2024,1,192803286,1.600,1,19016672
2024,12,192803326,2.100,1,19016680
2024,2,192803352,1.100,1,19016686
2024,5,195473439,0.000,1,19389116
2024,5,194020824,83.000,1,19198708
2024,2,194020824,4.000,1,19198709
2024,1,194020793,8.200,1,19198697
2024,2,194020793,69.100,1,19198698
2024,5,194020826,5.200,1,19198711
2024,16,194020826,1.000,9,19198712
2024,5,194020735,2.500,1,19198692
2024,16,195473376,15.000,9,19389097
2024,5,195473376,32.700,1,19389098
2024,5,195473427,10.500,1,19389113
2024,5,195473584,11.500,1,19389159
2024,5,180493723,0.400,1,17171691
2024,5,198950192,1.000,1,19882513
2024,5,180493806,3.200,1,17171704
2024,5,198950200,3.000,1,19882517
2024,5,198950202,1.000,1,19882519
2024,5,198950229,25.900,1,19882534
2024,5,181871836,6.700,1,17374683
2024,5,197036295,0.010,1,19595245
2024,5,198950250,2.000,1,19882548
2024,5,198950279,25.200,1,19882559
2024,5,185877118,1.000,1,17987531
2024,4,198950213,0.100,1,19882527
2024,5,198950270,22.400,1,19882554
2024,5,198950297,8.200,1,19882564
2024,5,198950312,2.000,1,19882572
2024,5,187071520,2.300,1,18164458
2024,5,185877117,4.630,1,17987533
2024,2,187071541,0.700,1,18164465
2024,5,187071541,1.000,1,18164466
2024,5,185877138,1.000,1,17987538
2024,5,187071522,0.230,1,18164459
2024,5,189871264,8.600,1,18590139
2024,5,189871210,12.370,1,18590124
2024,5,198950278,2.800,1,19882558
2024,5,192798430,190.900,1,19015182
2024,4,192798398,2.000,9,19015175
2024,5,197036316,4.400,1,19595254
2024,5,197036286,1.350,1,19595241
2024,12,197036313,3.000,9,19595251
2024,5,197036313,0.010,1,19595252
2024,8,197036313,1.000,9,19595253
2024,5,197036345,14.000,1,19595272
2024,5,197036354,1.000,1,19595273
2024,5,197036403,16.700,1,19595287
2024,12,197036415,4.300,1,19595294
2024,2,184538399,1.000,11,17782553
2024,12,184538399,1.000,11,17782554
2024,5,184538379,1.000,11,17782541
2024,5,184538508,1.000,11,17782589
2024,12,184538402,1.000,11,17782555
2024,13,184538413,1.000,11,17782559
2024,5,184538476,1.000,11,17782579
2024,5,184538426,1.000,11,17782563
2024,12,184538426,1.000,11,17782564
2024,5,184538435,1.000,11,17782566
2024,5,184538466,1.000,11,17782570
2024,2,184538472,1.000,11,17782575
2024,12,184538472,1.000,11,17782576
2024,16,184538472,1.000,11,17782577
2024,5,184538479,1.000,11,17782581
2024,12,184538479,1.000,11,17782582
2024,5,184538492,1.000,11,17782586
2024,5,184538547,1.000,11,17782597
2024,12,184538547,1.000,11,17782598
2024,16,184538547,1.000,11,17782599
2024,5,184538556,1.000,11,17782600
2024,12,184538556,1.000,11,17782601
2024,16,184538556,1.000,11,17782602
2024,5,184538566,1.000,11,17782603
2024,5,184538585,1.000,11,17782607
2024,5,184538643,1.000,11,17782618
2024,5,184538620,1.000,11,17782614
2024,1,188576528,1.000,11,18397656
2024,5,188576528,1.000,11,18397657
2024,5,184538733,1.000,11,17782644
2024,5,188576673,1.000,11,18397706
2024,12,188576673,1.000,11,18397707
2024,5,184538823,1.000,11,17782664
2024,12,184538823,1.000,11,17782665
2024,5,184538691,1.000,11,17782637
2024,5,188576685,1.000,11,18397710
2024,5,188576656,1.000,11,18397699
2024,5,188576555,1.000,11,18397666
2024,5,188576669,1.000,11,18397703
2024,12,188576713,1.000,11,18397717
2024,16,188576713,1.000,11,18397718
2024,17,188576713,1.000,11,18397719
2024,5,188576873,1.000,11,18397761
2024,12,188576631,1.000,11,18397690
2024,5,188576668,1.000,11,18397702
2024,5,188576628,1.000,11,18397688
2024,2,188576650,1.000,11,18397694
2024,5,188576650,1.000,11,18397695
2024,16,188576650,1.000,11,18397696
2024,5,188576792,1.000,11,18397739
2024,5,188576787,1.000,11,18397737
2024,5,188576836,1.000,11,18397749
2024,5,188576799,1.000,11,18397741
2024,5,188576755,1.000,11,18397727
2024,5,188576771,1.000,11,18397730
2024,11,188576771,1.000,11,18397731
2024,12,192805474,1.000,11,19017218
2024,12,192805517,1.000,11,19017229
2024,16,192805517,1.000,11,19017230
2024,5,192805562,1.000,11,19017239
2024,5,192805589,1.000,11,19017246
2024,5,192805568,1.000,11,19017241
2024,5,192805541,1.000,11,19017234
2024,5,195478906,1.000,11,19390528
2024,5,195478849,1.000,11,19390511
2024,2,195478854,1.000,11,19390512
2024,5,195478854,1.000,11,19390513
2024,16,195478854,1.000,11,19390514
2024,5,195478899,1.000,11,19390524
2024,5,195478902,1.000,11,19390526
2024,8,195478902,1.000,11,19390527
2024,5,195478914,1.000,11,19390529
2024,5,195485291,676.400,1,19391962
2024,1,181883014,0.070,1,17378552
2024,5,181883014,0.600,1,17378553
2024,5,185883266,68.000,1,17989154
2024,5,181883053,8.100,1,17378568
2024,5,181883080,1.000,1,17378578
2024,12,181883094,0.580,1,17378581
2024,5,181883275,0.580,1,17378629
2024,12,181883275,1.800,1,17378630
2024,16,181883275,0.120,1,17378631
2024,12,181883237,0.490,1,17378623
2024,12,185883284,5.200,1,17989159
2024,5,181883345,1.000,1,17378655
2024,12,181883247,7.220,1,17378625
2024,5,181883297,1.600,1,17378638
2024,5,181883438,47.000,1,17378677
2024,13,181883438,71.000,1,17378678
2024,5,181883490,27.064,7,17378687
2024,5,181883490,14.000,1,17378688
2024,5,181883575,37.760,1,17378708
2024,5,181883543,1.000,1,17378698
2024,11,181883543,6.000,1,17378699
2024,12,181883540,2.000,1,17378696
2024,12,181883607,7.900,1,17378719
2024,12,181883529,4.120,1,17378693
2024,16,181883529,6.320,1,17378694
2024,5,181883519,3.000,1,17378691
2024,5,181883567,2.100,1,17378703
2024,2,181883602,0.670,1,17378715
2024,5,181883602,0.270,1,17378716
2024,12,181883602,0.420,1,17378717
2024,5,181883622,5.000,1,17378725
2024,12,188579647,1.100,1,18398487
2024,4,188579776,1.140,1,18398523
2024,5,188579732,3.000,1,18398509
2024,12,188579823,2.140,1,18398538
2024,5,188579741,53.000,1,18398510
2024,5,188579771,116.000,1,18398520
2024,5,188579841,32.600,1,18398543
2024,12,188579875,0.700,1,18398548
2024,8,188579768,1.970,1,18398518
2024,16,188579768,0.010,1,18398519
2024,16,188579787,0.110,1,18398527
2024,12,188579902,4.200,1,18398552
2024,5,188579944,17.000,1,18398561
2024,12,195485276,4.200,1,19391956
2024,12,188579953,12.400,1,18398564
2024,5,188580001,1.000,1,18398575
2024,8,188579940,29.190,1,18398559
2024,8,188579973,13.710,1,18398569
2024,5,188580011,5.000,1,18398582
2024,5,188580076,9.700,1,18398606
2024,5,188580032,7.900,1,18398589
2024,8,188580032,0.500,9,18398590
2024,12,188580032,2.000,1,18398591
2024,5,188579970,7.800,1,18398568
2024,5,195485304,477.700,1,19391967
2024,11,195485304,1.000,9,19391968
2024,12,195485304,64.000,1,19391969
2024,12,188580106,0.920,1,18398616
2024,4,188580048,0.250,1,18398601
2024,8,188580048,0.140,1,18398602
2024,5,188580121,12.000,1,18398621
2024,5,195485219,47.000,1,19391930
2024,12,195485219,113.200,1,19391931
2024,12,188580024,0.800,1,18398588
2024,8,188580043,2.000,9,18398598
2024,5,188580098,1.100,1,18398612
2024,12,188580130,1.000,1,18398628
2024,12,188580203,0.500,1,18398642
2024,5,188580309,3.500,1,18398676
2024,12,188580342,0.634,1,18398683
2024,5,188580351,7.000,1,18398685
2024,12,188580375,10.000,9,18398694
2024,5,188580265,1.000,1,18398661
2024,5,188580312,2.200,1,18398677
2024,12,188580312,3.000,1,18398678
2024,5,188580371,1.000,1,18398689
2024,5,188580381,4.000,1,18398695
2024,8,188580403,2.500,4,18398701
2024,5,188580370,7.800,1,18398688
2024,5,188580446,9.000,1,18398711
2024,16,188580417,1.730,1,18398705
2024,12,180499655,0.353,3,17172958
2024,5,180498991,0.047,3,17172815
2024,5,180499080,0.091,3,17172845
2024,12,180499133,0.039,3,17172856
2024,5,180499156,0.784,3,17172862
2024,12,180499156,0.233,3,17172863
2024,12,180499359,0.011,3,17172907
2024,3,195478490,1.000,9,19390423
2024,5,195478490,0.032,3,19390424
2024,12,195478490,0.139,3,19390425
2024,1,188577348,0.030,3,18397892
2024,12,183110760,0.106,3,17565575
2024,3,180499811,1.000,9,17172983
2024,5,180499811,0.859,3,17172985
2024,11,180499811,0.029,3,17172986
2024,5,180499892,0.018,3,17173001
2024,12,185882694,0.007,3,17989066
2024,2,195479291,0.042,3,19390619
2024,5,195479291,0.615,3,19390620
2024,12,195479291,0.064,3,19390621
2024,3,183110088,1.000,9,17565414
2024,5,183110238,0.070,3,17565448
2024,12,183110238,0.035,3,17565449
2024,12,183110969,0.150,3,17565625
2024,5,183110300,0.165,3,17565466
2024,12,183110464,0.066,3,17565510
2024,3,183110315,2.000,9,17565471
2024,5,183110315,0.137,3,17565472
2024,5,183110346,0.349,3,17565481
2024,2,183110367,0.003,3,17565484
2024,12,185880828,0.152,3,17988612
2024,5,183110822,0.123,3,17565589
2024,3,188577238,3.000,9,18397859
2024,8,188577238,2.000,9,18397860
2024,16,188577238,1.500,9,18397861
2024,12,197042787,0.259,3,19597120
2024,12,183110782,0.004,3,17565582
2024,17,183112650,0.010,3,17565926
2024,5,188577003,1.164,3,18397803
2024,13,188577003,4.613,3,18397804
2024,5,183110817,1.195,3,17565588
2024,5,197042712,0.438,3,19597103
2024,12,197042712,0.087,3,19597104
2024,3,183112854,200.000,9,17565976
2024,5,183112854,1.098,3,17565977
2024,5,183111243,0.237,3,17565692
2024,5,183111387,0.815,3,17565731
2024,8,183111817,3.000,9,17565801
2024,15,183111946,8.000,9,17565828
2024,16,183111946,1.000,9,17565829
2024,12,198956299,0.035,3,19884874
2024,5,183112123,0.215,3,17565850
2024,5,183112571,0.627,3,17565913
2024,5,183112030,0.123,3,17565844
2024,4,183112220,0.029,3,17565864
2024,5,183112220,1.190,3,17565865
2024,4,183112503,0.123,3,17565902
2024,5,183112681,0.266,3,17565932
2024,5,183112385,0.130,3,17565892
2024,5,185880628,0.019,3,17988553
2024,5,185880681,2.273,3,17988572
2024,17,185880681,0.458,3,17988573
2024,5,185881076,0.006,3,17988705
2024,12,185881076,0.227,3,17988708
2024,2,192807327,0.001,3,19017599
2024,12,185882137,0.048,3,17988952
2024,12,185882493,0.052,3,17989030
2024,12,185883156,0.003,3,17989130
2024,5,185882719,0.305,3,17989073
2024,12,185882821,0.149,3,17989084
2024,5,185882819,0.010,3,17989083
2024,5,185882946,0.079,3,17989096
2024,5,185882943,1.209,3,17989095
2024,1,187076376,0.369,3,18166389
2024,2,187076376,0.371,3,18166390
2024,2,187076520,17.872,3,18166432
2024,5,187077444,0.034,3,18166723
2024,5,187076744,0.606,3,18166506
2024,5,187077039,0.064,3,18166596
2024,12,187077175,0.002,3,18166642
2024,5,188577123,0.361,3,18397837
2024,12,188577123,0.052,3,18397838
2024,17,188577123,1.000,9,18397839
2024,2,187077221,0.039,3,18166653
2024,5,187077232,44.774,3,18166658
2024,5,188576692,1.000,11,18397712
2024,12,188576536,0.025,3,18397661
2024,5,188577074,4.479,3,18397821
2024,5,188576802,0.261,3,18397742
2024,5,188577162,0.009,3,18397850
2024,5,189875080,0.251,3,18591261
2024,5,189875191,0.074,3,18591300
2024,5,189875647,0.927,3,18591437
2024,5,189875234,0.725,3,18591313
2024,2,192806287,2.428,3,19017402
2024,5,192806287,24.999,3,19017403
2024,3,189875261,1.000,9,18591324
2024,5,189875261,0.124,3,18591325
2024,5,189875309,2.000,10,18591337
2024,5,189875309,1.936,3,18591339
2024,15,189875309,0.067,3,18591340
2024,5,189875771,0.796,3,18591469
2024,12,195479381,0.089,3,19390644
2024,4,189875487,0.031,3,18591389
2024,5,189875428,0.035,3,18591370
2024,12,189875552,0.358,3,18591412
2024,8,189875618,0.211,3,18591428
2024,12,189875618,0.003,3,18591429
2024,5,189875982,0.180,3,18591524
2024,12,189875982,0.228,3,18591525
2024,17,189875982,0.466,3,18591526
2024,2,189875925,0.388,3,18591510
2024,5,189875857,0.042,3,18591485
2024,5,189875952,0.123,3,18591520
2024,12,189875910,1.008,3,18591502
2024,5,189876374,0.308,3,18591579
2024,5,192806129,0.263,3,19017363
2024,5,192806029,0.037,3,19017345
2024,5,192806189,0.167,3,19017380
2024,4,197042715,0.066,3,19597105
2024,5,192806369,0.149,3,19017418
2024,12,192806798,0.013,3,19017505
2024,12,192806882,0.030,3,19017525
2024,3,192807680,6.000,9,19017659
2024,5,192807680,1.587,3,19017660
2024,8,192807680,7.000,9,19017661
2024,5,198956456,0.165,3,19884938
2024,8,192807314,35.000,9,19017592
2024,12,192807314,0.109,3,19017593
2024,5,192807249,0.423,3,19017583
2024,12,192807249,0.003,3,19017584
2024,13,192807249,0.010,3,19017585
2024,5,192807362,0.037,3,19017605
2024,5,192807230,2.262,3,19017579
2024,5,192807502,0.031,3,19017625
2024,2,192808520,0.120,3,19017926
2024,12,192808520,0.042,3,19017927
2024,5,197043542,0.003,3,19597288
2024,2,192807566,0.232,3,19017635
2024,12,192807566,0.135,3,19017636
2024,5,195478287,5.255,3,19390366
2024,12,195478269,0.080,3,19390356
2024,15,195478269,22.000,9,19390357
2024,17,195478269,4.000,9,19390358
2024,5,197043266,0.077,3,19597227
2024,5,195479124,3960.035,3,19390579
2024,12,195479203,0.132,3,19390598
2024,12,197042765,0.001,3,19597115
2024,2,195479944,0.073,3,19390742
2024,12,195479333,0.026,3,19390635
2024,4,195479393,0.038,3,19390646
2024,12,195479425,0.056,3,19390650
2024,12,195479727,0.072,3,19390704
2024,5,197042473,0.382,3,19597051
2024,8,195480024,1.237,3,19390762
2024,12,180503537,1.000,1,17173741
2024,5,180503580,2.000,1,17173744
2024,5,180503674,15.100,1,17173757
2024,5,180503751,19.900,1,17173776
2024,5,180503665,24.600,1,17173756
2024,5,180503918,1.000,1,17173802
2024,5,180503987,7.200,1,17173811
2024,12,181885440,4.000,1,17379356
2024,12,181885440,6.000,5,17379357
2024,2,181885531,2.700,1,17379389
2024,1,181885531,11.200,1,17379390
2024,2,181885648,1.000,1,17379429
2024,5,181885687,14.700,1,17379444
2024,5,181885709,40.000,1,17379450
2024,5,183113705,0.100,1,17566254
2024,5,181886035,5.000,1,17379554
2024,5,181886202,7.000,1,17379602
2024,12,183113855,33.000,5,17566293
2024,5,183113961,10.000,1,17566317
2024,5,183113902,21.200,1,17566307
2024,5,183113934,25.000,1,17566314
2024,12,183114101,3.800,1,17566346
2024,5,185883879,16.000,1,17989330
2024,8,185883879,1.000,9,17989331
2024,5,183114380,0.100,1,17566409
2024,5,183114457,6.800,1,17566428
2024,12,183114457,2.500,1,17566429
2024,1,183114532,1.000,1,17566456
2024,5,183114564,13.600,1,17566467
2024,2,183114507,0.200,3,17566439
2024,12,184079081,1.000,1,17715264
2024,4,184079298,1.200,1,17715307
2024,12,184079298,0.800,1,17715308
2024,12,184079268,4.600,1,17715299
2024,5,184079326,7.300,1,17715322
2024,5,184079363,38.300,1,17715333
2024,16,184079363,1.000,9,17715334
2024,2,184079305,1.300,1,17715310
2024,17,184079331,1.000,9,17715323
2024,12,184079436,7.200,1,17715344
2024,5,184079446,0.500,1,17715345
2024,5,184079485,1.800,1,17715353
2024,2,184079541,1.300,1,17715361
2024,12,184079530,11.400,1,17715359
2024,5,185883869,4.710,1,17989328
2024,12,185883921,0.300,1,17989344
2024,5,185883948,1.000,1,17989352
2024,8,185883918,3.000,9,17989342
2024,5,185883944,4.400,1,17989351
2024,5,185884069,9.600,1,17989382
2024,5,185884119,13.500,1,17989391
2024,12,185884218,0.700,1,17989401
2024,8,185884218,1.000,9,17989402
2024,2,185884267,0.700,1,17989411
2024,5,185884267,0.800,1,17989412
2024,12,185884319,3.100,1,17989427
2024,4,185884319,0.400,1,17989428
2024,17,185884319,0.900,1,17989429
2024,12,185884270,3.000,1,17989413
2024,5,187080791,0.001,1,18167838
2024,8,187080791,0.010,1,18167839
2024,12,187080791,0.900,1,18167840
2024,5,185884691,89.600,1,17989500
2024,12,185884841,1.300,1,17989531
2024,17,185884841,1.000,9,17989532
2024,12,187080815,0.500,1,18167848
2024,5,187080808,1.600,1,18167847
2024,12,187080874,1.800,1,18167871
2024,5,187080941,28.000,1,18167889
2024,2,187080920,0.100,1,18167883
2024,5,187080952,4.000,1,18167894
2024,12,187081222,1.500,1,18167968
2024,6,187081251,1.100,1,18167972
2024,5,187081251,1.600,1,18167973
2024,5,187081285,2.800,1,18167981
2024,2,188581042,1.000,11,18398917
2024,4,188581042,1.400,1,18398918
2024,5,188580924,287.200,1,18398880
2024,8,188580924,74.000,9,18398882
2024,2,187081609,0.500,1,18168075
2024,5,188581005,3.000,1,18398905
2024,5,188581023,1.000,1,18398911
2024,12,188581023,5.600,1,18398912
2024,7,188581087,0.700,1,18398928
2024,5,188581087,0.001,1,18398929
2024,5,187081687,1.500,1,18168098
2024,3,187081768,2.800,1,18168134
2024,8,187081818,2.000,9,18168151
2024,5,188581175,12.500,1,18398943
2024,5,188581261,5.000,1,18398955
2024,1,188581261,5.000,1,18398956
2024,12,188581143,0.300,1,18398938
2024,12,188581266,3.200,1,18398958
2024,5,188581377,4.000,1,18398972
2024,12,188581490,1.000,1,18398992
2024,5,188581518,1.600,1,18398995
2024,12,188581557,12.900,1,18399000
2024,15,188581661,2.000,9,18399009
2024,5,188581699,23.900,1,18399015
2024,5,188581698,1.500,1,18399014
2024,5,188581746,6.000,1,18399025
2024,12,188581841,0.400,1,18399047
2024,16,188581775,9.000,9,18399031
2024,12,188581960,2.010,1,18399067
2024,4,188581960,1.200,1,18399068
2024,12,188581893,0.400,1,18399059
2024,12,188581938,2.000,3,18399062
2024,12,188582005,10.010,1,18399074
2024,5,188581987,9.300,1,18399073
2024,12,192809745,0.900,1,19018273
2024,5,192809745,2.700,1,19018274
2024,5,189878500,0.300,1,18592131
2024,12,189878504,1.000,1,18592133
2024,5,189878583,16.200,1,18592150
2024,12,189878529,3.400,1,18592140
2024,5,189878529,13.200,1,18592141
2024,2,189878529,1.000,1,18592142
2024,17,195488213,6.500,1,19392875
2024,16,195488213,6.500,1,19392876
2024,12,189878646,3.900,9,18592156
2024,5,189878668,4.000,1,18592159
2024,5,192809595,2.710,1,19018234
2024,5,189878787,4.000,1,18592183
2024,2,189878854,0.030,3,18592198
2024,5,189878771,0.001,1,18592178
2024,17,189879033,0.010,1,18592240
2024,12,189879071,2.600,1,18592247
2024,8,189879071,3.000,9,18592248
2024,5,189879263,1.000,1,18592284
2024,5,192809813,14.200,1,19018298
2024,5,189879142,2.000,1,18592262
2024,12,189879149,0.600,1,18592264
2024,12,189879151,22.000,9,18592265
2024,5,189879161,1.000,1,18592267
2024,12,189879307,1.100,1,18592294
2024,2,189879259,0.001,1,18592283
2024,2,189879290,0.001,1,18592291
2024,5,189879290,1.000,1,18592292
2024,5,192809779,324.300,1,19018288
2024,5,192809835,38.600,1,19018308
2024,5,192809835,1.000,11,19018309
2024,12,192809723,1.000,1,19018266
2024,5,192809723,0.001,1,19018267
2024,5,192809778,6.300,1,19018287
2024,5,194027045,1.000,1,19200365
2024,16,192810021,0.500,9,19018340
2024,2,192810021,0.420,1,19018341
2024,17,192810021,13.000,9,19018342
2024,12,192809900,5.000,1,19018325
2024,5,192809900,0.800,3,19018326
2024,5,192809939,20.000,1,19018335
2024,11,192809920,5.000,1,19018330
2024,5,192809920,2.000,1,19018333
2024,2,192810107,1.600,1,19018346
2024,5,194026975,2.100,1,19200330
2024,12,194026975,2.000,3,19200331
2024,2,194026975,3.000,1,19200332
2024,12,192810165,0.001,1,19018351
2024,8,192810165,10.000,9,19018352
2024,12,192810150,3.200,1,19018350
2024,12,192810104,0.900,1,19018345
2024,5,192810111,32.000,1,19018347
2024,2,192810127,0.001,1,19018348
2024,17,194027228,2.000,1,19200410
2024,11,194027113,3.800,1,19200383
2024,1,194027113,0.700,1,19200384
2024,8,194027254,2.000,1,19200420
2024,5,194027254,5.000,1,19200421
2024,12,194027225,2.500,1,19200409
2024,5,194027421,20.000,1,19200473
2024,2,194027382,4.100,1,19200461
2024,12,194027414,1.000,1,19200471
2024,5,194027574,6.000,7,19200541
2024,5,194027616,44.800,1,19200554
2024,5,194027584,4.600,1,19200547
2024,2,194027698,0.100,1,19200584
2024,5,194027698,28.000,1,19200585
2024,12,194027735,0.600,1,19200603
2024,5,194027735,1.000,1,19200604
2024,5,194027799,0.001,1,19200620
2024,5,194027753,139.379,1,19200608
2024,5,194027749,10.000,1,19200607
2024,12,194027884,0.900,1,19200654
2024,5,194027953,10.000,1,19200675
2024,5,194027997,16.500,1,19200689
2024,12,194028428,0.704,1,19200828
2024,5,194028428,25.002,1,19200829
2024,5,194028308,164.000,1,19200793
2024,12,194028134,6.900,1,19200737
2024,5,194028312,69.600,1,19200796
2024,17,194028312,1.800,1,19200797
2024,12,194028185,14.800,1,19200756
2024,17,194028185,2.600,1,19200757
2024,5,194028253,6.000,1,19200774
