data_year,weapon_id,offense_id,nibrs_weapon_id
2024,41,241837836,
2024,1,241837855,
2024,41,241855172,
2024,5,241855217,
2024,41,241855218,
2024,1,241837888,
2024,41,241848771,
2024,41,241854951,
2024,41,241855015,
2024,5,241855056,
2024,41,241855291,
2024,41,241837999,
2024,41,241854957,
2024,41,241838036,
2024,41,241827999,
2024,41,241828053,
2024,42,241828088,
2024,38,241828168,
2024,38,241828213,
2024,41,241828106,
2024,38,241828104,
2024,1,243958154,
2024,41,241828146,
2024,41,243958212,
2024,42,243958076,
2024,42,243958077,
2024,41,243958108,
2024,42,241828275,
2024,41,241828157,
2024,41,241828218,
2024,41,241828282,
2024,41,241828280,
2024,41,243958156,
2024,41,243958197,
2024,41,241828349,
2024,42,241828396,
2024,21,241828498,
2024,42,241828398,
2024,5,241828522,
2024,5,241828484,
2024,5,241828572,
2024,42,241828564,
2024,21,243958200,
2024,21,241828634,
2024,42,241828669,
2024,41,241828612,
2024,5,241828569,
2024,41,241828649,
2024,5,243958349,
2024,41,241828827,
2024,41,241828910,
2024,39,241828919,
2024,41,241828959,
2024,41,241828850,
2024,41,241828930,
2024,42,243958119,
2024,41,241829070,
2024,41,241829112,
2024,41,241829000,
2024,41,241829117,
2024,41,241829032,
2024,41,241829074,
2024,42,241829129,
2024,38,241829056,
2024,41,241829109,
2024,41,241829221,
2024,5,241829219,
2024,41,241829344,
2024,41,241829276,
2024,42,241829373,
2024,42,241829480,
2024,42,243958342,
2024,41,241829421,
2024,41,241829376,
2024,42,241829319,
2024,5,241829367,
2024,41,246562491,
2024,42,241829497,
2024,41,241829508,
2024,41,241829390,
2024,42,241829428,
2024,41,241829525,
2024,39,241829639,
2024,41,241829716,
2024,5,241829518,
2024,41,241829609,
2024,9,241829603,
2024,42,241829649,
2024,42,241829693,
2024,41,241829694,
2024,5,241829698,
2024,5,241829730,
2024,41,241829767,
2024,41,241829657,
2024,1,241829701,
2024,5,243958251,
2024,41,241829789,
2024,41,241829863,
2024,42,241829912,
2024,39,241830023,
2024,41,241829878,
2024,41,241829879,
2024,41,241829924,
2024,41,241829963,
2024,41,241830079,
2024,41,241830125,
2024,41,241830159,
2024,38,241830018,
2024,41,241830144,
2024,41,241830001,
2024,41,241830002,
2024,41,241830078,
2024,41,241830182,
2024,41,241830093,
2024,21,241830184,
2024,42,241830126,
2024,42,241830194,
2024,41,241830229,
2024,21,243958493,
2024,42,241830156,
2024,1,246562596,
2024,41,241830145,
2024,42,241830192,
2024,1,241830331,
2024,38,241830365,
2024,41,241830217,
2024,42,241830362,
2024,41,241830363,
2024,42,241830377,
2024,42,241830423,
2024,41,241830432,
2024,21,243958437,
2024,41,241830537,
2024,41,241830615,
2024,41,246562592,
2024,41,243958553,
2024,41,241830656,
2024,21,241830671,
2024,42,241830822,
2024,41,241830699,
2024,41,246562623,
2024,41,246562624,
2024,42,241831316,
2024,41,241831367,
2024,42,241830663,
2024,42,241830819,
2024,41,243958468,
2024,41,241830790,
2024,41,241830791,
2024,5,243958538,
2024,35,243958538,
2024,41,241830881,
2024,41,241830935,
2024,41,243958395,
2024,42,243958335,
2024,41,241830942,
2024,41,241831101,
2024,38,243958375,
2024,41,241831012,
2024,5,246562873,
2024,42,241831075,
2024,41,241831057,
2024,38,241831117,
2024,41,243958491,
2024,41,241831353,
2024,41,246562629,
2024,41,243958755,
2024,41,243958637,
2024,39,246562665,
2024,41,246562742,
2024,41,243962017,
2024,41,243962055,
2024,42,243962836,
2024,42,246564388,
2024,41,246565168,
2024,41,221405095,
2024,39,221405226,
2024,41,221405186,
2024,41,221405349,
2024,41,221405400,
2024,41,221405327,
2024,41,221405330,
2024,41,221405269,
2024,41,221405363,
2024,41,228684687,
2024,41,221405417,
2024,41,221405459,
2024,41,221405429,
2024,41,221405497,
2024,39,221405715,
2024,41,221405474,
2024,41,221405514,
2024,41,243958832,
2024,41,221405582,
2024,41,221405923,
2024,39,221405737,
2024,41,221405617,
2024,41,221405701,
2024,41,221405713,
2024,41,221405730,
2024,41,221405698,
2024,41,228684036,
2024,39,228683789,
2024,41,228684697,
2024,41,228684230,
2024,41,228683684,
2024,41,228683617,
2024,31,228683648,
2024,41,228683589,
2024,41,228683659,
2024,41,230324186,
2024,41,228683615,
2024,41,228683678,
2024,41,228683734,
2024,41,228683706,
2024,41,228683677,
2024,41,228683822,
2024,41,228683817,
2024,41,228684706,
2024,39,221405998,
2024,41,228683927,
2024,39,228684006,
2024,41,228684067,
2024,21,228684524,
2024,41,228684115,
2024,39,228684086,
2024,39,228684172,
2024,41,228684298,
2024,41,228684250,
2024,41,228684190,
2024,41,228684444,
2024,41,228684378,
2024,41,228684433,
2024,38,228684433,
2024,41,228684713,
2024,41,228684741,
2024,41,228684793,
2024,41,228684833,
2024,41,228684848,
2024,41,228685015,
2024,39,228684914,
2024,41,228684477,
2024,5,230322652,
2024,41,228685400,
2024,41,238219639,
2024,41,228685035,
2024,39,228685174,
2024,39,228685192,
2024,41,228685182,
2024,39,228685233,
2024,41,228685216,
2024,41,228685217,
2024,21,228685508,
2024,31,228685377,
2024,41,228685377,
2024,21,228685312,
2024,41,228685313,
2024,41,228685514,
2024,41,228685429,
2024,41,228685325,
2024,41,228685293,
2024,42,228685433,
2024,39,228685356,
2024,41,228685405,
2024,41,228685549,
2024,41,228685647,
2024,41,228685636,
2024,41,228685622,
2024,39,228685618,
2024,41,228685679,
2024,41,228686663,
2024,39,228685703,
2024,41,228686723,
2024,38,228685683,
2024,41,228685693,
2024,41,230322572,
2024,41,228686675,
2024,41,228685885,
2024,41,228685786,
2024,41,243958947,
2024,41,228685992,
2024,41,228685819,
2024,21,228685857,
2024,41,228685911,
2024,41,228686089,
2024,41,228686066,
2024,39,228686173,
2024,32,228686095,
2024,42,228686028,
2024,41,228686116,
2024,41,228686180,
2024,41,228686124,
2024,39,228687033,
2024,41,228686350,
2024,32,230322569,
2024,41,228686630,
2024,41,228686799,
2024,39,228686368,
2024,41,228686346,
2024,41,228686348,
2024,39,228686300,
2024,41,228686488,
2024,41,228686546,
2024,41,228686405,
2024,41,228686522,
2024,39,228686582,
2024,41,228686445,
2024,31,230324041,
2024,39,228686591,
2024,39,228686758,
2024,41,228686784,
2024,41,228686619,
2024,38,230322804,
2024,5,230322805,
2024,41,230322007,
2024,39,230321912,
2024,39,228686684,
2024,5,230322052,
2024,41,230322052,
2024,5,230322053,
2024,41,230322053,
2024,5,230321942,
2024,41,230322080,
2024,41,230323349,
2024,41,230323212,
2024,39,230323134,
2024,39,230322191,
2024,41,230322432,
2024,5,230322286,
2024,5,230322287,
2024,39,230322510,
2024,21,230322373,
2024,41,230322449,
2024,39,230322402,
2024,38,230323241,
2024,31,230323206,
2024,5,230322480,
2024,41,230322534,
2024,41,230322682,
2024,1,230322848,
2024,41,230322886,
2024,41,230322831,
2024,41,230322815,
2024,41,230323319,
2024,41,230322722,
2024,41,230323110,
2024,41,230322762,
2024,38,230322762,
2024,41,230322852,
2024,41,230322999,
2024,41,230322853,
2024,5,230323197,
2024,5,230323198,
2024,41,230322899,
2024,41,230323004,
2024,41,234171010,
2024,39,230323082,
2024,41,230322988,
2024,41,230323118,
2024,41,230323037,
2024,41,230323424,
2024,32,230323246,
2024,32,230323247,
2024,39,230323111,
2024,41,230323117,
2024,39,230323293,
2024,41,230323271,
2024,41,230323504,
2024,5,230323470,
2024,41,230323674,
2024,41,230323400,
2024,41,230323559,
2024,41,230323450,
2024,41,230323938,
2024,41,230323573,
2024,41,230323624,
2024,41,230323601,
2024,41,230323976,
2024,42,230323706,
2024,41,230324398,
2024,41,230323788,
2024,41,243958884,
2024,41,230323940,
2024,41,230323812,
2024,41,230324023,
2024,41,230324069,
2024,41,230324166,
2024,41,230324083,
2024,41,230324349,
2024,41,230324085,
2024,41,230324163,
2024,41,230324254,
2024,41,230324505,
2024,41,230324308,
2024,41,230324182,
2024,41,230324314,
2024,41,230324302,
2024,41,230324347,
2024,38,230324232,
2024,5,230324233,
2024,38,230324403,
2024,41,234169822,
2024,41,234170545,
2024,5,234169862,
2024,41,234170050,
2024,41,230324313,
2024,21,234169992,
2024,31,234169992,
2024,41,234171011,
2024,41,234170832,
2024,41,234169960,
2024,41,234171854,
2024,38,234171854,
2024,41,234170104,
2024,41,230324357,
2024,41,234170963,
2024,39,234170093,
2024,41,234170208,
2024,41,234170244,
2024,41,234171523,
2024,41,234170230,
2024,9,234170934,
2024,41,234170455,
2024,41,234170609,
2024,38,241848845,
2024,5,241855049,
2024,31,241848819,
2024,32,241838120,
2024,38,241838224,
2024,41,241838131,
2024,41,241838151,
2024,21,241838181,
2024,41,241855069,
2024,41,241855183,
2024,41,241855236,
2024,41,241855220,
2024,41,241838240,
2024,41,241838334,
2024,41,241855070,
2024,41,241838305,
2024,41,241855107,
2024,41,241838345,
2024,41,241848871,
2024,41,241855044,
2024,41,241855062,
2024,41,241838406,
2024,41,241855042,
2024,41,241838419,
2024,21,241855120,
2024,41,241838456,
2024,21,241838482,
2024,41,241855328,
2024,38,241849101,
2024,41,241838494,
2024,1,241848946,
2024,41,241855331,
2024,38,241855250,
2024,5,241838572,
2024,41,241838661,
2024,41,241838578,
2024,5,241855130,
2024,1,241838593,
2024,41,241855184,
2024,21,241838633,
2024,38,241855221,
2024,41,241838663,
2024,41,241849099,
2024,38,241838666,
2024,38,241838677,
2024,41,241855090,
2024,41,241838756,
2024,41,241838749,
2024,41,241855335,
2024,38,241855149,
2024,5,241838897,
2024,1,241855185,
2024,41,241838940,
2024,5,241838998,
2024,41,241855301,
2024,41,241855248,
2024,41,241839005,
2024,41,241855286,
2024,38,241839102,
2024,41,241839255,
2024,41,241839124,
2024,41,241839291,
2024,41,241839220,
2024,38,241839208,
2024,38,241855258,
2024,41,241839267,
2024,41,241839306,
2024,41,241855353,
2024,41,241855364,
2024,41,241855430,
2024,41,241839416,
2024,41,241849255,
2024,41,241855272,
2024,21,241849579,
2024,41,241839440,
2024,31,241839447,
2024,5,241839519,
2024,38,241839489,
2024,41,241839773,
2024,41,241839487,
2024,5,241839611,
2024,41,241839972,
2024,5,241839644,
2024,41,241855330,
2024,5,241839646,
2024,41,241855361,
2024,1,241849260,
2024,5,241855526,
2024,41,241839731,
2024,5,241855498,
2024,1,241839852,
2024,41,241839865,
2024,41,241855617,
2024,32,241855506,
2024,41,241855333,
2024,41,241839900,
2024,41,241855443,
2024,41,241855462,
2024,1,241840107,
2024,41,241840055,
2024,1,241840089,
2024,41,241840125,
2024,42,241840187,
2024,1,241849386,
2024,41,241840195,
2024,41,241840224,
2024,31,241840283,
2024,41,241855478,
2024,41,241840302,
2024,41,241855604,
2024,41,241855438,
2024,41,241840348,
2024,41,241840364,
2024,38,241855500,
2024,42,241840440,
2024,41,241840609,
2024,5,241855612,
2024,41,241855675,
2024,31,241855455,
2024,41,241840569,
2024,41,241840551,
2024,41,241855505,
2024,32,241840686,
2024,41,241855594,
2024,41,241856057,
2024,41,241840744,
2024,41,241840762,
2024,41,241840820,
2024,41,241840874,
2024,5,241855596,
2024,41,241840924,
2024,1,241840885,
2024,1,241840898,
2024,21,241855686,
2024,41,241840908,
2024,38,241855746,
2024,41,241840960,
2024,41,241840968,
2024,41,241841070,
2024,5,241841008,
2024,1,241841027,
2024,38,241855718,
2024,41,241855546,
2024,38,241855551,
2024,41,241841238,
2024,41,241855722,
2024,41,241855743,
2024,31,241841227,
2024,41,241855629,
2024,41,241841271,
2024,41,241855706,
2024,38,241841342,
2024,41,241849622,
2024,41,241849568,
2024,41,241849635,
2024,41,241849624,
2024,41,241849820,
2024,41,241855748,
2024,41,241849595,
2024,42,241855704,
2024,1,241855685,
2024,41,241849661,
2024,41,241855834,
2024,41,241849669,
2024,41,241855865,
2024,41,241849693,
2024,41,241849761,
2024,41,241849862,
2024,31,241855770,
2024,41,241849735,
2024,21,241849740,
2024,38,241849729,
2024,41,241849800,
2024,41,241855908,
2024,5,241855752,
2024,1,241849799,
2024,41,241849810,
2024,1,241856062,
2024,41,241849812,
2024,38,241849873,
2024,41,241855902,
2024,41,241849805,
2024,41,241849871,
2024,41,241850031,
2024,41,241855787,
2024,5,241855799,
2024,41,241849945,
2024,41,241855898,
2024,41,241849870,
2024,41,241849940,
2024,38,241849949,
2024,41,241849932,
2024,41,241849999,
2024,41,241855966,
2024,38,241850019,
2024,41,241856015,
2024,1,241849955,
2024,41,241849993,
2024,1,241855885,
2024,41,241849989,
2024,41,241855877,
2024,41,241850008,
2024,41,241850011,
2024,41,241850146,
2024,41,241855838,
2024,41,241850166,
2024,41,241856104,
2024,41,241850079,
2024,31,241850277,
2024,41,241850098,
2024,21,241855980,
2024,41,241856061,
2024,41,241850203,
2024,41,241850216,
2024,41,241850138,
2024,41,241850215,
2024,41,241850432,
2024,41,241850236,
2024,21,241850137,
2024,41,241856026,
2024,41,241850164,
2024,32,241850231,
2024,41,241850428,
2024,41,241850161,
2024,41,241850192,
2024,41,241856150,
2024,41,241850205,
2024,41,241850271,
2024,41,241850225,
2024,41,241850321,
2024,41,241850300,
2024,41,241856139,
2024,41,241850270,
2024,41,241850340,
2024,5,241850263,
2024,41,241850343,
2024,41,241856193,
2024,21,241850286,
2024,38,241850367,
2024,17,241856042,
2024,41,241850324,
2024,41,241850381,
2024,21,241856220,
2024,41,241850335,
2024,38,241850409,
2024,38,241850379,
2024,41,241850464,
2024,41,241850598,
2024,1,241850365,
2024,38,241850438,
2024,41,241856166,
2024,41,241850378,
2024,21,241850470,
2024,41,241856343,
2024,41,241850431,
2024,41,241850415,
2024,41,241856140,
2024,41,241850515,
2024,21,241850577,
2024,1,241850504,
2024,41,241856109,
2024,1,241850527,
2024,41,241850530,
2024,41,241850549,
2024,1,241850599,
2024,41,241850555,
2024,41,241850621,
2024,41,241850651,
2024,5,241850663,
2024,21,241850654,
2024,5,241856366,
2024,41,241850708,
2024,41,241856278,
2024,38,241850639,
2024,41,241850943,
2024,41,241850731,
2024,41,241850808,
2024,41,241850766,
2024,32,241850831,
2024,41,241850908,
2024,21,241850883,
2024,41,241850834,
2024,5,241850909,
2024,21,241856326,
2024,41,241850928,
2024,21,241856334,
2024,41,241850890,
2024,41,241850891,
2024,38,241850892,
2024,41,241850967,
2024,41,241850885,
2024,5,241850997,
2024,41,241850903,
2024,41,241850905,
2024,5,241856494,
2024,5,241850912,
2024,41,241850983,
2024,41,241856562,
2024,41,241850922,
2024,38,241850946,
2024,41,241850988,
2024,41,241851060,
2024,9,241850973,
2024,41,241850974,
2024,1,241850996,
2024,5,241851120,
2024,41,241851094,
2024,41,241856389,
2024,41,241851010,
2024,5,241851088,
2024,41,241851015,
2024,1,241851105,
2024,41,241851031,
2024,41,241856393,
2024,41,241851020,
2024,5,241856470,
2024,41,241856508,
2024,1,241856550,
2024,21,241851036,
2024,41,241851125,
2024,32,241851072,
2024,38,241851057,
2024,5,241851184,
2024,5,241851084,
2024,1,241851160,
2024,41,241856441,
2024,41,241856499,
2024,41,241851098,
2024,38,241856558,
2024,5,241851238,
2024,1,241851141,
2024,41,241856483,
2024,41,241856527,
2024,38,241851173,
2024,41,241851178,
2024,41,241856641,
2024,38,241851292,
2024,5,241856767,
2024,41,241851201,
2024,41,241851293,
2024,41,241851242,
2024,21,241851306,
2024,41,241856518,
2024,38,241851357,
2024,38,241851275,
2024,41,241856480,
2024,38,241851410,
2024,41,241856545,
2024,41,241851400,
2024,41,241856592,
2024,42,241851497,
2024,41,241856519,
2024,5,241851371,
2024,41,241851382,
2024,41,241851403,
2024,38,241851490,
2024,21,241851524,
2024,41,241851421,
2024,5,241851434,
2024,41,241851504,
2024,41,241851500,
2024,38,241851621,
2024,32,241856750,
2024,5,241851527,
2024,41,241851548,
2024,41,241856708,
2024,41,241851632,
2024,21,241851492,
2024,41,241856616,
2024,21,241851584,
2024,41,241851652,
2024,32,241851561,
2024,41,241856659,
2024,41,241851740,
2024,41,241851729,
2024,41,241851625,
2024,41,241851713,
2024,41,241851624,
2024,41,241856885,
2024,1,241856718,
2024,41,241851602,
2024,41,241851638,
2024,41,241856870,
2024,41,241851742,
2024,41,241856736,
2024,5,241851692,
2024,5,241851712,
2024,41,241851784,
2024,41,241856880,
2024,41,241856936,
2024,5,241851894,
2024,5,241851895,
2024,41,241856873,
2024,41,241857152,
2024,5,241851918,
2024,41,241851850,
2024,41,241857017,
2024,41,241856823,
2024,41,241856865,
2024,21,241851880,
2024,41,241851900,
2024,38,241851883,
2024,41,241851885,
2024,5,241856932,
2024,5,241856933,
2024,41,241852004,
2024,41,241856944,
2024,41,241852011,
2024,41,241852066,
2024,38,241852061,
2024,41,241852148,
2024,41,241852183,
2024,41,241852142,
2024,38,241856938,
2024,5,241856992,
2024,41,241857061,
2024,42,241852096,
2024,41,241852238,
2024,31,241852103,
2024,41,241852189,
2024,41,241852126,
2024,41,241852123,
2024,41,241852205,
2024,5,241852154,
2024,41,241856997,
2024,41,241852233,
2024,41,241852248,
2024,31,241852147,
2024,41,241857027,
2024,41,241852155,
2024,41,241852234,
2024,41,241857082,
2024,41,241852241,
2024,41,241857095,
2024,1,241852403,
2024,41,241852404,
2024,5,241852361,
2024,41,241857153,
2024,41,241852274,
2024,5,241852352,
2024,41,241857179,
2024,41,241857037,
2024,41,241852282,
2024,41,241852378,
2024,31,241857091,
2024,5,241852387,
2024,41,241852408,
2024,41,241852445,
2024,41,241852304,
2024,41,241852388,
2024,41,241852423,
2024,5,241852428,
2024,21,241857182,
2024,41,241852340,
2024,41,241852430,
2024,5,241852431,
2024,32,241857190,
2024,41,241852341,
2024,38,241852478,
2024,41,241852454,
2024,41,241857235,
2024,41,241852368,
2024,1,241852371,
2024,41,241852457,
2024,38,241857155,
2024,41,241857203,
2024,5,241852552,
2024,31,241852630,
2024,41,241852509,
2024,5,241852591,
2024,35,241857195,
2024,41,241857196,
2024,41,241852640,
2024,41,241852542,
2024,21,241852568,
2024,41,241852655,
2024,5,241852659,
2024,41,241852756,
2024,21,241852700,
2024,41,241852744,
2024,41,241852636,
2024,41,241857244,
2024,41,241857334,
2024,41,241852682,
2024,41,241852747,
2024,38,241857338,
2024,41,241852710,
2024,41,241852782,
2024,41,241857364,
2024,41,241852717,
2024,41,241852815,
2024,41,241852884,
2024,1,241857258,
2024,32,241857271,
2024,32,241857273,
2024,5,241857286,
2024,41,241852905,
2024,41,241852759,
2024,41,241857392,
2024,41,241852886,
2024,41,241852914,
2024,41,241852979,
2024,31,241857496,
2024,42,241853013,
2024,31,241853020,
2024,41,241857404,
2024,41,241852887,
2024,41,241852879,
2024,41,241852911,
2024,21,241852888,
2024,41,241857407,
2024,1,241853077,
2024,41,241852988,
2024,41,241857665,
2024,41,241852917,
2024,41,241852965,
2024,1,241857370,
2024,41,241852918,
2024,41,241857379,
2024,31,241857441,
2024,41,241853144,
2024,31,241852970,
2024,41,241857518,
2024,41,241857593,
2024,41,241853092,
2024,41,241853068,
2024,5,241853033,
2024,38,241853073,
2024,41,241857504,
2024,5,241857547,
2024,41,241853058,
2024,1,241857448,
2024,41,241857548,
2024,41,241857456,
2024,41,241857640,
2024,1,241857533,
2024,41,241857628,
2024,41,241857471,
2024,41,241857510,
2024,38,241857556,
2024,41,241857647,
2024,42,241857478,
2024,41,241857612,
2024,5,241857491,
2024,41,241857487,
2024,21,241857519,
2024,41,241857623,
2024,41,241857664,
2024,38,241857580,
2024,41,241857688,
2024,9,241857692,
2024,32,241857669,
2024,38,241857617,
2024,41,241857658,
2024,41,241857591,
2024,41,241857625,
2024,38,241857642,
2024,41,241857667,
2024,41,241857704,
2024,5,241857633,
2024,41,241857768,
2024,38,241857653,
2024,42,241857741,
2024,32,241857793,
2024,41,241857728,
2024,41,241857694,
2024,41,241857754,
2024,41,241857786,
2024,41,241857705,
2024,41,241857830,
2024,41,241857739,
2024,41,241857822,
2024,41,241857781,
2024,41,241857824,
2024,41,241857766,
2024,41,241857710,
2024,41,241857790,
2024,1,241857788,
2024,38,241857783,
2024,38,241857831,
2024,41,241857877,
2024,41,241857826,
2024,41,241857827,
2024,41,241857968,
2024,41,241857804,
2024,1,241857886,
2024,41,241857936,
2024,41,241857994,
2024,5,241857844,
2024,41,241857988,
2024,41,241857855,
2024,41,241858004,
2024,41,241857985,
2024,32,241857980,
2024,41,241858025,
2024,1,241857864,
2024,41,241857867,
2024,41,241857961,
2024,41,241857976,
2024,41,241857972,
2024,41,241857954,
2024,41,241857879,
2024,41,241858023,
2024,41,241858070,
2024,41,241857916,
2024,41,241858054,
2024,41,241857934,
2024,41,241857984,
2024,1,241858027,
2024,38,241857952,
2024,1,241858024,
2024,21,241858176,
2024,41,241858003,
2024,41,241858047,
2024,21,241858115,
2024,38,241858209,
2024,41,241858000,
2024,39,241858126,
2024,41,241858181,
2024,41,241858089,
2024,21,241858170,
2024,41,241858116,
2024,21,241858197,
2024,21,241858198,
2024,21,241858063,
2024,41,241858169,
2024,41,241858200,
2024,1,241858235,
2024,41,241858071,
2024,38,241858151,
2024,5,241858077,
2024,5,241858232,
2024,21,241858250,
2024,41,241858094,
2024,41,241858150,
2024,41,241858204,
2024,41,241858111,
2024,5,241858153,
2024,42,241858175,
2024,38,241858263,
2024,41,241858311,
2024,41,241858141,
2024,41,241858338,
2024,41,241858257,
2024,41,241858320,
2024,41,241858162,
2024,41,241858214,
2024,41,241858254,
2024,41,241858313,
2024,39,241858206,
2024,41,241858269,
2024,41,241858267,
2024,5,241858298,
2024,41,241858201,
2024,21,241858246,
2024,41,241858420,
2024,5,241858306,
2024,21,241858422,
2024,41,241858329,
2024,41,241858375,
2024,41,241858256,
2024,38,241858336,
2024,41,241858402,
2024,5,241858281,
2024,41,241858398,
2024,41,241858436,
2024,41,241858374,
2024,38,241858324,
2024,41,241858367,
2024,41,241858411,
2024,38,241858310,
2024,41,241858352,
2024,5,241858433,
2024,5,241858305,
2024,41,241858340,
2024,41,241858434,
2024,41,241858360,
2024,21,241858443,
2024,41,241858482,
2024,41,241858380,
2024,1,241858427,
2024,41,241858469,
2024,41,241858454,
2024,41,241858513,
2024,1,241858396,
2024,41,241858437,
2024,38,241858425,
2024,5,241858514,
2024,38,241858547,
2024,1,241858452,
2024,41,241858453,
2024,1,241858444,
2024,41,241858408,
2024,41,241858471,
2024,41,241858416,
2024,41,241858448,
2024,38,241858586,
2024,41,241858591,
2024,41,241858531,
2024,41,221400517,
2024,41,221400560,
2024,41,224904186,
2024,5,224904169,
2024,41,223242235,
2024,39,224904130,
2024,41,228681007,
2024,41,230317068,
2024,41,230316776,
2024,41,230316829,
2024,41,230316843,
2024,41,230316870,
2024,41,234167057,
2024,39,234167006,
2024,41,234167048,
2024,41,235337742,
2024,38,235337743,
2024,41,238212610,
2024,41,238212676,
2024,41,239858348,
2024,41,241814994,
2024,41,223241708,
2024,5,226227048,
2024,5,226227051,
2024,41,226226391,
2024,5,226227064,
2024,41,232406233,
2024,38,232406196,
2024,41,232406217,
2024,39,232406276,
2024,41,232406246,
2024,39,235337452,
2024,5,235337468,
2024,31,224070775,
2024,41,224070714,
2024,41,224070889,
2024,38,228683113,
2024,41,228683040,
2024,41,228683059,
2024,41,238218530,
2024,41,241824382,
2024,41,241824451,
2024,39,230319747,
2024,39,230319748,
2024,42,232410000,
2024,41,241822634,
2024,39,241822671,
2024,41,221398988,
2024,41,226225749,
2024,41,226225750,
2024,41,230314205,
2024,41,230314243,
2024,41,234164638,
2024,41,235335855,
2024,41,235336727,
2024,41,243949400,
2024,41,246551555,
2024,42,221406834,
2024,41,221406792,
2024,41,221406888,
2024,42,224906620,
2024,41,224906839,
2024,41,246563579,
2024,41,246563657,
2024,41,246563559,
2024,41,246563609,
2024,41,230324205,
2024,42,232413429,
2024,41,232413233,
2024,41,232413355,
2024,41,232413394,
2024,41,234170285,
2024,5,238220599,
2024,5,238220720,
2024,42,238220679,
2024,41,238220581,
2024,38,238220905,
2024,41,246563688,
2024,41,246563600,
2024,41,241832193,
2024,41,221399839,
2024,41,230315607,
2024,5,221399912,
2024,41,221399939,
2024,41,221400164,
2024,41,221400142,
2024,41,221400110,
2024,41,221400107,
2024,41,221400171,
2024,41,221400214,
2024,41,221400218,
2024,41,221400386,
2024,41,221400367,
2024,38,223241493,
2024,38,238211852,
2024,41,223241308,
2024,39,243951970,
2024,41,223241328,
2024,5,223241390,
2024,41,224902452,
2024,41,224902489,
2024,42,224902529,
2024,41,224902540,
2024,41,230315703,
2024,41,224902631,
2024,41,224902522,
2024,41,224902664,
2024,38,224902584,
2024,38,224902615,
2024,41,224902737,
2024,41,234165349,
2024,42,228681128,
2024,41,238211471,
2024,5,228681420,
2024,41,228681282,
2024,38,228681457,
2024,41,228681421,
2024,41,241813107,
2024,5,228681581,
2024,41,241812871,
2024,41,228681552,
2024,41,243952232,
2024,41,228681696,
2024,5,238211525,
2024,5,228681509,
2024,5,228681715,
2024,39,230315485,
2024,5,230315503,
2024,41,238212249,
2024,5,230315442,
2024,41,241812990,
2024,41,238212046,
2024,41,230315471,
2024,5,232405025,
2024,13,232405025,
2024,41,230315621,
2024,41,230315561,
2024,41,230315560,
2024,41,230315630,
2024,41,241813014,
2024,41,230315631,
2024,39,243951930,
2024,5,230315632,
2024,41,230315666,
2024,41,232405389,
2024,5,232405172,
2024,5,232405173,
2024,41,232405004,
2024,41,234165553,
2024,41,232405006,
2024,41,232405083,
2024,42,232405084,
2024,41,232405630,
2024,41,232405545,
2024,41,232405033,
2024,39,232405147,
2024,41,232405077,
2024,38,234165386,
2024,41,232405237,
2024,41,232405318,
2024,41,232405575,
2024,31,234165407,
2024,41,234165693,
2024,41,232405435,
2024,41,232405426,
2024,41,232405427,
2024,41,234165416,
2024,41,232405655,
2024,41,232405439,
2024,39,232405523,
2024,41,232405567,
2024,41,232405595,
2024,42,234165347,
2024,41,234165351,
2024,39,238211676,
2024,41,234165523,
2024,41,234165500,
2024,41,238211765,
2024,41,238211766,
2024,41,234165437,
2024,5,234165568,
2024,5,234165569,
2024,13,234165809,
2024,41,234165543,
2024,41,234165603,
2024,41,234165617,
2024,38,234165617,
2024,41,234165614,
2024,38,234165555,
2024,41,234165622,
2024,41,234165652,
2024,21,234165808,
2024,31,234165808,
2024,32,238211571,
2024,41,234165831,
2024,41,238212190,
2024,41,238212143,
2024,41,238211562,
2024,41,238212029,
2024,41,238211554,
2024,41,238211531,
2024,41,238211845,
2024,41,238211627,
2024,41,238211574,
2024,39,238211822,
2024,41,238211970,
2024,41,238211501,
2024,39,238211590,
2024,41,238211745,
2024,41,238211645,
2024,5,238211728,
2024,38,238211876,
2024,41,238211873,
2024,41,238211824,
2024,41,238211954,
2024,5,238212140,
2024,41,238211848,
2024,1,246553233,
2024,39,238212056,
2024,39,238211994,
2024,41,238212172,
2024,39,238212073,
2024,41,243951740,
2024,41,238212195,
2024,41,238212256,
2024,39,238212202,
2024,39,238212247,
2024,41,238212221,
2024,41,246553574,
2024,41,246553542,
2024,39,238212341,
2024,41,238212516,
2024,39,238212401,
2024,39,239857706,
2024,39,239857667,
2024,5,239857793,
2024,1,239857756,
2024,39,239857960,
2024,41,239858114,
2024,41,239857790,
2024,41,239857775,
2024,41,239857992,
2024,41,239857930,
2024,39,239858354,
2024,41,239858574,
2024,31,241812958,
2024,41,241812809,
2024,38,241812841,
2024,41,241812820,
2024,38,243952184,
2024,41,241812866,
2024,39,241812824,
2024,41,241813147,
2024,41,241812943,
2024,39,241812902,
2024,31,241813063,
2024,5,241812882,
2024,39,241812956,
2024,41,241812898,
2024,39,243952026,
2024,41,241813923,
2024,41,241812938,
2024,41,241813035,
2024,41,243951896,
2024,38,243951896,
2024,41,241813096,
2024,41,221396332,
2024,41,221396329,
2024,41,221396330,
2024,41,221396320,
2024,41,221396331,
2024,41,221396318,
2024,38,221396379,
2024,41,223237313,
